ItemIndex	BodyType	GroupName	GDP	SellType	SellPrices	PopPrice	GiftPrice	Not4Sale	Charm
443	3		0;108;1325	7	3000;9000;999999	10			
443	4		0;108;1326	7	3000;9000;999999	10			
444	1		0;109;1323	7	3000;9000;999999	10			
444	2		0;109;1324	7	3000;9000;999999	10			
444	3		0;109;1325	7	3000;9000;999999	10			
444	4		0;109;1326	7	3000;9000;999999	10			
445	1		0;110;1323	7	3000;9000;999999	10			
445	2		0;110;1324	7	3000;9000;999999	10			
445	3		0;110;1325	7	3000;9000;999999	10			
445	4		0;110;1326	7	3000;9000;999999	10			
446	1	Ngoπi trang mÌi 5	0;108;1331	7	3000;9000;999999	10			
446	2		0;108;1332	7	3000;9000;999999	10			
446	3		0;108;1333	7	3000;9000;999999	10			
446	4		0;108;1334	7	3000;9000;999999	10			
447	1		0;109;1331	7	3000;9000;999999	10			
447	2		0;109;1332	7	3000;9000;999999	10			
447	3		0;109;1333	7	3000;9000;999999	10			
447	4		0;109;1334	7	3000;9000;999999	10			
448	1		0;110;1331	7	3000;9000;999999	10			
448	2		0;110;1332	7	3000;9000;999999	10			
448	3		0;110;1333	7	3000;9000;999999	10			
448	4		0;110;1334	7	3000;9000;999999	10			
449	1	Ngoπi trang mÌi 6	0;108;1339	7	3000;9000;999999	10			
449	2		0;108;1340	7	3000;9000;999999	10			
449	3		0;108;1341	7	3000;9000;999999	10			
449	4		0;108;1342	7	3000;9000;999999	10			
450	1		0;109;1339	7	3000;9000;999999	10			
450	2		0;109;1340	7	3000;9000;999999	10			
450	3		0;109;1341	7	3000;9000;999999	10			
450	4		0;109;1342	7	3000;9000;999999	10			
451	1		0;110;1339	7	3000;9000;999999	10			
451	2		0;110;1340	7	3000;9000;999999	10			
451	3		0;110;1341	7	3000;9000;999999	10			
451	4		0;110;1342	7	3000;9000;999999	10			
452	1	Ngoπi trang mÌi 7	0;108;1335	7	3000;9000;999999	10			
452	2		0;108;1336	7	3000;9000;999999	10			
452	3		0;108;1337	7	3000;9000;999999	10			
452	4		0;108;1338	7	3000;9000;999999	10			
453	1		0;109;1335	7	3000;9000;999999	10			
453	2		0;109;1336	7	3000;9000;999999	10			
453	3		0;109;1337	7	3000;9000;999999	10			
453	4		0;109;1338	7	3000;9000;999999	10			
454	1		0;110;1335	7	3000;9000;999999	10			
454	2		0;110;1336	7	3000;9000;999999	10			
454	3		0;110;1337	7	3000;9000;999999	10			
454	4		0;110;1338	7	3000;9000;999999	10			
455	1	Ngoπi trang mÌi 8	0;108;1355	7	3000;9000;999999	10			
455	2		0;108;1356	7	3000;9000;999999	10			
455	3		0;108;1357	7	3000;9000;999999	10			
455	4		0;108;1358	7	3000;9000;999999	10			
456	1		0;109;1355	7	3000;9000;999999	10			
456	2		0;109;1356	7	3000;9000;999999	10			
456	3		0;109;1357	7	3000;9000;999999	10			
456	4		0;109;1358	7	3000;9000;999999	10			
457	1		0;110;1355	7	3000;9000;999999	10			
457	2		0;110;1356	7	3000;9000;999999	10			
457	3		0;110;1357	7	3000;9000;999999	10			
457	4		0;110;1358	7	3000;9000;999999	10			
458	1	Ngoπi trang mÌi 9	0;108;1343	7	3000;9000;999999	10			
458	2		0;108;1344	7	3000;9000;999999	10			
458	3		0;108;1345	7	3000;9000;999999	10			
458	4		0;108;1346	7	3000;9000;999999	10			
459	1		0;109;1343	7	3000;9000;999999	10			
459	2		0;109;1344	7	3000;9000;999999	10			
459	3		0;109;1345	7	3000;9000;999999	10			
459	4		0;109;1346	7	3000;9000;999999	10			
460	1		0;110;1343	7	3000;9000;999999	10			
460	2		0;110;1344	7	3000;9000;999999	10			
460	3		0;110;1345	7	3000;9000;999999	10			
460	4		0;110;1346	7	3000;9000;999999	10			
461	1	Ngoπi trang mÌi 10	0;108;1327	7	3000;9000;999999	10			
461	2		0;108;1328	7	3000;9000;999999	10			
461	3		0;108;1329	7	3000;9000;999999	10			
461	4		0;108;1330	7	3000;9000;999999	10			
462	1		0;109;1327	7	3000;9000;999999	10			
462	2		0;109;1328	7	3000;9000;999999	10			
462	3		0;109;1329	7	3000;9000;999999	10			
462	4		0;109;1330	7	3000;9000;999999	10			
463	1		0;110;1327	7	3000;9000;999999	10			
463	2		0;110;1328	7	3000;9000;999999	10			
463	3		0;110;1329	7	3000;9000;999999	10			
463	4		0;110;1330	7	3000;9000;999999	10			
464	1	Ngoπi trang mÌi 11	0;108;1371	7	3000;9000;999999	10			
464	2		0;108;1372	7	3000;9000;999999	10			
464	3		0;108;1373	7	3000;9000;999999	10			
464	4		0;108;1374	7	3000;9000;999999	10			
465	1		0;109;1371	7	3000;9000;999999	10			
465	2		0;109;1372	7	3000;9000;999999	10			
465	3		0;109;1373	7	3000;9000;999999	10			
465	4		0;109;1374	7	3000;9000;999999	10			
466	1		0;110;1371	7	3000;9000;999999	10			
466	2		0;110;1372	7	3000;9000;999999	10			
466	3		0;110;1373	7	3000;9000;999999	10			
466	4		0;110;1374	7	3000;9000;999999	10			
