WeaponEffectId	WeaponId	WeaponEffectFile_left	fx_left	fy_left	fz_left	WeaponEffectFile_right	fx_right	fy_right	fz_right
12	376					image\effect\sfx\其他\杖a_聚拢_紫.3e	1	1	1
13	376					image\effect\sfx\其他\杖a_聚拢_金.3e	1	1	1
14	376					image\effect\sfx\其他\杖a_闪电_蓝.3e	1.2	0.6	0.6
15	376					image\effect\sfx\其他\杖a_发散_紫.3e	1.2	0.6	0.6
1	377					image\effect\sfx\其他\剑c_光球_蓝.3e	1.2	1.2	1.2
2	377					image\effect\sfx\其他\剑c_火.3e	1.1	0.4	1.1
3	377					image\effect\sfx\其他\剑c_金.3e	1.1	0.4	1.1
4	377					image\effect\sfx\其他\剑c_水.3e	1.1	0.4	1.1
5	377					image\effect\sfx\其他\剑c_木.3e	1.1	0.4	1.1
6	377					image\effect\sfx\其他\剑c_土.3e	1.1	0.4	1.1
7	377					image\effect\sfx\其他\剑c_强化5.3e	1.1	0.4	1.1
8	377					image\effect\sfx\其他\剑c_强化6.3e	1.1	0.4	1.1
9	377					image\effect\sfx\其他\剑c_强化7.3e	1.1	0.4	1.1
10	377					image\effect\sfx\其他\剑c_发散_红.3e	1.1	1.2	1.2
11	377					image\effect\sfx\其他\剑c_发散_蓝.3e	1.1	1.2	1.2
12	377					image\effect\sfx\其他\剑c_聚拢_紫.3e	1.2	1.2	1.2
13	377					image\effect\sfx\其他\剑c_聚拢_金.3e	1.2	1.2	1.2
14	377					image\effect\sfx\其他\剑c_闪电_蓝.3e	1.2	1.2	1.2
15	377					image\effect\sfx\其他\剑c_发散_紫.3e	1.1	1.2	1.2
1	378	image\effect\sfx\其他\琴a_光球_蓝.3e	1	1	1				
2	378	image\effect\sfx\其他\琴a_火.3e	0.8	0.7	0.7				
3	378	image\effect\sfx\其他\琴a_金.3e	0.8	0.7	0.7				
4	378	image\effect\sfx\其他\琴a_水.3e	0.8	0.7	0.7				
5	378	image\effect\sfx\其他\琴a_木.3e	0.8	0.7	0.7				
6	378	image\effect\sfx\其他\琴a_土.3e	0.8	0.7	0.7				
7	378	image\effect\sfx\其他\琴a_强化5.3e	0.8	0.7	0.7				
8	378	image\effect\sfx\其他\琴a_强化6.3e	0.8	0.7	0.7				
9	378	image\effect\sfx\其他\琴a_强化7.3e	0.8	0.7	0.7				
10	378	image\effect\sfx\其他\琴a_发散_红.3e	1.2	1	1				
11	378	image\effect\sfx\其他\琴a_发散_蓝.3e	1.2	1	1				
12	378	image\effect\sfx\其他\琴a_聚拢_紫.3e	0.9	1	1				
13	378	image\effect\sfx\其他\琴a_聚拢_金.3e	0.9	1	1				
14	378	image\effect\sfx\其他\琴a_闪电_蓝.3e	0.9	1	1				
15	378	image\effect\sfx\其他\琴a_发散_紫.3e	1.2	1	1				
1	379					image\effect\sfx\其他\棍a_光球_蓝.3e	1.4	1	1
2	379					image\effect\sfx\其他\棍a_火.3e	1.6	3	3
3	379					image\effect\sfx\其他\棍a_金.3e	1.6	3	3
4	379					image\effect\sfx\其他\棍a_水.3e	1.6	3	3
5	379					image\effect\sfx\其他\棍a_木.3e	1.6	3	3
6	379					image\effect\sfx\其他\棍a_土.3e	1.6	3	3
7	379					image\effect\sfx\其他\棍a_强化5.3e	1	1	1
8	379					image\effect\sfx\其他\棍a_强化6.3e	1	1	1
9	379					image\effect\sfx\其他\棍a_强化7.3e	1	1	1
10	379					image\effect\sfx\其他\棍a_发散_红.3e	1.4	1	1
11	379					image\effect\sfx\其他\棍a_发散_蓝.3e	1.4	1	1
12	379					image\effect\sfx\其他\棍a_聚拢_紫.3e	1.4	1	1
13	379					image\effect\sfx\其他\棍a_聚拢_金.3e	1.4	1	1
14	379					image\effect\sfx\其他\棍a_闪电_蓝.3e	1.4	1	1
15	379					image\effect\sfx\其他\棍a_发散_紫.3e	1.4	1	1
1	380					image\effect\sfx\其他\剑c_光球_蓝.3e	1.2	1.2	1.2
2	380					image\effect\sfx\其他\剑c_火.3e	1.1	0.4	1.1
3	380					image\effect\sfx\其他\剑c_金.3e	1.1	0.4	1.1
4	380					image\effect\sfx\其他\剑c_水.3e	1.1	0.4	1.1
5	380					image\effect\sfx\其他\剑c_木.3e	1.1	0.4	1.1
6	380					image\effect\sfx\其他\剑c_土.3e	1.1	0.4	1.1
7	380					image\effect\sfx\其他\剑c_强化5.3e	1.1	0.4	1.1
8	380					image\effect\sfx\其他\剑c_强化6.3e	1.1	0.4	1.1
9	380					image\effect\sfx\其他\剑c_强化7.3e	1.1	0.4	1.1
10	380					image\effect\sfx\其他\剑c_发散_红.3e	1.1	1.2	1.2
11	380					image\effect\sfx\其他\剑c_发散_蓝.3e	1.1	1.2	1.2
12	380					image\effect\sfx\其他\剑c_聚拢_紫.3e	1.2	1.2	1.2
13	380					image\effect\sfx\其他\剑c_聚拢_金.3e	1.2	1.2	1.2
14	380					image\effect\sfx\其他\剑c_闪电_蓝.3e	1.2	1.2	1.2
15	380					image\effect\sfx\其他\剑c_发散_紫.3e	1.1	1.2	1.2
1	381					image\effect\sfx\其他\笔b_光球_蓝.3e	1.4	1	1
2	381					image\effect\sfx\其他\笔b_火.3e	1.4	3	2
3	381					image\effect\sfx\其他\笔b_金.3e	1.4	3	2
4	381					image\effect\sfx\其他\笔b_水.3e	1.4	3	2
5	381					image\effect\sfx\其他\笔b_木.3e	1.4	3	2
6	381					image\effect\sfx\其他\笔b_土.3e	1.4	3	2
7	381					image\effect\sfx\其他\笔b_强化5.3e	1.4	3	2
8	381					image\effect\sfx\其他\笔b_强化6.3e	1.4	3	2
9	381					image\effect\sfx\其他\笔b_强化7.3e	1.4	3	2
10	381					image\effect\sfx\其他\笔b_发散_红.3e	1.4	1	1
11	381					image\effect\sfx\其他\笔b_发散_蓝.3e	1.4	1	1
12	381					image\effect\sfx\其他\笔b_聚拢_紫.3e	0.8	1	1
13	381					image\effect\sfx\其他\笔b_聚拢_金.3e	0.8	1	1
14	381					image\effect\sfx\其他\笔b_闪电_蓝.3e	1	1	1
15	381					image\effect\sfx\其他\笔b_发散_紫.3e	1.4	1	1
1	382					image\effect\sfx\其他\枪a_光球_蓝.3e	1.4	1	1
2	382					image\effect\sfx\其他\枪a_雾气_红.3e	1.4	1	1
3	382					image\effect\sfx\其他\枪a_雾气_黄.3e	1.4	1	1
4	382					image\effect\sfx\其他\枪a_雾气_蓝.3e	1.4	1	1
5	382					image\effect\sfx\其他\枪a_雾气_绿.3e	1.4	1	1
6	382					image\effect\sfx\其他\枪a_雾气_棕.3e	1.4	1	1
7	382					image\effect\sfx\其他\枪a_雾气_紫+闪光1.3e	1.4	1	1
8	382					image\effect\sfx\其他\枪a_雾气_紫+闪光2.3e	1.4	1	1
9	382					image\effect\sfx\其他\枪a_雾气_紫+闪光3.3e	1.4	1	1
10	382					image\effect\sfx\其他\枪a_发散_红.3e	1.4	1	1
11	382					image\effect\sfx\其他\枪a_发散_蓝.3e	1.4	1	1
12	382					image\effect\sfx\其他\枪a_聚拢_紫.3e	1.4	1	1
13	382					image\effect\sfx\其他\枪a_聚拢_金.3e	1.4	1	1
14	382					image\effect\sfx\其他\枪a_闪电_蓝.3e	1.4	1	1
15	382					image\effect\sfx\其他\枪a_发散_紫.3e	1.4	1	1
1	383	image\effect\sfx\其他\弓b_光球_蓝.3e	1	1	1.2				
2	383	image\effect\sfx\其他\弓b_雾气_红.3e	1	1	1.2				
3	383	image\effect\sfx\其他\弓b_雾气_黄.3e	1	1	1.2				
4	383	image\effect\sfx\其他\弓b_雾气_蓝.3e	1	1	1.2				
5	383	image\effect\sfx\其他\弓b_雾气_绿.3e	1	1	1.2				
6	383	image\effect\sfx\其他\弓b_雾气_棕.3e	1	1	1.2				
7	383	image\effect\sfx\其他\弓b_雾气_紫+闪光1.3e	1	1	1.2				
8	383	image\effect\sfx\其他\弓b_雾气_紫+闪光2.3e	1	1	1.2				
9	383	image\effect\sfx\其他\弓b_雾气_紫+闪光3.3e	1	1	1.2				
10	383	image\effect\sfx\其他\弓b_发散_红.3e	1	1	1.2				
11	383	image\effect\sfx\其他\弓b_发散_蓝.3e	1	1	1.2				
12	383	image\effect\sfx\其他\弓b_聚拢_紫.3e	1	1	1.2				
13	383	image\effect\sfx\其他\弓b_聚拢_金.3e	1	1	1.2				
14	383	image\effect\sfx\其他\弓b_闪电_蓝.3e	1	1	1.2				
15	383	image\effect\sfx\其他\弓b_发散_紫.3e	1	1	1.2				
1	384	image\effect\sfx\其他\双刀e_光球_蓝.3e	2	2	2	image\effect\sfx\其他\双刀e_光球_蓝.3e	2	2	2
2	384	image\effect\sfx\其他\双刀e_雾气_红.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_红.3e	2	2	2
3	384	image\effect\sfx\其他\双刀e_雾气_黄.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_黄.3e	2	2	2
4	384	image\effect\sfx\其他\双刀e_雾气_蓝.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_蓝.3e	2	2	2
5	384	image\effect\sfx\其他\双刀e_雾气_绿.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_绿.3e	2	2	2
6	384	image\effect\sfx\其他\双刀e_雾气_棕.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_棕.3e	2	2	2
7	384	image\effect\sfx\其他\双刀e_雾气_紫+闪光1.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_紫+闪光1.3e	2	2	2
8	384	image\effect\sfx\其他\双刀e_雾气_紫+闪光2.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_紫+闪光2.3e	2	2	2
9	384	image\effect\sfx\其他\双刀e_雾气_紫+闪光3.3e	2	2	2	image\effect\sfx\其他\双刀e_雾气_紫+闪光3.3e	2	2	2
10	384	image\effect\sfx\其他\双刀e_发散_红.3e	2	2	2	image\effect\sfx\其他\双刀e_发散_红.3e	2	2	2
11	384	image\effect\sfx\其他\双刀e_发散_蓝.3e	2	2	2	image\effect\sfx\其他\双刀e_发散_蓝.3e	2	2	2
12	384	image\effect\sfx\其他\双刀e_聚拢_紫.3e	2	2	2	image\effect\sfx\其他\双刀e_聚拢_紫.3e	2	2	2
13	384	image\effect\sfx\其他\双刀e_聚拢_金.3e	2	2	2	image\effect\sfx\其他\双刀e_聚拢_金.3e	2	2	2
14	384	image\effect\sfx\其他\双刀e_闪电_蓝.3e	2	2	2	image\effect\sfx\其他\双刀e_闪电_蓝.3e	2	2	2
15	384	image\effect\sfx\其他\双刀e_发散_紫.3e	2	2	2	image\effect\sfx\其他\双刀e_发散_紫.3e	2	2	2
1	385	image\effect\sfx\其他\爪a_光球_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_光球_蓝.3e	1	1	1
2	385	image\effect\sfx\其他\爪a_雾气_红.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_红.3e	1	1	1
3	385	image\effect\sfx\其他\爪a_雾气_黄.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_黄.3e	1	1	1
4	385	image\effect\sfx\其他\爪a_雾气_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_蓝.3e	1	1	1
5	385	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
6	385	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
7	385	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
8	385	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
9	385	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
10	385	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
11	385	image\effect\sfx\其他\爪a_发散_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_发散_蓝.3e	1	1	1
12	385	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
13	385	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
14	385	image\effect\sfx\其他\爪a_闪电_蓝.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_闪电_蓝.3e	0.8	0.5	1
15	385	image\effect\sfx\其他\爪a_发散_紫.3e	1	1	1	image\effect\sfx\其他\爪a_发散_紫.3e	1	1	1
1	386					image\effect\sfx\其他\剑c_光球_蓝.3e	1.2	1.2	1.2
2	386					image\effect\sfx\其他\剑c_火.3e	1.1	0.4	1.1
3	386					image\effect\sfx\其他\剑c_金.3e	1.1	0.4	1.1
4	386					image\effect\sfx\其他\剑c_水.3e	1.1	0.4	1.1
5	386					image\effect\sfx\其他\剑c_木.3e	1.1	0.4	1.1
6	386					image\effect\sfx\其他\剑c_土.3e	1.1	0.4	1.1
7	386					image\effect\sfx\其他\剑c_强化5.3e	1.1	0.4	1.1
8	386					image\effect\sfx\其他\剑c_强化6.3e	1.1	0.4	1.1
9	386					image\effect\sfx\其他\剑c_强化7.3e	1.1	0.4	1.1
10	386					image\effect\sfx\其他\剑c_发散_红.3e	1.1	1.2	1.2
11	386					image\effect\sfx\其他\剑c_发散_蓝.3e	1.1	1.2	1.2
12	386					image\effect\sfx\其他\剑c_聚拢_紫.3e	1.2	1.2	1.2
13	386					image\effect\sfx\其他\剑c_聚拢_金.3e	1.2	1.2	1.2
14	386					image\effect\sfx\其他\剑c_闪电_蓝.3e	1.2	1.2	1.2
15	386					image\effect\sfx\其他\剑c_发散_紫.3e	0.9	1	1
1	387					image\effect\sfx\其他\刀d_光球_蓝.3e	1.2	1.2	1.2
2	387					image\effect\sfx\其他\刀d_雾气_红.3e	1.1	1.2	1.2
3	387					image\effect\sfx\其他\刀d_雾气_黄.3e	1.1	1.2	1.2
4	387					image\effect\sfx\其他\刀d_雾气_蓝.3e	1.1	1.2	1.2
5	387					image\effect\sfx\其他\刀d_雾气_绿.3e	1.1	1.2	1.2
6	387					image\effect\sfx\其他\刀d_雾气_棕.3e	1.1	1.2	1.2
7	387					image\effect\sfx\其他\刀d_雾气_紫+闪光1.3e	1.1	1.2	1.2
8	387					image\effect\sfx\其他\刀d_雾气_紫+闪光2.3e	1.1	1.2	1.2
9	387					image\effect\sfx\其他\刀d_雾气_紫+闪光3.3e	1.1	1.2	1.2
10	387					image\effect\sfx\其他\刀d_发散_红.3e	1.2	1.2	1.2
11	387					image\effect\sfx\其他\刀d_发散_蓝.3e	1.2	1.2	1.2
12	387					image\effect\sfx\其他\刀d_聚拢_紫.3e	1.2	1.2	1.2
13	387					image\effect\sfx\其他\刀d_聚拢_金.3e	1.2	1.2	1.2
14	387					image\effect\sfx\其他\刀d_闪电_蓝.3e	1.2	1.2	1.2
15	387					image\effect\sfx\其他\刀d_发散_紫.3e	1.1	1.2	1.2
1	388					image\effect\sfx\其他\笔b_光球_蓝.3e	1.4	1	1
2	388					image\effect\sfx\其他\笔b_火.3e	1.4	3	2
3	388					image\effect\sfx\其他\笔b_金.3e	1.4	3	2
4	388					image\effect\sfx\其他\笔b_水.3e	1.4	3	2
5	388					image\effect\sfx\其他\笔b_木.3e	1.4	3	2
6	388					image\effect\sfx\其他\笔b_土.3e	1.4	3	2
7	388					image\effect\sfx\其他\笔b_强化5.3e	1.4	3	2
8	388					image\effect\sfx\其他\笔b_强化6.3e	1.4	3	2
9	388					image\effect\sfx\其他\笔b_强化7.3e	1.4	3	2
10	388					image\effect\sfx\其他\笔b_发散_红.3e	1.4	1	1
11	388					image\effect\sfx\其他\笔b_发散_蓝.3e	1.4	1	1
12	388					image\effect\sfx\其他\笔b_聚拢_紫.3e	0.8	1	1
13	388					image\effect\sfx\其他\笔b_聚拢_金.3e	0.8	1	1
14	388					image\effect\sfx\其他\笔b_闪电_蓝.3e	1	1	1
15	388					image\effect\sfx\其他\笔b_发散_紫.3e	1.4	1	1
1	389	image\effect\sfx\其他\爪a_光球_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_光球_蓝.3e	1	1	1
2	389	image\effect\sfx\其他\爪a_雾气_红.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_红.3e	1	1	1
3	389	image\effect\sfx\其他\爪a_雾气_黄.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_黄.3e	1	1	1
4	389	image\effect\sfx\其他\爪a_雾气_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_蓝.3e	1	1	1
5	389	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_绿.3e	1	1	1
6	389	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_棕.3e	1	1	1
7	389	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光1.3e	1	1	1
8	389	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光2.3e	1	1	1
9	389	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1	image\effect\sfx\其他\爪a_雾气_紫+闪光3.3e	1	1	1
10	389	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1	image\effect\sfx\其他\爪a_发散_红.3e	1	1	1
11	389	image\effect\sfx\其他\爪a_发散_蓝.3e	1	1	1	image\effect\sfx\其他\爪a_发散_蓝.3e	1	1	1
12	389	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
13	389	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
14	389	image\effect\sfx\其他\爪a_闪电_蓝.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_闪电_蓝.3e	0.8	0.5	1
15	389	image\effect\sfx\其他\爪a_发散_紫.3e	1	1	1	image\effect\sfx\其他\爪a_发散_紫.3e	1	1	1
1	390					image\effect\sfx\其他\笛a_光球_蓝.3e	1.2	1.2	1.2
2	390					image\effect\sfx\其他\笛a_雾气_红.3e	1.7	1.2	1.2
3	390					image\effect\sfx\其他\笛a_雾气_黄.3e	1.7	1.2	1.2
4	390					image\effect\sfx\其他\笛a_雾气_蓝.3e	1.7	1.2	1.2
5	390					image\effect\sfx\其他\笛a_雾气_绿.3e	1.7	1.2	1.2
6	390					image\effect\sfx\其他\笛a_雾气_棕.3e	1.7	1.2	1.2
7	390					image\effect\sfx\其他\笛a_雾气_紫+闪光1.3e	1.7	1.2	1.2
8	390					image\effect\sfx\其他\笛a_雾气_紫+闪光2.3e	1.7	1.2	1.2
9	390					image\effect\sfx\其他\笛a_雾气_紫+闪光3.3e	1.7	1.2	1.2
10	390					image\effect\sfx\其他\笛a_发散_红.3e	1.7	1.2	1.2
11	390					image\effect\sfx\其他\笛a_发散_蓝.3e	1.7	1.2	1.2
12	390					image\effect\sfx\其他\笛a_聚拢_紫.3e	1	1.2	1.2
13	390					image\effect\sfx\其他\笛a_聚拢_金.3e	1.7	1.2	1.2
14	390					image\effect\sfx\其他\笛a_闪电_蓝.3e	1.7	1.2	1.2
15	390					image\effect\sfx\其他\笛a_发散_紫.3e	1.7	1.2	1.2
1	391					image\effect\sfx\其他\灵枝a_光球_蓝.3e	1.2	1.2	1.2
2	391					image\effect\sfx\其他\灵枝a_雾气_红.3e	1.2	1.2	1.2
3	391					image\effect\sfx\其他\灵枝a_雾气_黄.3e	1.2	1.2	1.2
4	391					image\effect\sfx\其他\灵枝a_雾气_蓝.3e	1.2	1.2	1.2
5	391					image\effect\sfx\其他\灵枝a_雾气_绿.3e	1.2	1.2	1.2
6	391					image\effect\sfx\其他\灵枝a_雾气_棕.3e	1.2	1.2	1.2
7	391					image\effect\sfx\其他\灵枝a_雾气_紫+闪光1.3e	1.2	1.2	1.2
8	391					image\effect\sfx\其他\灵枝a_雾气_紫+闪光2.3e	1.2	1.2	1.2
9	391					image\effect\sfx\其他\灵枝a_雾气_紫+闪光3.3e	1.2	1.2	1.2
10	391					image\effect\sfx\其他\灵枝a_发散_红.3e	1.2	1.2	1.2
11	391					image\effect\sfx\其他\灵枝a_发散_蓝.3e	1.2	1.2	1.2
12	391					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1.2	1.2	1.2
13	391					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1.2	1.2	1.2
14	391					image\effect\sfx\其他\灵枝a_闪电_蓝.3e	1.2	1.2	1.2
15	391					image\effect\sfx\其他\灵枝a_发散_紫.3e	1.2	1.2	1.2
1	392					image\effect\sfx\其他\剑c_光球_蓝.3e	1.2	1.2	1.2
2	392					image\effect\sfx\其他\剑c_火.3e	1.1	0.4	1.1
3	392					image\effect\sfx\其他\剑c_金.3e	1.1	0.4	1.1
4	392					image\effect\sfx\其他\剑c_水.3e	1.1	0.4	1.1
5	392					image\effect\sfx\其他\剑c_木.3e	1.1	0.4	1.1
6	392					image\effect\sfx\其他\剑c_土.3e	1.1	0.4	1.1
7	392					image\effect\sfx\其他\剑c_强化5.3e	1.1	0.4	1.1
8	392					image\effect\sfx\其他\剑c_强化6.3e	1.1	0.4	1.1
9	392					image\effect\sfx\其他\剑c_强化7.3e	1.1	0.4	1.1
10	392					image\effect\sfx\其他\剑c_发散_红.3e	1.1	1.2	1.2
11	392					image\effect\sfx\其他\剑c_发散_蓝.3e	1.1	1.2	1.2
12	392					image\effect\sfx\其他\剑c_聚拢_紫.3e	1.2	1.2	1.2
13	392					image\effect\sfx\其他\剑c_聚拢_金.3e	1.2	1.2	1.2
14	392					image\effect\sfx\其他\剑c_闪电_蓝.3e	1.2	1.2	1.2
15	392					image\effect\sfx\其他\剑c_发散_紫.3e	0.9	1	1
1	393	image\effect\sfx\其他\刀d_光球_蓝.3e	0.4	0.4	0.4	image\effect\sfx\其他\刀d_光球_蓝.3e	0.4	0.4	0.4
2	393	image\effect\sfx\其他\刀d_雾气_红.3e	0.4	0.4	0.4	image\effect\sfx\其他\刀d_雾气_红.3e	0.4	0.4	0.4
3	393	image\effect\sfx\其他\刀d_雾气_黄.3e	0.4	0.4	0.4	image\effect\sfx\其他\刀d_雾气_黄.3e	0.4	0.4	0.4
4	393	image\effect\sfx\其他\刀d_雾气_蓝.3e	0.4	0.4	0.4	image\effect\sfx\其他\刀d_雾气_蓝.3e	0.4	0.4	0.4
5	393	image\effect\sfx\其他\刀d_雾气_绿.3e	0.4	0.4	0.4	image\effect\sfx\其他\刀d_雾气_绿.3e	0.4	0.4	0.4
6	393	image\effect\sfx\其他\刀d_雾气_棕.3e	0.4	0.4	0.4	image\effect\sfx\其他\刀d_雾气_棕.3e	0.4	0.4	0.4
7	393	image\effect\sfx\其他\刀d_雾气_紫+闪光1.3e	0.4	0.4	0.4	image\effect\sfx\其他\刀d_雾气_紫+闪光1.3e	0.4	0.4	0.4
8	393	image\effect\sfx\其他\刀d_雾气_紫+闪光2.3e	0.4	0.4	0.4	image\effect\sfx\其他\刀d_雾气_紫+闪光2.3e	0.4	0.4	0.4
9	393	image\effect\sfx\其他\刀d_雾气_紫+闪光3.3e	0.4	0.4	0.4	image\effect\sfx\其他\刀d_雾气_紫+闪光3.3e	0.4	0.4	0.4
10	393	image\effect\sfx\其他\刀d_发散_红.3e	0.4	0.4	0.4	image\effect\sfx\其他\刀d_发散_红.3e	0.4	0.4	0.4
11	393	image\effect\sfx\其他\刀d_发散_蓝.3e	0.4	0.4	0.4	image\effect\sfx\其他\刀d_发散_蓝.3e	0.4	0.4	0.4
12	393	image\effect\sfx\其他\刀d_聚拢_紫.3e	0.4	0.4	0.4	image\effect\sfx\其他\刀d_聚拢_紫.3e	0.4	0.4	0.4
13	393	image\effect\sfx\其他\刀d_聚拢_金.3e	0.4	0.4	0.4	image\effect\sfx\其他\刀d_聚拢_金.3e	0.4	0.4	0.4
14	393	image\effect\sfx\其他\刀d_闪电_蓝.3e	0.4	0.4	0.4	image\effect\sfx\其他\刀d_闪电_蓝.3e	0.4	0.4	0.4
15	393	image\effect\sfx\其他\刀d_发散_紫.3e	0.4	0.4	0.4	image\effect\sfx\其他\刀d_发散_紫.3e	0.4	0.4	0.4
1	394					image\effect\sfx\其他\刀d_光球_蓝.3e	1.2	1.2	1.2
2	394					image\effect\sfx\其他\刀d_雾气_红.3e	1.1	1.2	1.2
3	394					image\effect\sfx\其他\刀d_雾气_黄.3e	1.1	1.2	1.2
4	394					image\effect\sfx\其他\刀d_雾气_蓝.3e	1.1	1.2	1.2
5	394					image\effect\sfx\其他\刀d_雾气_绿.3e	1.1	1.2	1.2
6	394					image\effect\sfx\其他\刀d_雾气_棕.3e	1.1	1.2	1.2
7	394					image\effect\sfx\其他\刀d_雾气_紫+闪光1.3e	1.1	1.2	1.2
8	394					image\effect\sfx\其他\刀d_雾气_紫+闪光2.3e	1.1	1.2	1.2
9	394					image\effect\sfx\其他\刀d_雾气_紫+闪光3.3e	1.1	1.2	1.2
10	394					image\effect\sfx\其他\刀d_发散_红.3e	1.2	1.2	1.2
11	394					image\effect\sfx\其他\刀d_发散_蓝.3e	1.2	1.2	1.2
12	394					image\effect\sfx\其他\刀d_聚拢_紫.3e	1.2	1.2	1.2
13	394					image\effect\sfx\其他\刀d_聚拢_金.3e	1.2	1.2	1.2
14	394					image\effect\sfx\其他\刀d_闪电_蓝.3e	1.2	1.2	1.2
15	394					image\effect\sfx\其他\刀d_发散_紫.3e	1.2	1.2	1.2
1	395					image\effect\sfx\其他\杖a_光球_蓝.3e	1.2	0.6	0.6
2	395					image\effect\sfx\其他\杖a_火.3e	1.2	1	1
3	395					image\effect\sfx\其他\杖a_金.3e	1.2	1	1
4	395					image\effect\sfx\其他\杖a_水.3e	1.2	1	1
5	395					image\effect\sfx\其他\杖a_木.3e	1.2	1	1
6	395					image\effect\sfx\其他\杖a_土.3e	1.2	1	1
7	395					image\effect\sfx\其他\杖a_强化5.3e	1.2	1	1
8	395					image\effect\sfx\其他\杖a_强化6.3e	1.2	1	1
9	395					image\effect\sfx\其他\杖a_强化7.3e	1.2	1	1
10	395					image\effect\sfx\其他\杖a_发散_红.3e	1.2	0.6	0.6
11	395					image\effect\sfx\其他\杖a_发散_蓝.3e	1.2	0.6	0.6
12	395					image\effect\sfx\其他\杖a_聚拢_紫.3e	1	1	1
13	395					image\effect\sfx\其他\杖a_聚拢_金.3e	1	1	1
14	395					image\effect\sfx\其他\杖a_闪电_蓝.3e	1.2	0.6	0.6
15	395					image\effect\sfx\其他\杖a_发散_紫.3e	1.2	0.6	0.6
1	396					image\effect\sfx\其他\剑c_光球_蓝.3e	1.2	1.2	1.2
2	396					image\effect\sfx\其他\剑c_火.3e	1.1	0.4	1.1
3	396					image\effect\sfx\其他\剑c_金.3e	1.1	0.4	1.1
4	396					image\effect\sfx\其他\剑c_水.3e	1.1	0.4	1.1
5	396					image\effect\sfx\其他\剑c_木.3e	1.1	0.4	1.1
6	396					image\effect\sfx\其他\剑c_土.3e	1.1	0.4	1.1
7	396					image\effect\sfx\其他\剑c_强化5.3e	1.1	0.4	1.1
8	396					image\effect\sfx\其他\剑c_强化6.3e	1.1	0.4	1.1
9	396					image\effect\sfx\其他\剑c_强化7.3e	1.1	0.4	1.1
10	396					image\effect\sfx\其他\剑c_发散_红.3e	1.1	1.2	1.2
11	396					image\effect\sfx\其他\剑c_发散_蓝.3e	1.1	1.2	1.2
