LineId	Name	GroupID	AttrId	AttrLv	Rate	AttrWorth	ConflictGroupID		Mở khóa:  đặc trưng=8:2		D:C:B=4:3:3
2326	Giới hạn cao nhất nội công vũ khí - Tím	135	13913	1	450	1000	644				
2327	Giới hạn nội công vũ khí - Tím	135	13914	1	450	1000	645				
2328	Tỷ lệ nội công- Tím	135	13920	1	300	1000	646				
2329	Điểm tổng công kích nội công - Tím	135	13918	1	300	1000	647				
2332	Giới hạn cao nhất nội công vũ khí - Vàng	135	13947	1	300	1000	644				
2333	Giới hạn thấp nhất nội công vũ khí - Vàng	135	13948	1	300	1000	645				
2334	Tỷ lệ nội công-vàng	135	13954	1	200	1000	646				
2335	Điểm tổng công kích nội công- vàng	135	13952	1	200	1000	647				
2336	5 sao Trang bị Đằng Vân Thuộc tính giải khóa 3-3----------------------------------------------										
2342	Tốc độ chạy - Xanh lam	136	13891	1	2625	1000	648				
2343	Phát huy Võ công- Xanh lam	136	13893	1	375	1000	649				
2344	Giảm nửa chịu thương - Xanh lam	136	13894	1	2250	1000	650				
2345	Xác suất chuẩn xác - Xanh lam	136	13895	1	750	1000	651				
2346	Rút ngắn động tác bị thương- Xanh lam	136	13904	1	1500	1000	652				
2347	Tốc độ chạy -Tím	136	13925	1	525	1000	648				
2348	Phát huy Võ công - Tím	136	13927	1	75	1000	649				
2349	Giảm nửa chịu thương - Tím	136	13928	1	450	1000	650				
2350	Xác suất chuẩn xác - Tím	136	13929	1	150	1000	651				
2351	Rút ngắn động tác bị thương- Tím	136	13938	1	300	1000	652				
2352	Tốc độ chạy - Vàng	136	13959	1	350	1000	648				
2353	Phát huy Võ công - Vàng	136	13961	1	50	1000	649				
2354	Giảm nửa chịu thương - Vàng	136	13962	1	300	1000	650				
2355	Xác suất chuẩn xác - Vàng	136	13963	1	100	1000	651				
2356	Rút ngắn động tác bị thương- Vàng	136	13972	1	200	1000	652				
2357	Tín vật bang hội Thuộc tính bang hội 1-------------------------------------------------										
2358	Điểm số phá địch	137	13973	1	10000	2000					
2359	Kháng tất cả	138	13974	1	10000	2000					
2360	Điểm số công kích	139	13975	1	10000	2000					
2361	Tín vật bang hội Thuộc tính cơ bản 2-------------------------------------------------										
2362	Điểm số phá địch	140	13976	1	10000	2000					
2363	Kháng tất cả	141	13977	1	10000	2000					
2364	Điểm số công kích	142	13978	1	10000	2000					
2365	Tín vật bang hội Thuộc tính cơ bản 3-------------------------------------------------										
2366	Điểm số phá địch	143	13979	1	10000	2000					
2367	Kháng tất cả	144	13980	1	10000	2000					
2368	Điểm số công kích	145	13981	1	10000	2000					
2369	Tín vật bang hội Thuộc tính cơ bản 4-------------------------------------------------										
2370	Điểm số phá địch	146	13982	1	10000	2000					
2371	Kháng tất cả	147	13983	1	10000	2000					
2372	Điểm số công kích	148	13984	1	10000	2000					
2373	Tín vật bang hội Thuộc tính cơ bản 5-------------------------------------------------										
2374	Điểm số phá địch	149	13985	1	10000	2000					
2375	Kháng tất cả	150	13986	1	10000	2000					
2376	Điểm số công kích	151	13987	1	10000	2000					
2377	Tín vật bang hội Thuộc tính cơ bản 6-------------------------------------------------										
2378	Điểm số phá địch	152	13988	1	10000	2000					
2379	Kháng tất cả	153	13989	1	10000	2000					
2380	Điểm số công kích	154	13990	1	10000	2000					
2381	Tín vật bang hội Thuộc tính cơ bản 7-------------------------------------------------										
2382	Điểm số phá địch	155	13991	1	10000	2000					
2383	Kháng tất cả	156	13992	1	10000	2000					
2384	Điểm số công kích	157	13993	1	10000	2000					
2385	Tín vật bang hội Thuộc tính cơ bản 8-------------------------------------------------										
2386	Điểm số phá địch	158	13994	1	10000	2000					
2387	Kháng tất cả	159	13995	1	10000	2000					
2388	Điểm số công kích	160	13996	1	10000	2000					
2389	Tín vật bang hội Thuộc tính cơ bản 9-------------------------------------------------										
2390	Điểm số phá địch	161	13997	1	10000	2000					
2391	Kháng tất cả	162	13998	1	10000	2000					
2392	Điểm số công kích	163	13999	1	10000	2000					
2393	Tín vật bang hội Thuộc tính cơ bản 10-------------------------------------------------										
2394	Điểm số phá địch	164	14000	1	10000	2000					
2395	Kháng tất cả	165	14001	1	10000	2000					
2396	Điểm số công kích	166	14002	1	10000	2000					
2397	Tín vật bang hội Thuộc tính cơ bản 11-------------------------------------------------										
2398	Điểm số phá địch	167	14003	1	10000	2000					
2399	Kháng tất cả	168	14004	1	10000	2000					
2400	Điểm số công kích	169	14005	1	10000	2000					
2401	Tín vật bang hội Thuộc tính cơ bản 12-------------------------------------------------										
2402	Điểm số phá địch	170	14006	1	10000	2000					
2403	Kháng tất cả	171	14007	1	10000	2000					
2404	Điểm số công kích	172	14008	1	10000	2000					
2405	Tín vật bang hội Thuộc tính cơ bản 13-------------------------------------------------										
2406	Điểm số phá địch	173	14009	1	10000	2000					
2407	Kháng tất cả	174	14010	1	10000	2000					
2408	Điểm số công kích	175	14011	1	10000	2000					
2409	Tín vật bang hội Thuộc tính cơ bản 14-------------------------------------------------										
2410	Điểm số phá địch	176	14012	1	10000	2000					
2411	Kháng tất cả	177	14013	1	10000	2000					
2412	Điểm số công kích	178	14014	1	10000	2000					
2413	Tín vật bang hội Thuộc tính cơ bản 15-------------------------------------------------										
2414	Điểm số phá địch	179	14015	1	10000	2000					
2415	Kháng tất cả	180	14016	1	10000	2000					
2416	Điểm số công kích	181	14017	1	10000	2000					
2417	Bộ Ẩm Huyết_Đầu 3 dòng trước trưởng thành---------------------------------------------------										
2418	Điểm sinh lực	182	13573	12	10000	1000					
2419	Giảm thương bạo kích	183	14192	2	10000	1000					
2420	Xuất chiêu	184	14193	2	10000	1000					
2421	Bộ Ẩm Huyết_Đầu 3 dòng sau mở khóa---------------------------------------------------										
2422	Nội ngoại công %	185	14194	5	10000	1000					
2423	Tỷ lệ nội ngoại phòng	186	644	4	10000	1000					
2424	Phòng thủ bạo kích	187	14204	1	10000	1000					
2425	Bộ Ẩm Huyết_y 3 dòng trước trưởng thành---------------------------------------------------										
2426	Điểm sinh lực	188	13721	21	10000	1000					
2427	Giảm thương bạo kích	189	14192	2	10000	1000					
2428	Kháng tất cả	190	14195	4	10000	1000					
2429	Bộ Ẩm Huyết_y 3 dòng sau mở khóa---------------------------------------------------										
2430	Nội ngoại công %	191	14194	5	10000	1000					
2431	Sinh mệnh %	192	843	6	10000	1000					
2432	Phòng thủ bạo kích	193	14204	1	10000	1000					
2433	Bộ Ẩm Huyết_Trang 3 dòng trước trưởng thành---------------------------------------------------										
2434	Điểm sinh lực	194	13721	21	10000	1000					
2435	Giảm thương bạo kích	195	14192	2	10000	1000					
2436	Giảm thọ thương %	196	483	3	10000	1000					
2437	Bộ Ẩm Huyết_Trang 3 dòng sau mở khóa---------------------------------------------------										
2438	Nội ngoại công %	197	14194	5	10000	1000					
2439	Nội ngoại phòng %	198	13758	1	10000	1000					
2440	Phòng thủ bạo kích	199	14204	1	10000	1000					
2441	Bộ Ẩm Huyết_Giới 3 dòng trước trưởng thành---------------------------------------------------										
2442	Sinh lực	200	13721	15	10000	1000					
2443	Bạo thương	201	14196	2	10000	1000					
2444	Chính xác	202	13564	1	0	0					
2445	Bộ Ẩm Huyết_Giới 3 dòng sau mở khóa---------------------------------------------------										
2446	Đánh mạnh 	203	14197	1	10000	1000					
2447	Nội ngoại công %	204	14194	1	10000	1000					
2448	Mật tịch cộng thêm tăng %	205	14198	1	10000	1000					
2449	Bộ Ẩm Huyết_Bội 3 dòng trước trưởng thành---------------------------------------------------										
2450	Sinh lực	206	13721	15	10000	1000					
2451	Bạo thương	207	14196	2	10000	1000					
2452	Né tránh	208	13537	3	0	0					
2453	Bộ Ẩm Huyết_Bội 3 dòng sau mở khóa---------------------------------------------------										
2454	Dược hiệu kéo dài	209	13666	10	10000	1000					
2455	Sinh mệnh %	210	843	5	10000	1000					
2456	Tỷ lệ xuất chiêu %	211	14137	1	10000	1000					
2457	"Bộ Ẩm Huyết_Vũ khí nội công, nội kích 3 dòng trước trưởng thành---------------------------------------------------"										
2458	Nội công 	212	13347	4	10000	1000					
2459	Tỷ lệ nội công	213	14199	3	10000	1000					
2460	Bạo thương	214	14196	3	10000	1000					
2461	"Bộ Ẩm Huyết_Vũ khí ngoại công, sức mạnh 3 dòng trước trưởng thành---------------------------------------------------"										
2462	Sức mạnh	215	13345	4	10000	1000					
2463	Tỷ lệ ngoại công	216	14201	3	10000	1000					
2464	Bạo thương	217	14196	3	10000	1000					
2465	"Bộ Ẩm Huyết_Vũ khí sát thương, sức mạnh 3 dòng trước trưởng thành---------------------------------------------------"										
2466	Sức mạnh	218	13345	4	10000	1000					
2467	Sát thương	219	14203	2	10000	1000					
2468	Bạo thương	220	14196	3	10000	1000					
2469	"Bộ Ẩm Huyết_Vũ khí đàn nội công, thân pháp 3 dòng trước trưởng thành---------------------------------------------------"										
2470	Thân pháp	221	13346	4	10000	1000					
2471	Tỷ lệ nội công	222	14199	3	10000	1000					
2472	Bạo thương	223	14196	3	10000	1000					
2473	Bộ Ẩm Huyết_Vũ khí sát thương linh hoạt 3 dòng trước trưởng thành---------------------------------------------------										
2474	Linh hoạt	224	13348	4	10000	1000					
2475	Sát thương	225	14203	2	10000	1000					
2476	Bạo thương	226	14196	3	10000	1000					
2477	vũ khí ẩm huyêt( nội công) 3 opt mở khóa sau---------------------------------------------------										
2478	Giảm nội phòng %	227	14235	1	10000	1000					
2479	Kháng tất cả	228	14195	1	10000	1000					
2480	Đánh mạnh 	229	14197	4	10000	1000					
2481	Bộ Ẩm Huyết_Vũ khí sát thương nội công 3 dòng trước trưởng thành---------------------------------------------------										
2482	Nội công 	230	13347	4	10000	1000					
2483	Sát thương	231	14203	2	10000	1000					
2484	Bạo thương	232	14196	3	10000	1000					
2485	tổ cố định Vô Song Chiến Thần										
2486	Thi triển%	233	13342	4	10000	1000	117				
2487	Dược hiệu kéo dài	234	13356	2	10000	1000	64				
2488	Giảm thọ thương	235	13344	3	10000	1000	118				
2489	Sinh mệnh %	236	13343	3	10000	1000	9				
2490	tổ trưởng thành Vô Song Chiến Thần										
2491	Nội công tăng /1% 	237	14219	2	2500	1000	20				
2492	Ngoại công tăng: /1% 	237	14220	2	2500	1000	19				
2493	Sát thương tăng /1	237	14221	1	2500	1000	16				
2494	Sát thương độc	237	14222	2	2500	1000	17				
2495	tổ mở khóa Vô Song Chiến Thần										
2496	Sức mạnh	238	13345	8	2000	2000	54				
2497	Thân pháp	238	13346	8	2000	2000	55				
2498	Nội công 	238	13347	8	2000	2000	56				
2499	Linh hoạt	238	13348	8	2000	2000	57				
2500	Gân cốt	238	13349	8	2000	2000	58				
2501	Bộ Ẩm Huyết_Vũ khí sát thương thân pháp 3 dòng trước trưởng thành---------------------------------------------------										
2502	Thân pháp	242	13346	4	10000	1000					
2503	Sát thương	243	14203	2	10000	1000					
2504	Bạo thương	244	14196	3	10000	1000					
2505	vũ khí ẩm huyêt( ngoại công) 4 opt mở khóa sau---------------------------------------------------										
2506	Giảm ngoại phòng%	245	14236	1	10000	1000					
2507	Kháng tất cả	246	14195	1	10000	1000					
2508	Đánh mạnh 	247	14197	4	10000	1000					
2509	Thuộc tính trưởng thành Hoan Linh 6 sao 1----------------------------------------------										
2510	Động sát - Xanh lam	248	14291	1	3750	1000	556				
2511	Thân pháp - Xanh lam	248	14292	1	3750	1000	557				
2512	Động sát - Tím	248	14306	1	750	1000	556				
2513	Thân pháp - Tím	248	14307	1	750	1000	557				
2514	Động sát - Vàng	248	14238	1	500	1000	556				
2515	Thân pháp - Vàng	248	14239	1	500	1000	557				
2516	Thuộc tính trưởng thành Hoan Linh 6 sao 2----------------------------------------------										
2517	Nội công - Xanh lam	249	14295	1	2250	1000	558				
2518	Sức mạnh - Xanh lam	249	14293	1	1500	1000	559				
2519	Căn cốt - Xanh lam	249	14294	1	1500	1000	560				
2520	Tăng điểm sinh lực - Xanh lam	249	14296	1	1500	1000	561				
2521	Tăng tỷ lệ điểm sinh lực - Xanh lam	249	14297	1	750	1000	562				
2522	Nội công - Tím	249	14310	1	450	1000	558				
2523	Sức mạnh - Tím	249	14308	1	300	1000	559				
2524	Căn cốt - Tím	249	14309	1	300	1000	560				
2525	Tăng điểm sinh lực - Tím	249	14311	1	300	1000	561				
2526	Tăng tỷ lệ điểm sinh lực - Tím	249	14312	1	150	1000	562				
2527	Nội công - Vàng	249	14242	1	300	1000	558				
2528	Sức mạnh - Vàng	249	14240	1	200	1000	559				
2529	Căn cốt - Vàng	249	14241	1	200	1000	560				
2530	Tăng điểm sinh lực - Vàng	249	14243	1	200	1000	561				
2531	Tăng tỷ lệ điểm sinh lực - Vàng	249	14244	1	100	1000	562				
2532	Thuộc tính trưởng thành Hoan Linh 6 sao 3----------------------------------------------										
2533	Bạo kích - Xanh lam	250	14298	1	750	1000	563				
2534	Tăng điểm số ngoại công - Xanh lam	250	14300	1	2250	1000	565				
2535	Tăng điểm số nội công - Xanh lam	250	14301	1	2250	1000	566				
2536	Tăng điểm số nội ngoại - Xanh lam	250	14302	1	1500	1000	567				
2537	Toàn thuộc tính - Xanh lam	250	14303	1	750	1000	568				
2538	Bạo kích - Tím	250	14313	1	150	1000	563				
2539	Tăng điểm số ngoại công - Tím	250	14315	1	450	1000	565				
2540	Tăng điểm số nội công - Tím	250	14316	1	450	1000	566				
2541	Tăng điểm số nội ngoại - Tím	250	14317	1	300	1000	567				
2542	Toàn thuộc tính - Tím	250	14318	1	150	1000	568				
2543	Bạo kích - Vàng	250	14245	1	100	1000	563				
2544	Tăng điểm số ngoại công - Vàng	250	14247	1	300	1000	565				
2545	Tăng điểm số nội công - Vàng	250	14248	1	300	1000	566				
2546	Tăng điểm số nội ngoại - Vàng	250	14249	1	200	1000	567				
2547	Toàn thuộc tính - Vàng	250	14250	1	100	1000	568				
2548	Thuộc tính mở khóa Hoan Linh 6 sao 1----------------------------------------------										
2549	Phòng bộc - Xanh lam	251	14348	1	2250	1000	569				
2550	Giảm bộc - Xanh lam	251	14349	1	2250	1000	570				
2551	Hộ giáp ngoại phòng - Xanh lam	251	14350	1	750	1000	571				
2552	Hộ giáp nội phòng - Xanh lam	251	14351	1	750	1000	572				
2553	Hộ giáp nội ngoại phòng - Xanh lam	251	14352	1	750	1000	573				
2554	Điểm sinh lực- Xanh lam	251	14353	1	750	1000	574				
2555	Phòng bộc - Tím	251	14382	1	450	1000	569				
2556	Giảm bộc - Tím	251	14383	1	450	1000	570				
2557	Hộ giáp ngoại phòng - Tím	251	14384	1	150	1000	571				
2558	Hộ giáp nội phòng - Tím	251	14385	1	150	1000	572				
2559	Hộ giáp nội ngoại phòng - Tím	251	14386	1	150	1000	573				
2560	Điểm sinh lực - Tím	251	14387	1	150	1000	574				
2561	Phòng bộc - Vàng	251	14280	1	300	1000	569				
2562	Giảm bộc - Vàng	251	14281	1	300	1000	570				
2563	Hộ giáp ngoại phòng - Vàng	251	14282	1	100	1000	571				
2564	Hộ giáp nội phòng - Vàng	251	14283	1	100	1000	572				
2565	Hộ giáp nội ngoại phòng - Vàng	251	14284	1	100	1000	573				
2566	Điểm sinh lực - Vàng	251	14285	1	100	1000	574				
2567	Thuộc tính mở khóa Hoan Linh 6 sao 2----------------------------------------------										
2568	Động sát - Xanh lam	252	14324	1	3750	1000	575				
2569	Thân pháp - Xanh lam	252	14322	1	3750	1000	576				
2570	Động sát - Tím	252	14358	1	750	1000	575				
2571	Thân pháp - Tím	252	14356	1	750	1000	576				
2572	Động sát - Vàng	252	14256	1	500	1000	575				
2573	Thân pháp - Vàng	252	14254	1	500	1000	576				
2574	Thuộc tính mở khóa Hoan Linh 6 sao 3-1----------------------------------------------										
2575	Tăng sát thương - Xanh lam	253	14326	1	2250	1000	579				
2576	Công kích kèm độc - Xanh lam	253	14327	1	2250	1000	580				
2577	Sát thương độc trùng - Xanh lam	253	14328	1	2625	1000	581				
2578	Tỷ lệ kháng trạng thái bất thường-Lam	253	14237	1	375	1000	582				
2579	Tăng sát thương - Tím	253	14360	1	450	1000	579				
2580	Công kích kèm độc - Tím	253	14361	1	450	1000	580				
2581	Sát thương độc trùng - Tím	253	14362	1	525	1000	581				
2582	Tỷ lệ kháng trạng thái bất thường-Tím	253	14389	2	75	1000	582				
2583	Tăng sát thương - Vàng	253	14258	1	300	1000	579				
2584	Công kích kèm độc - Vàng	253	14259	1	300	1000	580				
2585	Sát thương độc trùng - Vàng	253	14260	1	350	1000	581				
2586	Tỷ lệ kháng trạng thái bất thường-Kim	253	14390	3	50	1000	582				
2587	Thuộc tính mở khóa Hoan Linh 6 sao 3-2----------------------------------------------										
2588	Tăng sát thương - Xanh lam	254	14326	1	2250	1000	583				
2589	Công kích kèm độc - Xanh lam	254	14327	1	2250	1000	584				
2590	Sát thương độc trùng - Xanh lam	254	14328	1	3000	1000	585				
2591	Tăng sát thương - Tím	254	14360	1	450	1000	583				
2592	Công kích kèm độc - Tím	254	14361	1	450	1000	584				
2593	Sát thương độc trùng - Tím	254	14362	1	600	1000	585				
2594	Tăng sát thương - Vàng	254	14258	1	300	1000	583				
2595	Công kích kèm độc - Vàng	254	14259	1	300	1000	584				
2596	Sát thương độc trùng - Vàng	254	14260	1	400	1000	585				
2597	Thuộc tính mở khóa Hoan Linh 6 sao 3-3----------------------------------------------										
2598	Tốc độ chạy - Xanh lam	255	14341	1	3000	1000	586				
2599	Phát huy Võ công- Xanh lam	255	14343	1	375	1000	587				
2600	Giảm nửa chịu thương - Xanh lam	255	14344	1	1500	1000	588				
2601	Xác suất chuẩn xác - Xanh lam	255	14345	1	1125	1000	589				
2602	Toàn thuộc tính - Xanh lam	255	14346	1	1500	1000	590				
2603	Tốc độ chạy -Tím	255	14375	1	600	1000	586				
2604	Phát huy Võ công - Tím	255	14377	1	75	1000	587				
2605	Giảm nửa chịu thương - Tím	255	14276	1	300	1000	588				
2606	Xác suất chuẩn xác - Tím	255	14379	1	225	1000	589				
2607	Toàn thuộc tính - Tím	255	14380	1	300	1000	590				
2608	Tốc độ chạy - Vàng	255	14273	1	400	1000	586				
2609	Phát huy Võ công - Vàng	255	14275	1	50	1000	587				
2610	Giảm nửa chịu thương - Vàng	255	14276	1	200	1000	588				
2611	Xác suất chuẩn xác - Vàng	255	14277	1	150	1000	589				
2612	Toàn thuộc tính - Vàng	255	14278	1	200	1000	590				
2613	Thuộc tính trưởng thành Đằng Giao 6 sao 1----------------------------------------------										
2614	Sức mạnh - Xanh lam	256	14293	1	3750	1000	591				
2615	Căn cốt - Xanh lam	256	14294	1	3750	1000	592				
2616	Sức mạnh - Tím	256	14308	1	750	1000	591				
2617	Căn cốt - Tím	256	14309	1	750	1000	592				
2618	Sức mạnh - Vàng	256	14240	1	500	1000	591				
2619	Căn cốt - Vàng	256	14241	1	500	1000	592				
2620	Thuộc tính trưởng thành Đằng Giao 6 sao 2----------------------------------------------										
2621	Nội công - Xanh lam	257	14295	1	2250	1000	593				
2622	Thân pháp - Xanh lam	257	14292	1	1500	1000	594				
2623	Động sát - Xanh lam	257	14291	1	1500	1000	595				
2624	Điểm sinh lực- Xanh lam	257	14296	1	1500	1000	596				
2625	Tỷ lệ điểm sinh lực - Xanh lam	257	14297	1	750	1000	597				
2626	Nội công - Tím	257	14310	1	450	1000	593				
2627	Thân pháp - Tím	257	14307	1	300	1000	594				
2628	Động sát - Tím	257	14306	1	300	1000	595				
2629	Điểm sinh lực - Tím	257	14311	1	300	1000	596				
2630	Tỷ lệ điểm sinh lực -Tím 	257	14312	1	150	1000	597				
2631	Nội công - Vàng	257	14242	1	300	1000	593				
2632	Thân pháp - Vàng	257	14239	1	200	1000	594				
2633	Động sát - Vàng	257	14238	1	200	1000	595				
2634	Điểm sinh lực - Vàng	257	14243	1	200	1000	596				
2635	Tỷ lệ điểm sinh lực - Vàng	257	14244	1	100	1000	597				
2636	Thuộc tính trưởng thành Đằng Giao 6 sao 3----------------------------------------------										
2637	Bạo kích - Xanh lam	258	14298	1	750	1000	598				
2638	Điểm ngoại công - Xanh lam	258	14300	1	2250	1000	599				
2639	Điểm nội công - Xanh lam	258	14301	1	2250	1000	560				
2640	Điểm nội ngoại công - Xanh lam	258	14302	1	1500	1000	561				
2641	Tăng điểm sinh lực - Xanh lam	258	14296	1	750	1000	562				
2642	Bạo kích - Tím	258	14313	1	150	1000	598				
2643	Điểm ngoại công -Tím	258	14315	1	450	1000	599				
2644	Điểm nội công -Tím	258	14316	1	450	1000	560				
2645	Điểm nội ngoại công - Tím	258	14317	1	300	1000	561				
2646	Tăng điểm sinh lực - Tím	258	14311	1	150	1000	562				
2647	Bạo kích - Vàng	258	14245	1	100	1000	598				
2648	Điểm ngoại công - Vàng	258	14247	1	300	1000	599				
2649	Điểm nội công - Vàng	258	14248	1	300	1000	560				
2650	Điểm nội ngoại công - Vàng	258	14249	1	200	1000	561				
2651	Tăng điểm sinh lực - Vàng	258	14243	1	100	1000	562				
2652	Thuộc tính mở khóa Đằng Giao 6 sao 1----------------------------------------------										
2653	Phòng bộc - Xanh lam	259	14348	1	2250	1000	563				
2654	Giảm bộc - Xanh lam	259	14349	1	2250	1000	564				
2655	Hộ giáp ngoại phòng - Xanh lam	259	14350	1	750	1000	565				
2656	Hộ giáp nội phòng - Xanh lam	259	14351	1	750	1000	566				
2657	Hộ giáp nội ngoại phòng - Xanh lam	259	14352	1	750	1000	567				
2658	Điểm sinh lực- Xanh lam	259	14353	1	750	1000	568				
2659	Phòng bộc - Tím	259	14382	1	450	1000	563				
2660	Giảm bộc - Tím	259	14383	1	450	1000	564				
2661	Hộ giáp ngoại phòng - Tím	259	14384	1	150	1000	565				
2662	Hộ giáp nội phòng - Tím	259	14385	1	150	1000	566				
2663	Hộ giáp nội ngoại phòng - Tím	259	14386	1	150	1000	567				
2664	Điểm sinh lực - Tím	259	14387	1	150	1000	568				
2665	Phòng bộc - Vàng	259	14280	1	300	1000	563				
2666	Giảm bộc - Vàng	259	14281	1	300	1000	564				
2667	Hộ giáp ngoại phòng - Vàng	259	14282	1	100	1000	565				
2668	Hộ giáp nội phòng - Vàng	259	14283	1	100	1000	566				
2669	Hộ giáp nội ngoại phòng - Vàng	259	14284	1	100	1000	567				
2670	Điểm sinh lực - Vàng	259	14285	1	100	1000	568				
2671	Thuộc tính mở khóa Đằng Giao 6 sao 2----------------------------------------------										
2672	Sức mạnh - Xanh lam	260	14321	1	3000	1000	569				
2673	Căn cốt - Xanh lam	260	14325	1	2250	1000	570				
2674	Tăng tỷ lệ điểm sinh lực - Xanh lam	260	14347	1	2250	1000	571				
2675	Sức mạnh - Tím	260	14355	1	600	1000	569				
2676	Căn cốt - Tím	260	14359	1	450	1000	570				
2677	Tăng tỷ lệ điểm sinh lực - Tím	260	14381	1	450	1000	571				
2678	Sức mạnh - Vàng	260	14253	1	400	1000	569				
2679	Căn cốt - Vàng	260	14257	1	300	1000	570				
2680	Tăng tỷ lệ điểm sinh lực - Vàng	260	14279	1	300	1000	571				
2681	Thuộc tính mở khóa Đằng Giao 6 sao 3-1;2----------------------------------------------										
2682	Giới hạn cao nhất ngoại công vũ khí - Xanh lam	261	14331	1	2250	1000	572				
2683	Giới hạn thấp nhất ngoại công vũ khí - Xanh lam	261	14332	1	2250	1000	573				
2684	Tỷ lệ ngoại công - Xanh lam	261	14335	1	1500	1000	574				
2685	Điểm tổng công kích ngoại công - Xanh lam	261	14333	1	1500	1000	575				
2686	Giới hạn cao nhất ngoại công vũ khí - Tím	261	14365	1	450	1000	572				
2687	Giới hạn thấp nhất ngoại công vũ khí - Tím	261	14366	1	450	1000	573				
2688	Tỷ lệ ngoại công - Tím	261	14369	1	300	1000	574				
2689	Điểm tổng công kích ngoại công - Tím	261	14367	1	300	1000	575				
2690	Giới hạn cao nhất ngoại công vũ khí - vàng 	261	14263	1	300	1000	572				
2691	Giới hạn thấp nhất ngoại công vũ khí - Vàng	261	14264	1	300	1000	573				
2692	Tỷ lệ ngoại công - Vàng	261	14267	1	200	1000	574				
2693	Điểm tổng công kích ngoại công - Vàng	261	14265	1	200	1000	575				
2694	Thuộc tính mở khóa Đằng Giao 6 sao 3-3----------------------------------------------										
2695	Tốc độ chạy - Xanh lam	262	14341	1	3000	1000	576				
2696	Phát huy Võ công- Xanh lam	262	14343	1	750	1000	577				
2697	Giảm nửa chịu thương - Xanh lam	262	14344	1	2625	1000	578				
2698	Xác suất chuẩn xác - Xanh lam	262	14345	1	1125	1000	579				
2699	Tốc độ chạy -Tím	262	14375	1	600	1000	576				
2700	Phát huy Võ công - Tím	262	14377	1	150	1000	577				
2701	Giảm nửa chịu thương - Tím	262	14276	1	525	1000	578				
2702	Xác suất chuẩn xác - Tím	262	14379	1	225	1000	579				
2703	Tốc độ chạy - Vàng	262	14273	1	400	1000	576				
2704	Phát huy Võ công - Vàng	262	14275	1	100	1000	577				
2705	Giảm nửa chịu thương - Vàng	262	14276	1	350	1000	578				
2706	Xác suất chuẩn xác - Vàng	262	14277	1	150	1000	579				
2707	Thuộc tính trưởng thành Khởi Phượng 6 sao 1----------------------------------------------										
2708	Nội công - Xanh lam	263	14295	1	3750	1000	580				
2709	Căn cốt - Xanh lam	263	14294	1	3750	1000	581				
2710	Nội công - Tím	263	14310	1	750	1000	580				
2711	Căn cốt - Tím	263	14309	1	750	1000	581				
2712	Nội công - Vàng	263	14242	1	500	1000	580				
2713	Căn cốt - Vàng	263	14241	1	500	1000	581				
2714	Thuộc tính trưởng thành Khởi Phượng 6 sao 2----------------------------------------------										
2715	Sức mạnh - Xanh lam	264	14293	1	2250	1000	582				
2716	Thân pháp - Xanh lam	264	14292	1	1500	1000	583				
2717	Động sát - Xanh lam	264	14291	1	1500	1000	584				
2718	Điểm sinh lực- Xanh lam	264	14296	1	1500	1000	585				
2719	Tỷ lệ điểm sinh lực - Xanh lam	264	14297	1	750	1000	586				
2720	Sức mạnh - Tím	264	14308	1	450	1000	582				
2721	Thân pháp - Tím	264	14307	1	300	1000	583				
2722	Động sát - Tím	264	14306	1	300	1000	584				
2723	Điểm sinh lực - Tím	264	14311	1	300	1000	585				
2724	Tỷ lệ điểm sinh lực -Tím 	264	14312	1	150	1000	586				
2725	Sức mạnh - Vàng	264	14240	1	300	1000	582				
2726	Thân pháp - Vàng	264	14239	1	200	1000	583				
2727	Động sát - Vàng	264	14238	1	200	1000	584				
2728	Điểm sinh lực - Vàng	264	14243	1	200	1000	585				
2729	Tỷ lệ điểm sinh lực - Vàng	264	14244	1	100	1000	586				
2730	Thuộc tính trưởng thành Khởi Phượng 6 sao 3----------------------------------------------										
2731	Bạo kích - Xanh lam	265	14298	1	750	1000	587				
2732	Điểm ngoại công - Xanh lam	265	14300	1	2250	1000	588				
2733	Điểm nội công - Xanh lam	265	14301	1	2250	1000	589				
2734	Điểm nội ngoại công - Xanh lam	265	14302	1	1500	1000	590				
2735	Tăng điểm sinh lực - Xanh lam	265	14296	1	750	1000	591				
2736	Bạo kích - Tím	265	14313	1	150	1000	587				
2737	Điểm ngoại công -Tím	265	14315	1	450	1000	588				
2738	Điểm nội công -Tím	265	14316	1	450	1000	589				
2739	Điểm nội ngoại công - Tím	265	14317	1	300	1000	590				
2740	Tăng điểm sinh lực - Tím	265	14311	1	150	1000	591				
2741	Bạo kích - Vàng	265	14245	1	100	1000	587				
2742	Điểm ngoại công - Vàng	265	14247	1	300	1000	588				
2743	Điểm nội công - Vàng	265	14248	1	300	1000	589				
2744	Điểm nội ngoại công - Vàng	265	14249	1	200	1000	590				
2745	Tăng điểm sinh lực - Vàng	265	14243	1	100	1000	591				
2746	Thuộc tính mở khóa Khởi Phượng 6 sao 1----------------------------------------------										
2747	Phòng bộc - Xanh lam	266	14348	1	2250	1000	592				
2748	Giảm bộc - Xanh lam	266	14349	1	2250	1000	593				
2749	Hộ giáp ngoại phòng - Xanh lam	266	14350	1	750	1000	594				
