ID	Name	Belong	ProduceGenre	ProduceSub	ProduceDetail	SecProduceGenre	SecProduceSub	SecProduceDetail	SecProduceRate	Stuff1Genre	Stuff1Sub	Stuff1Detail	Stuff1Num	Stuff2Genre	Stuff2Sub	Stuff2Detail	Stuff2Num	Stuff3Genre	Stuff3Sub	Stuff3Detail	Stuff3Num	Stuff4Genre	Stuff4Sub	Stuff4Detail	Stuff4Num	ToolGenre	ToolSub	ToolDetail	ToolNum	NeedMore	Level	StaminaCost	ExpGain	RecipeDetail	MakeTime	EquipType	Identify
655	天香仙子之芙蓉戒	5	0	102	22780					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
656	天香仙子之芙蓉佩	5	0	102	22781					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
657	天香仙子之芙蓉佩	5	0	102	22782					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
658	惭恩客之斩衣戒	5	0	102	22783					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
659	惭恩客之斩衣戒	5	0	102	22784					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
660	惭恩客之斩衣戒	5	0	102	22785					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
661	惭恩客之斩衣戒	5	0	102	22786					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
662	惭恩客之斩衣佩	5	0	102	22787					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
663	惭恩客之斩衣佩	5	0	102	22788					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
664	惭恩客之斩衣佩	5	0	102	22789					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
665	惭恩客之斩衣佩	5	0	102	22790					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
666	浣剑真人之御心戒	5	0	102	22791					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
667	浣剑真人之御心戒	5	0	102	22792					2	131	21	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
668	浣剑真人之御心佩	5	0	102	22793					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
669	浣剑真人之御心佩	5	0	102	22794					2	131	18	20	2	131	39	50	2	2	103	1	2	130	18	5					1	9	50	0	505	180	0	1
670																																					
671																																					
672																																					
673																																					
674																																					
675																																					
676																																					
677																																					
678																																					
679																																					
680																																					
681	窝头	6	1	1	1																									0	1	1	0	601	36	0	1
682	军用物资	6	2	97	1					2	0	307	15																	0	1	0	0	601	36	0	1
683	黑钨精石	6	2	2	66					2	2	37	20	2	8	7	5													0	1	0	0	601	36	0	1
684	铁线精木	6	2	2	67					2	2	11	20	2	10	2	5													0	1	0	0	601	36	0	1
685	山狮精皮	6	2	2	68					2	2	47	20	2	9	7	5													0	1	0	0	601	36	0	1
686	赤钨灵符	6	2	2	69					2	1	912	5	2	2	14	5													0	1	0	0	601	36	0	1
687	金丝线	6	2	131	1					2	9	2	4	2	9	3	4	2	2	25	2									0	2	5	1	602	36	0	1
688	珍珠扣	6	2	131	2					2	130	3	4	2	9	3	4	2	2	25	2									0	2	5	1	602	36	0	1
689	蜀江锦	6	2	131	3					2	130	3	6	2	9	3	6	2	9	2	6	2	2	25	10					0	2	10	10	602	36	0	1
690	珍珠链饰	6	2	131	4					2	130	7	2	2	130	3	2	2	131	2	1	2	2	21	2					0	5	6	20	603	36	0	1
691	木棉锦	6	2	2	24					2	130	7	2	2	2	52	2	2	2	55	1	2	2	21	10					0	5	12	40	603	36	0	1
692	火浣锦	6	2	2	23					2	130	7	2	2	9	7	2	2	9	4	2	2	2	21	10					0	7	20	80	604	36	0	1
693	天孙锦	6	2	2	26					2	130	7	2	2	2	56	2	2	9	5	2	2	2	21	10					0	7	20	80	604	36	0	1
694	精制丝线	6	2	2	467					2	2	36	1	2	2	100	2	2	130	15	1	2	2	21	10					0	7	5	20	604	36	0	1
695	鹤归冠	6	0	108	909					2	130	14	60	2	2	467	1	2	131	84	5	2	131	6	10					1	9	25	150	605	180	0	1
696	鹤归衣	6	0	109	909					2	130	14	60	2	2	467	1	2	131	84	5	2	131	6	10					1	9	25	150	605	180	0	1
697	鹤归装	6	0	110	909					2	130	14	60	2	2	467	1	2	131	84	5	2	131	6	10					1	9	25	150	605	180	0	1
698	鹤归冠	6	0	108	910					2	130	14	60	2	2	467	1	2	131	84	5	2	131	6	10					1	9	25	150	606	180	0	1
699	鹤归衣	6	0	109	910					2	130	14	60	2	2	467	1	2	131	84	5	2	131	6	10					1	9	25	150	606	180	0	1
700	鹤归装	6	0	110	910					2	130	14	60	2	2	467	1	2	131	84	5	2	131	6	10					1	9	25	150	606	180	0	1
701	鹤归簪	6	0	108	911					2	130	13	60	2	2	467	1	2	131	84	5	2	131	6	10					1	9	25	150	607	180	0	1
702	鹤归衣	6	0	109	911					2	130	13	60	2	2	467	1	2	131	84	5	2	131	6	10					1	9	25	150	607	180	0	1
703	鹤归裙	6	0	110	911					2	130	13	60	2	2	467	1	2	131	84	5	2	131	6	10					1	9	25	150	607	180	0	1
704	鹤归簪	6	0	108	912					2	130	13	60	2	2	467	1	2	131	84	5	2	131	6	10					1	9	25	150	608	180	0	1
705	鹤归衣	6	0	109	912					2	130	13	60	2	2	467	1	2	131	84	5	2	131	6	10					1	9	25	150	608	180	0	1
706	鹤归裙	6	0	110	912					2	130	13	60	2	2	467	1	2	131	84	5	2	131	6	10					1	9	25	150	608	180	0	1
707	白露冠	6	0	108	961					2	130	13	60	2	111	171	300	2	130	15	10	2	131	6	10					1	9	25	150	609	180	0	1
708	白露冠	6	0	108	962					2	130	13	60	2	111	171	300	2	130	15	10	2	131	6	10					1	9	25	150	609	180	0	1
709	白露簪	6	0	108	963					2	130	13	60	2	111	171	300	2	130	15	10	2	131	6	10					1	9	25	150	609	180	0	1
710	白露簪	6	0	108	964					2	130	13	60	2	111	171	300	2	130	15	10	2	131	6	10					1	9	25	150	609	180	0	1
711	白露衣	6	0	109	961					2	130	13	60	2	111	171	300	2	130	15	10	2	131	6	10					1	9	25	150	609	180	0	1
712	白露衣	6	0	109	962					2	130	13	60	2	111	171	300	2	130	15	10	2	131	6	10					1	9	25	150	609	180	0	1
713	白露衣	6	0	109	963					2	130	13	60	2	111	171	300	2	130	15	10	2	131	6	10					1	9	25	150	609	180	0	1
714	白露衣	6	0	109	964					2	130	13	60	2	111	171	300	2	130	15	10	2	131	6	10					1	9	25	150	609	180	0	1
715	白露装	6	0	110	961					2	130	13	60	2	111	171	300	2	130	15	10	2	131	6	10					1	9	25	150	609	180	0	1
716	白露装	6	0	110	962					2	130	13	60	2	111	171	300	2	130	15	10	2	131	6	10					1	9	25	150	609	180	0	1
717	白露装	6	0	110	963					2	130	13	60	2	111	171	300	2	130	15	10	2	131	6	10					1	9	25	150	609	180	0	1
718	白露装	6	0	110	964					2	130	13	60	2	111	171	300	2	130	15	10	2	131	6	10					1	9	25	150	609	180	0	1
719	芷水冠	6	0	108	833					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	610	180	0	1
720	芷水冠	6	0	108	834					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	610	180	0	1
721	芷水簪	6	0	108	835					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	610	180	0	1
722	芷水簪	6	0	108	836					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	610	180	0	1
723	芷水衣	6	0	109	833					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	610	180	0	1
724	芷水衣	6	0	109	834					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	610	180	0	1
725	芷水衣	6	0	109	835					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	610	180	0	1
726	芷水衣	6	0	109	836					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	610	180	0	1
727	芷水装	6	0	110	833					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	610	180	0	1
728	芷水装	6	0	110	834					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	610	180	0	1
729	芷水裙	6	0	110	835					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	610	180	0	1
730	芷水裙	6	0	110	836					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	610	180	0	1
731	潜龙头巾	6	0	108	837					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	611	180	0	1
732	潜龙头巾	6	0	108	838					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	611	180	0	1
733	潜龙头巾	6	0	108	839					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	611	180	0	1
734	潜龙头巾	6	0	108	840					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	611	180	0	1
735	潜龙衣	6	0	109	837					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	611	180	0	1
736	潜龙衣	6	0	109	838					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	611	180	0	1
737	潜龙衣	6	0	109	839					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	611	180	0	1
738	潜龙衣	6	0	109	840					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	611	180	0	1
739	潜龙装	6	0	110	837					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	611	180	0	1
740	潜龙装	6	0	110	838					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	611	180	0	1
741	潜龙裙	6	0	110	839					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	611	180	0	1
742	潜龙裙	6	0	110	840					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	611	180	0	1
743	三清冠	6	0	108	841					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	612	180	0	1
744	三清冠	6	0	108	842					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	612	180	0	1
745	三清簪	6	0	108	843					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	612	180	0	1
746	三清簪	6	0	108	844					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	612	180	0	1
747	三清衣	6	0	109	841					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	612	180	0	1
748	三清衣	6	0	109	842					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	612	180	0	1
749	三清衣	6	0	109	843					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	612	180	0	1
750	三清衣	6	0	109	844					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	612	180	0	1
751	三清袍	6	0	110	841					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	612	180	0	1
752	三清袍	6	0	110	842					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	612	180	0	1
753	三清袍	6	0	110	843					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	612	180	0	1
754	三清袍	6	0	110	844					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	612	180	0	1
755	梨园冠	6	0	108	845					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	613	180	0	1
756	梨园冠	6	0	108	846					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	613	180	0	1
757	梨园簪	6	0	108	847					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	613	180	0	1
758	梨园簪	6	0	108	848					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	613	180	0	1
759	梨园衣	6	0	109	845					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	613	180	0	1
760	梨园衣	6	0	109	846					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	613	180	0	1
761	梨园衣	6	0	109	847					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	613	180	0	1
762	梨园衣	6	0	109	848					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	613	180	0	1
763	梨园装	6	0	110	845					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	613	180	0	1
764	梨园装	6	0	110	846					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	613	180	0	1
765	梨园装	6	0	110	847					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	613	180	0	1
766	梨园装	6	0	110	848					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	613	180	0	1
767	烽烟盔	6	0	108	849					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	614	180	0	1
768	烽烟盔	6	0	108	850					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	614	180	0	1
769	烽烟盔	6	0	108	851					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	614	180	0	1
770	烽烟盔	6	0	108	852					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	614	180	0	1
771	烽烟甲	6	0	109	849					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	614	180	0	1
772	烽烟甲	6	0	109	850					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	614	180	0	1
773	烽烟甲	6	0	109	851					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	614	180	0	1
774	烽烟甲	6	0	109	852					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	614	180	0	1
775	烽烟装	6	0	110	849					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	614	180	0	1
776	烽烟装	6	0	110	850					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	614	180	0	1
777	烽烟装	6	0	110	851					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	614	180	0	1
778	烽烟装	6	0	110	852					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	614	180	0	1
779	六铢笠	6	0	108	853					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	615	180	0	1
780	六铢笠	6	0	108	854					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	615	180	0	1
781	六铢笠	6	0	108	855					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	615	180	0	1
782	六铢笠	6	0	108	856					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	615	180	0	1
783	六铢衣	6	0	109	853					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	615	180	0	1
784	六铢衣	6	0	109	854					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	615	180	0	1
785	六铢衣	6	0	109	855					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	615	180	0	1
786	六铢衣	6	0	109	856					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	615	180	0	1
787	六铢装	6	0	110	853					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	615	180	0	1
788	六铢装	6	0	110	854					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	615	180	0	1
789	六铢装	6	0	110	855					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	615	180	0	1
790	六铢装	6	0	110	856					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	615	180	0	1
791	昭彰冠	6	0	108	857					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	616	180	0	1
792	昭彰冠	6	0	108	858					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	616	180	0	1
793	昭彰纱	6	0	108	859					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	616	180	0	1
794	昭彰纱	6	0	108	860					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	616	180	0	1
795	昭彰衣	6	0	109	857					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	616	180	0	1
796	昭彰衣	6	0	109	858					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	616	180	0	1
797	昭彰衣	6	0	109	859					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	616	180	0	1
798	昭彰衣	6	0	109	860					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	616	180	0	1
799	昭彰装	6	0	110	857					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	616	180	0	1
800	昭彰装	6	0	110	858					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	616	180	0	1
801	昭彰装	6	0	110	859					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	616	180	0	1
802	昭彰装	6	0	110	860					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	616	180	0	1
803	百毒冠	6	0	108	861					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	617	180	0	1
804	百毒冠	6	0	108	862					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	617	180	0	1
805	百毒簪	6	0	108	863					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	617	180	0	1
806	百毒簪	6	0	108	864					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	617	180	0	1
807	百毒衫	6	0	109	861					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	617	180	0	1
808	百毒衫	6	0	109	862					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	617	180	0	1
809	百毒衫	6	0	109	863					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	617	180	0	1
810	百毒衫	6	0	109	864					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	617	180	0	1
811	百毒装	6	0	110	861					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	617	180	0	1
812	百毒装	6	0	110	862					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	617	180	0	1
813	百毒装	6	0	110	863					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	617	180	0	1
814	百毒装	6	0	110	864					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	617	180	0	1
815	吴钩面具	6	0	108	865					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	618	180	0	1
816	吴钩面具	6	0	108	866					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	618	180	0	1
817	吴钩面具	6	0	108	867					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	618	180	0	1
818	吴钩面具	6	0	108	868					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	618	180	0	1
819	吴钩衣	6	0	109	865					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	618	180	0	1
820	吴钩衣	6	0	109	866					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	618	180	0	1
821	吴钩衣	6	0	109	867					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	618	180	0	1
822	吴钩衣	6	0	109	868					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	618	180	0	1
823	吴钩裤	6	0	110	865					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	618	180	0	1
824	吴钩裤	6	0	110	866					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	618	180	0	1
825	吴钩装	6	0	110	867					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	618	180	0	1
826	吴钩装	6	0	110	868					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	618	180	0	1
827	琼楼冠	6	0	108	869					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	619	180	0	1
828	琼楼冠	6	0	108	870					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	619	180	0	1
829	琼楼簪	6	0	108	871					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	619	180	0	1
830	琼楼簪	6	0	108	872					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	619	180	0	1
831	琼楼衫	6	0	109	869					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	619	180	0	1
832	琼楼衫	6	0	109	870					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	619	180	0	1
833	琼楼衫	6	0	109	871					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	619	180	0	1
834	琼楼衫	6	0	109	872					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	619	180	0	1
835	琼楼装	6	0	110	869					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	619	180	0	1
836	琼楼装	6	0	110	870					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	619	180	0	1
837	琼楼装	6	0	110	871					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	619	180	0	1
838	琼楼装	6	0	110	872					2	130	14	60	2	111	171	200	2	130	15	10	2	131	6	10					1	9	25	150	619	180	0	1
839	千岩月落冠	6	0	108	981					2	131	28	20	2	111	171	300	2	131	83	5	2	131	6	10					1	9	35	0	620	180	0	1
840	千岩月落冠	6	0	108	982					2	131	28	20	2	111	171	300	2	131	83	5	2	131	6	10					1	9	35	0	620	180	0	1
841	千岩月落簪	6	0	108	983					2	131	29	20	2	111	171	300	2	131	83	5	2	131	6	10					1	9	35	0	620	180	0	1
842	千岩月落簪	6	0	108	984					2	131	29	20	2	111	171	300	2	131	83	5	2	131	6	10					1	9	35	0	620	180	0	1
843	千岩月落衣	6	0	109	981					2	131	28	20	2	111	171	300	2	131	83	5	2	131	6	10					1	9	35	0	620	180	0	1
844	千岩月落衣	6	0	109	982					2	131	28	20	2	111	171	300	2	131	83	5	2	131	6	10					1	9	35	0	620	180	0	1
845	千岩月落衣	6	0	109	983					2	131	29	20	2	111	171	300	2	131	83	5	2	131	6	10					1	9	35	0	620	180	0	1
846	千岩月落衣	6	0	109	984					2	131	29	20	2	111	171	300	2	131	83	5	2	131	6	10					1	9	35	0	620	180	0	1
847	千岩月落装	6	0	110	981					2	131	28	20	2	111	171	300	2	131	83	5	2	131	6	10					1	9	35	0	620	180	0	1
848	千岩月落装	6	0	110	982					2	131	28	20	2	111	171	300	2	131	83	5	2	131	6	10					1	9	35	0	620	180	0	1
849	千岩月落裙	6	0	110	983					2	131	29	20	2	111	171	300	2	131	83	5	2	131	6	10					1	9	35	0	620	180	0	1
850	千岩月落裙	6	0	110	984					2	131	29	20	2	111	171	300	2	131	83	5	2	131	6	10					1	9	35	0	620	180	0	1
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
861	窝头	7	1	1	1																									0	1	1	0	201	36	0	1
862	军用物资	7	2	97	1					2	0	307	15																	0	1	0	0	201	36	0	1
863	黑钨精石	7	2	2	66					2	2	37	20	2	8	7	5													0	1	0	0	201	36	0	1
864	铁线精木	7	2	2	67					2	2	11	20	2	10	2	5													0	1	0	0	201	36	0	1
865	山狮精皮	7	2	2	68					2	2	47	20	2	9	7	5													0	1	0	0	201	36	0	1
866	赤钨灵符	7	2	2	69					2	1	912	5	2	2	14	5													0	1	0	0	201	36	0	1
867	饭团	7	1	1	2					1	3	9	2	1	3	8	4													0	2	2	2	202	36	0	1
868	馒头	7	1	1	3					1	3	10	2	1	3	20	2	1	3	8	4									0	2	2	2	202	36	0	1
869	素炒竹肉	7	1	1	6					1	3	9	2	1	3	19	2	1	3	8	2									0	2	2	2	202	36	0	1
870	家常四季豆	7	1	1	7					1	3	11	2	1	3	21	2	1	3	8	2									0	2	2	2	202	36	0	1
871	烧刀子	7	1	1	10					1	3	5	2	1	3	19	2	1	3	8	2									0	2	2	2	202	36	0	1
872	女儿红	7	1	1	11					1	3	5	2	1	3	20	2	1	3	19	2	1	3	8	2					0	2	2	2	202	36	0	1
873	花卷	7	1	1	4					1	3	12	2	1	3	22	2	1	3	11	1	1	3	8	2					0	5	3	10	203	36	0	1
874	肉包	7	1	1	5	1	0	411	20	1	3	14	2	1	3	2	2	1	3	8	4									0	5	3	10	203	36	0	1
875	炒豌豆角	7	1	1	8					1	3	13	2	1	3	12	4	1	3	8	2									0	5	3	10	203	36	0	1
876	蒜茸生菜	7	1	1	9					1	3	15	2	1	3	14	2	1	3	13	1	1	3	24	2					0	5	3	10	203	36	0	1
877	稻花香	7	1	1	12					1	3	12	2	1	3	22	2	1	3	21	1	1	3	7	2					0	5	3	10	203	36	0	1
878	醉生梦死	7	1	1	13					1	3	14	2	1	3	13	2	1	3	22	1	1	3	7	2					0	5	3	10	203	36	0	1
879	鱼露	7	2	131	9					2	130	4	2	2	130	5	2	2	130	6	1	1	3	8	2					0	5	3	10	203	36	0	1
880	蛋炒饭	7	1	1	14					1	3	16	2	1	3	15	2	1	3	14	1	2	131	81	2					0	7	5	20	204	36	0	1
881	黄金糕	7	1	1	15					1	3	16	2	1	3	13	3	2	131	81	2									0	7	5	20	204	36	0	1
882	玉笛谁家听落梅	7	1	1	16					1	3	15	2	1	3	14	2	1	3	4	1	2	131	81	2					0	7	5	20	204	36	0	1
883	二十四桥明月夜	7	1	1	17					1	3	17	2	1	3	4	1	1	3	15	1	2	131	81	2					0	7	5	20	204	36	0	1
884	木兰春	7	1	1	18					1	3	17	2	1	3	16	2	1	2	5	1	1	3	7	2					0	7	5	20	204	36	0	1
885	西北望	7	1	1	19					1	3	17	2	1	3	16	2	1	2	5	1	1	3	7	2					0	7	5	20	204	36	0	1
886	饴糖	7	2	131	11	2	131	12	20	1	3	13	2	1	3	16	2	2	130	19	1	1	3	7	2					0	7	5	20	204	36	0	1
887	红烧鱼丸	7	1	1	20					1	1	14	12	2	95	1507	1													0	7	5	20	204	36	0	1
888	什锦豆腐	7	1	1	21					1	1	9	12	2	95	1507	1													0	9	5	25	205	36	0	1
889	陈年杏花村	7	1	1	22					1	1	13	12	2	95	1507	1													0	9	5	25	205	36	0	1
890	黄金烧卖	7	1	1	23					1	1	15	12	2	95	1507	1													0	9	5	25	205	36	0	1
891	熊掌豆腐	7	1	1	24					1	1	16	12	2	95	1507	1													0	9	5	25	205	36	0	1
