TaskId	RecycleVersion	AccessCode	ClientModify	ClearFlag	_belong_system	_remark
3195	0	17	0		tong_feast	unrecoverable
3196	0	18	0		monthly consume	cur month
3197	0	18	0		monthly consume	last month
3198	0	0	0		equip_shop	weekly limit
3199	0	0	0		equip_shop	weekly limit
3200	0	19	0		tonginfo_task	unrecoverable
3201	0	19	0		tonginfo_task	unrecoverable
3202	0	20	0		tongmelee	unrecoverable
3203	0	20	0		tongmelee	unrecoverable
3204	0	3	0		dailytask	dixuangong_daily_task
3205	0	0	0		tyt	unrecoverable
3206	0	0	0		tyt	unrecoverable
3207	0	0	0		tyt	unrecoverable
3208	0	0	0		tyt	unrecoverable
3209	0	0	0		tyt	unrecoverable
3210	0	0	0		tyt	unrecoverable
3211	0	0	0		tyt	unrecoverable
3212	0	0	0		tyt	unrecoverable
3213	0	0	0		tyt	unrecoverable
3214	0	0	0		tyt	unrecoverable
3215	0	0	0		tyt	unrecoverable
3216	0	0	0		tyt	unrecoverable
3217	0	0	0		tyt	unrecoverable
3218	0	0	0		tyt	unrecoverable
3219	0	21	0		biwudahui	unrecoverable
3220	0	21	0		biwudahui	unrecoverable
3221	0	21	0		biwudahui	unrecoverable
3222	0	21	0		biwudahui	unrecoverable
3223	0	21	0		biwudahui	unrecoverable
3224	0	21	0		biwudahui	unrecoverable
3225	0	21	0		biwudahui	unrecoverable
3226	0	21	0		biwudahui	unrecoverable
3227	0	21	0		biwudahui	unrecoverable
3228	0	21	0		biwudahui	unrecoverable
3229	0	22	0		ActivityKillTask	unrecoverable
3230	0	23	0		DailyRegistration	unrecoverable
3231	0	24	0		WorldBoss	unrecoverable
3232	0	25	0		StateChess	unrecoverable
3233	0	25	0		StateChess	unrecoverable
3234	0	25	0		StateChess	unrecoverable
3235	0	25	0		StateChess	unrecoverable
3236	0	26	0		VipCard	unrecoverable
3237	0	26	0		VipCard	unrecoverable
3238	0	26	0		VipCard	unrecoverable
3239	0	26	0		VipCard	unrecoverable
3240	0	26	0		VipCard	unrecoverable
3241	0	26	0		VipCard	unrecoverable
3242	0	26	0		VipCard	unrecoverable
3243	0	26	0		VipCard	unrecoverable
3244	0	27	0		LuckyBoxunrecoverable	
3245	0	28	0		Gem	unrecoverable
3246	0	28	0		Gem	unrecoverable
3247	0	28	0		Gem	unrecoverable
3248	0	28	0		Gem	unrecoverable
3249	0	28	0		Gem	unrecoverable
3250	0	28	0		Gem	unrecoverable
3251	0	29	0		ExchgSvrTime	unrecoverable
3252	0	29	0		ExchgSvrTime	unrecoverable
3253	0	26	0		VipCard	unrecoverable
3254	0	30	0		PlayerIB	unrecoverable
3255	0	30	0		PlayerIB	unrecoverable
3256	0	30	0		PlayerIB	unrecoverable
3257	0	30	0		PlayerIB	unrecoverable
3258	0	30	0		PlayerIB	unrecoverable
3259	0	0	0		IBShop	unrecoverable
3260	0	0	0		IBShop	unrecoverable
3261	0	0	0		IBShop	unrecoverable
3262	0	0	0		IBShop	unrecoverable
3263	0	0	0		IBShop	unrecoverable
3264	0	0	0		IBShop	unrecoverable
3265	0	31	0		SLT	unrecoverable
3266	0	31	0		SLT	unrecoverable
3267	0	31	0		SLT	unrecoverable
3268	0	0	0		TaskUse	unrecoverable
3269	0	32	0		vet_jihuo_wuzun.lua	unrecoverable
3270	0	32	0		vet_jihuo_wuzun.lua	unrecoverable
3271	0	33	0		eyt_battle	unrecoverable
3272	0	33	0		eyt_battle	unrecoverable
3273	0	34	0		kuafu_tianjiaoling	unrecoverable
3274	0	33	0		eyt_battle	unrecoverable
3275	0	0	0		kf_newbattle	unrecoverable
3276	0	0	0		kf_newbattle	unrecoverable
3277	0	0	0		kf_newbattle	unrecoverable
3278	0	6	0		oly_activity	unrecoverable
3279	0	35	0		honor_tong	unrecoverable
3280	0	9	0		christmassnowdown	unrecoverable
3281	0	9	0		christmassnowdown	unrecoverable
3282	0	0	0		battle_kill_boss_counter	
3283	0	0	0		battle_kill_player_counter	
3284	0	36	0		itemfushendan	
3285	0	0	0		gongcheng	unrecoverable
3286	0	0	0		yp	
3287	0	0	0		yp	
3288	0	0	0		yp	
3289	0	0	0		yp	
3290	0	0	0		yp	
3291	0	0	0		yp	
3292	0	0	0		yp	
3293	0	0	0		yp	
3294	0	0	0		yp	
3295	0	0	0		yp	
3296	0	0	0		yp	
3297	0	0	0		yp	
3298	0	0	0		yp	
3299	0	0	0		yp	
3300	0	0	0		yp	
3301	0	0	0		yp	
3302	0	0	0		yp	
3303	0	0	0		yp	
3304	0	0	0		yp	
3305	0	0	0		yp	
3306	0	0	0		yp	
3307	0	0	0		yp	
3308	0	0	0		yp	
3309	0	0	0		yp	
3310	0	0	0		yp	
3311	0	0	0		yp	
3312	0	0	0		yp	
3313	0	0	0		yp	
3314	0	0	0		yp	
3315	0	0	0		yp	
3316	0	0	0		yp	
3317	0	0	0		yp	
3318	0	0	0		yp	
3319	0	0	0		yp	
3320	0	0	0		yp	
3321	0	0	0		yp	
3322	0	0	0		yp	
3323	0	0	0		yp	
3324	0	0	0		pop	
3325	0	0	0		pop	
3326	0	0	0		pop	
3327	0	0	0		pop	
3328	0	0	0		pop	
3329	0	0	0		pop	
3330	0	0	0		pop	
3331	0	0	0		pop	
3332	0	0	0		pop	
3333	0	0	0		pop	
3334	0	0	0		pop	
3335	0	0	0		pop	
3336	0	0	0		pop	
3337	0	0	0		yp	
3338	0	0	0		yp	
3339	0	0	0		yp	
3340	0	0	0		yp	
3341	0	0	0		yp	
3342	0	0	0		yp	
3343	0	0	0		yp	
3344	0	0	0		gongcheng	
3345	0	35	0		honor_tong	unrecoverable
3346	7	0	0		skill_app	
3347	7	0	0		skill_app	
3348	7	0	0		skill_app	
3349	7	0	0		skill_app	
3350	7	0	0		skill_app	
3351	7	0	0		skill_app	
3352	7	0	0		skill_app	
3353	0	0	0		reborn3task	
3354	0	0	0		reborn3task	
3355	0	0	0		reborn3task	
3356	0	0	0		EquipShop	
3357	0	0	0		EquipShop	
3358	0	0	0		EquipShop	
3359	0	0	0		EquipShop	
3360	0	0	0		EquipShop	
3361	0	0	0		EquipShop	
3362	0	0	0		EquipShop	
3363	0	0	0		EquipShop	
3364	0	0	0		yp	
3365	0	0	0		EquipShop	
3366	0	0	0		EquipShop	
3367	0	0	0		yp	
3368	0	37	0		Activity_Card	
3369	0	37	0		Activity_Card	
3370	0	37	0		Activity_Card	
3371	0	37	0		Activity_Card	
3372	0	37	0		Activity_Card	
3373	0	37	0		Activity_Card	
3374	0	0	0		mission_baihutang	
3375	8	0	0		tong_title	
3376	8	38	0		tong_title	
3377	8	38	0		tong_title	
3378	0	37	0		Activity_Card	
3379	8	39	0		Isolate:daily online minutes	
3380	0	0	0		mission_baihutang	
3381	0	0	0		mission_baihutang	
3382	8	0	0		yp:shiluoya boss score	
3383	0	0	0		EquipShop	
3384	0	0	0		EquipShop	
3385	0	26	0		VipCard	unrecoverable
3386	0	40	0		wangjianzhong Mission	
3387	0	40	0		Ywz	unrecoverable
3388	0	40	0		Ywz	unrecoverable
3389	0	0	0		GTask	unrecoverable
3390	0	0	0		QianXunTa	Version
3391	0	0	0		QianXunTa	IBShop
3392	0	0	0		QianXunTa	IBShop
3393	0	0	0		QianXunTa	IBShop
3394	0	0	0		QianXunTa	IBShop
3395	0	0	0		QianXunTa	IBShop
3396	0	0	0		QianXunTa	IBShop
3397	0	0	0		QianXunTa	IBShop
3398	0	0	0		QianXunTa	IBShop
3399	0	0	0		QianXunTa	IBShop
3400	0	0	0		QianXunTa	IBShop
3401	0	0	0		QianXunTa	IBShop
3402	0	0	0		QianXunTa	IBShop
3403	0	23	0		DailyRegistration	unrecoverable
3404	0	41	0		jbz	unrecoverable
3405	0	41	0		jbz	unrecoverable
3406	0	41	0		jbz	unrecoverable
3407	9	0	0		ornamentScore	
3408	10	0	0		BOOK_POPUR2_TOTAL	
3409	10	0	0		BOOK_POPUR2	
3410	0	40	0		Ywz	unrecoverable
3411	0	0	0		JinMaiTask	unrecoverable
3412	0	0	0		POP_YUMLING	unrecoverable
3413	0	0	0		POP_YUMLING	unrecoverable
3414	0	0	0		POP_YUMLING	unrecoverable
3415	0	0	0		POP_YUMLING	unrecoverable
3416	0	0	0		POP_YUMLING	unrecoverable
3417	0	0	0		POP_YUMLING	unrecoverable
3418	0	0	0		QianXunTa	IBShop
3419	0	0	0		QianXunTa	IBShop
3420	0	0	0		QianXunTa	IBShop
3421	0	0	0		QianXunTa	IBShop
3422	0	0	0		ZK_UPDATE	unrecoverable
3423	0	0	0		ZK_UPDATE	unrecoverable
3424	0	0	0		ZK_UPDATE	unrecoverable
3425	0	0	0		ZK_UPDATE	unrecoverable
3426	0	0	0		ZK_UPDATE	unrecoverable
3427	0	0	0		ZK_UPDATE	unrecoverable
3428	0	0	0		ZK_UPDATE	unrecoverable
3429	0	0	0		ZK_UPDATE	unrecoverable
3430	0	0	0		ZK_UPDATE	unrecoverable
3431	0	0	0		ZK_UPDATE	unrecoverable
3432	0	0	0		ZK_UPDATE	unrecoverable
3433	0	0	0		ZK_UPDATE	unrecoverable
3434	0	0	0		JDYY mission	
3435	0	0	0		JDYY mission	
3436	0	0	0		JDYY mission	
3437	0	0	0		JDYY mission	
3438	0	0	0		JDYY mission	
3439	0	0	0		JDYY mission	
3440	0	0	0		JDYY mission	
3441	0	0	0		JDYY mission	
3442	0	0	0		JDYY mission	
3443	0	0	0		JDYY mission	
3444	0	0	0		JDYY mission	
3445	0	0	0		JDYY mission	
3446	0	0	0		JDYY mission	
3447	0	0	0		JDYY mission	
3448	0	0	0		JDYY mission	
3449	0	0	0		JDYY mission	
3450	0	0	0		JDYY mission	
3451	0	0	0		JDYY mission	
3452	0	0	0		JDYY mission	
3453	0	0	0		JDYY mission	
3454	0	0	0		JDYY mission	
3455	0	0	0		JDYY mission	
3456	0	0	0		JDYY mission	
3457	0	0	0		JDYY mission	
3458	0	0	0		JDYY mission	
3459	0	0	0		JDYY mission	
3460	0	0	0		Qbh	
3461	0	0	0		Qbh	
3462	0	0	0		Qbh	
3463	0	0	0		Qbh	
3464	0	0	0		equipshop	
3465	0	0	0		JDYY mission	
3466	0	0	0		ZK_UPDATE	
3467	0	42	0		ZK_UPDATE	tupu
3468	0	42	0		ZK_UPDATE	tupu
3469	0	42	0		ZK_UPDATE	tupu
3470	0	43	0		VipCard	IB_AWARD
3471	0	44	0	1	mail	DayLimit
3472	0	0	0		TongTotem	
3473	0	0	0		TongExt_Devote	
3474	0	0	0		WeekLiveness	
3475	0	0	0	2	TongExt_Mission	
3476	0	0	0	2	TongExt_Mission	
3477	0	0	0	2	TongExt_Mission	
3478	0	0	0		TongExt_Mission	
3479	0	0	0		TongExt	
3480	12	28	0		Gem	GemBox
3481	0	0	0		TongTotem	
3482	0	0	0		TongTotem	
3483	0	0	0		TongTotem	
3484	0	0	0		TongTotem	
3485	0	0	0		TongTotem	
3486	0	0	0	2	TongExt_Mission	
3487	0	0	0		TongExt_Activity_1v1	
3488	0	0	0		TongExt_Activity_3v3	
3489	0	20171011	0		TaoYuan_TskUsedTime	
3490	0	20171011	0	1	TaoYuan_TskUseJuziShoushu	
3491	0	0	0	2	TaoYuan_TskMission	
3492	0	0	0	2	TaoYuan_TskMission	
3493	0	0	0	2	TaoYuan_TskMission	
3494	0	0	0	2	TaoYuan_TskMission	
3495	0	0	0	2	TaoYuan_TskMission	
3496	0	0	0	2	TaoYuan_TskMission	
3497	0	0	0	2	TaoYuan_TskMission	
3498	0	0	0		TaoYuan_TskUsedTimeWeek	
3499	0	0	0		QSH_Battle_Camp	
3500	0	0	0		BATTLE_TASK	
3501	0	0	0		BATTLE_TASK	
3502	0	0	0		BATTLE_TASK	
3503	0	0	0		BATTLE_TASK	
3504	0	0	0		BATTLE_TASK	
3505	0	0	0		BATTLE_TASK	
3506	0	0	0		ORB_TimeIdentity	
3507	0	0	0		ORB_Honor	
3508	0	0	0		ORB_LastBattleInfo	
3509	0	0	0		ORB_MAXActivityPoint	
3510	0	0	0		TASKID_FAIR_VALUE	
3511	0	0	0		TASKID_FAIR_UP_FLAG	
3512	0	0	0		JWHF_SHOP	
3513	0	0	0		JWHF_SHOP	
3514	0	0	0		JWHF_SHOP	
3515	0	0	0		JWHF_SHOP	
3516	0	0	0		JWHF_SHOP	
3517	0	0	0		JWHF_SHOP	
3518	0	0	0		JWHF_SHOP	
3519	0	0	0		JWHF_SHOP	
3520	0	0	0		JWHF_SHOP	
3521	0	0	0		JWHF_SHOP	
3522	0	0	0		JWHF_SHOP	
3523	0	0	0		JWHF_SHOP	
3524	0	0	0		FAIR_GTASK1	
3525	0	0	0		FAIR_GTASK2	
3526	0	0	0		FAIR_GTASK3	
3527	0	0	0		FAIR_GTASK4	
3528	0	0	0		XSvr_Battle	
3529	0	0	0		XSvr_Battle	
3530	0	0	0		XSvr_Battle	
3531	0	0	0		XSvr_Battle	
3532	0	0	0		QianXunTower_shop	
3533	0	0	0		QianXunTower_shop	
3534	0	0	0		QianXunTower_shop	
3535	0	0	0		QianXunTower_shop	
3536	0	0	0		Taixu_ExpDrugTime	
3537	0	0	0		TASKID_NVWA_BOX_USECOUNT	
3538	0	0	0		Taixu_ExpDrugType	
3539	0	0	0	1	YP_SLY_JINGSHIBOX	
3540	0	0	0		qht_activity_shop	
3541	0	0	0		qht_activity_shop	
3542	0	0	0		qht_activity_shop	
3543	0	0	0		WantedBoss_Rating	
3544	0	0	0		WantedBoss_Coin	
3545	0	0	0		WantedBoss_Other	
3546	0	0	0		WantedBoss_Other	
3547	0	0	0		WantedBoss_Other	
3548	0	0	0		WantedBoss_Other	
3549	0	0	0		WantedBoss_Other	
3550	0	0	0		WantedBoss_Other	
3551	0	0	0		WantedBoss_Other	
3552	0	0	0		WantedBoss_Other	
3553	0	0	0		WantedBoss_Other	
3554	0	0	0		WantedBoss_Other	
3555	0	0	0		WantedBoss_Other	
3556	0	0	0		WantedBoss_Other	
3557	0	0	0		WantedBoss_Other	
3558	0	0	0		WantedBoss_Other	
3559	0	0	0		WantedBoss_Other	
3560	0	0	0		WantedBoss_Other	
3561	0	0	0		WantedBoss_Other	
3562	0	0	0		WantedBoss_Other	
3563	0	0	0		WantedBoss_Other	
3564	0	0	0		WantedBoss_Other	
3565	0	0	0		WantedBoss_Other	
3566	0	0	0		WantedBoss_Other	
3567	0	0	0		WantedBoss_Other	
3568	0	0	0		WantedBoss_Other	
3569	0	0	0		WantedBoss_Mission_Death_Cnt	
3570	0	0	0		WantedBoss_FreeSearch	
3571	0	0	0		WantedBoss_Achievement	
3572	0	0	0		WantedBoss_KillCoin	
3573	0	0	0		WantedBoss_FlagSent	
3574	0	0	0		WantedBoss_DailyTicket	
3575	0	0	0		WantedBoss_MissionEndFlag	
3576	0	0	0		WantedBoss_DailyBounty	
3577	0	0	0		WantedBoss_MaxDailyBounty	
3578	0	0	0		WantedBoss_TaskVersion	
3579	0	0	0		WantedBoss_Other	
3580	0	0	0		WantedBoss_Other	
3581	0	0	0		LongMenPop	
3582	0	0	0		KF_EmplacementBattle_PersonalRank	
3583	0	0	0		LongMenTaskFinish	
3584	0	0	0		LongMenDailyMissionFlag	
3585	0	0	0		LongMenWeeklyMissionFlag	
3586	0	0	0		KF_EmplacementBattle_Sign	
3587	0	0	0		KF_EmplacementBattle_TempActivityPoint	
3588	0	0	0		KF_EmplacementBattle_LastCamp	
3589	0	0	0		KF_EmplacementBattle_FinalActivityPoint	
3590	0	0	0		PetBugFixFlag	
3591	0	0	0	1	fu_bag_little/big use as Byte idx 1=little 2=big	
3592	0	0	0		TASKID_LEFT_PEARL_BAG_ROOM	
3593	0	0	0	1	kuafu boss: KFB_TSKID_ACTIVE_POINT	
3594	0	0	0	1	kuafu boss: KFB_TSKID_ACTIVE_POINT_TYPE_LIMIT	
3595	0	0	0		kuafu boss:KFB_TSKID_ACTIVE_POINT_ADD_CD	
3596	0	0	0	2	kuafu boss: KFB_TASKID_TONG_BAG_DAILYLIMIT	
3597	0	0	0	1	kaufu boss: KFB_TASKID_PERSON_JOIN_AWARD_FLAG	
3598	0	28	0		Gem	GemBox lv8
3599	0	0	0		TASKID_FAIR_UP_TIMESTAMP	
3600	0	0	0		TASKID_NFT_CUR_TASK	
3601	0	0	0	1	TASKID_NFT_DAILY_FINISH_COUNT	
3602	0	0	0	1	TASKID_NFT_DAILY_FREE_MULTI_AWARD_COUNT	
3603	0	0	0		TASKID_NFT_FACTION_PRESTIGE	
3604	0	0	0		TASKID_NFT_TOTAL_FINISH_COUNT	
3605	0	0	0	1	TASKID_FP_DAILY_EXCHANGE_FP_BYTE	
3606	0	0	0	1	TASKID_DAILY_SPB_USE_COUNT	
3607	0	0	0		TASKID_CDK_FIRECRAKER_USE_COUNT	
3608	0	0	0	1	TASKID_DC_CDK_FIRECRAKER_USE_COUNT	
3609	0	0	0	3	TASKID_MC_MG_ACT_POINT	
3610	0	0	0	1	TASKBIT_DC_MG_DAILY_TASK_CONDITION1	
3611	0	0	0	1	TASKID_DC_MG_FIRECRAKER_USE_NUM	
3612	0	0	0	1	TASKID_DC_MG_FINISH_TONG_TASK_NUM	
3613	0	0	0	3	TASKBIT_MC_MG_KILL_LIANGSHAN_BOSS	
3614	0	0	0	3	TASKBIT_MC_MG_KILL_DXG_BOSS	
3615	0	0	0	3	TASKBIT_MC_MG_MONTHLY_TASK_CONDITION1	
3616	0	0	0	3	TASKID_MC_MG_FINISH_WJZ_WEEK_TASK_NUM	
3617	0	0	0	3	TASKID_MC_MG_JDYY_FLOP_PAY_NUM	
3618	0	0	0	3	TASKID_MC_MG_FINISH_TYT_MISSION_NUM	
3619	0	0	0	3	TASKID_MC_MG_MAKE_SOUL_MEDICINE_NUM	
3620	0	0	0	3	TASKID_MC_MG_USE_AMAZIONG_COIN_NUM	
3621	0	0	0	3	TASKID_MC_MG_STONE_LOTTERY_NUM	
3622	0	0	0	3	TASKID_MC_MG_USE_RYJGZ_NUM	
3623	0	0	0	3	TASKID_MC_MG_QUENCH_LP_LV20_NUM	
3624	0	0	0	3	TASKBIT_MC_MG_KILL_WORLD_BOSS	
3625	0	0	0	3	TASKBIT_MC_MG_KILL_TONG_BOSS	
3626	0	0	0	3	TASKBIT_MC_MG_KILL_MOYU_BOSS	
3627	0	0	0	1	TASKBIT_DC_MG_DAILY_TASK_AWARDED1	
3628	0	0	0	3	TASKBIT_MC_MG_MONTHLY_TASK_AWARDED1	
3629	0	0	0	3	TASKBIT_MC_MG_MONTHLY_TASK_AWARDED2	
3630	0	0	0	3	TASKBIT_MC_MG_MONTHLY_TASK_AWARDED3	
3631	0	0	0	3	TASKBIT_MC_MG_MONTHLY_TASK_AWARDED4	
3632	0	0	0	3	TASKBIT_MC_MG_MONTHLY_TASK_AWARDED5	
3633	0	0	0	3	TASKID_MC_MG_BIG_BORE_TREE_AWARD_TIME	
3634	0	0	0	3	TASKID_MC_MG_NVWA_BOX_USECOUNT	
3635	0	0	0	3	TASKID_MC_MG_LUCKYSTAR_USECOUNT	
3636	0	0	0	3	TASKID_MC_MG_SOURCE_BATTLE_AWARDCOUNT	
3637	0	0	0	3	TASKID_MC_MG_FINISH_TONG_TASK_NUM	
3638	0	0	0	1	TASKID_DC_NFT_PAY_FINISH_COUNT	
3639	0	0	0		kf_newbattle: TSK_KF_MAINBATTLE_SIGN	
3640	0	0	0		kf_newbattle: TSK_KF_MAINBATTLE_TEMP_ACTIVEPOINT	
3641	0	0	0		kf_newbattle: TSK_KF_MAINBATTLE_LASTCAMP	
3642	0	0	0		kf_newbattle: TSK_KF_MAINBATTLE_FINAL_ACTIVEPOINT	
3643	0	0	0		kf_newbattle: TSK_KF_MAINBATTLE_PLAYER_DEATH_POINT	
3644	0	0	0		kf_newbattle: TSK_KF_MAINBATTLE_RESULT	
3645	0	0	0		kf_newbattle: TSK_KF_MAINBATTLE_PERSONAL_RANK	
3646	0	0	0		kf_newbattle: TSK_KF_MAINBATTLE_ACTIVITY	
3647	0	0	0		unuse	
3648	0	0	0		unuse	
3649	0	0	0		unuse	
3650	0	0	0		unuse	
3651	0	0	0		unuse	
3652	0	0	0		unuse	
3653	0	0	0		unuse	
3654	0	0	0		unuse	
3655	0	0	0		unuse	
3656	0	0	0		unuse	
3657	0	0	0		unuse	
3658	0	0	0		unuse	
3659	0	0	0		unuse	
3660	0	0	0		unuse	
3661	0	0	0		unuse	
3662	0	0	0		unuse	
3663	0	0	0		unuse	
3664	0	0	0		unuse	
3665	0	0	0		unuse	
3666	0	0	0		unuse	
3667	0	0	0		unuse	
3668	0	0	0		unuse	
3669	0	0	0		unuse	
3670	0	0	0		unuse	
3671	0	0	0		unuse	
3672	0	0	0		unuse	
3673	0	0	0		unuse	
3674	0	0	0		unuse	
3675	0	0	0		unuse	
3676	0	0	0		unuse	
3677	0	0	0		unuse	
3678	0	0	0		unuse	
3679	0	0	0		unuse	
3680	0	0	0		unuse	
3681	0	0	0		unuse	
3682	0	0	0		unuse	
3683	0	0	0		unuse	
3684	0	0	0		unuse	
3685	0	0	0		unuse	
3686	0	0	0		unuse	
3687	0	0	0		unuse	
3688	0	0	0		unuse	
3689	0	0	0		unuse	
3690	0	0	0		unuse	
3691	0	0	0		unuse	
3692	0	0	0		unuse	
3693	0	0	0		unuse	
3694	0	0	0		unuse	
3695	0	0	0		unuse	
3696	0	0	0		unuse	
3697	0	0	0		unuse	
3698	0	0	0		unuse	
3699	0	0	0		unuse	
3700	0	0	0		unuse	
3701	0	0	0		unuse	
3702	0	0	0		unuse	
3703	0	0	0		unuse	
3704	0	0	0		unuse	
3705	0	0	0		unuse	
3706	0	0	0		unuse	
3707	0	0	0		unuse	
3708	0	0	0		unuse	
3709	0	0	0		unuse	
3710	0	0	0		unuse	
3711	0	0	0		unuse	
3712	0	0	0		unuse	
3713	0	0	0		unuse	
3714	0	0	0		unuse	
3715	0	0	0		unuse	
3716	0	0	0		unuse	
3717	0	0	0		unuse	
3718	0	0	0		unuse	
3719	0	0	0		unuse	
3720	0	0	0		unuse	
3721	0	0	0		unuse	
3722	0	0	0		unuse	
3723	0	0	0		unuse	
3724	0	0	0		unuse	
3725	0	0	0		unuse	
3726	0	0	0		unuse	
3727	0	0	0		unuse	
3728	0	0	0		unuse	
3729	0	0	0		unuse	
3730	0	0	0		unuse	
3731	0	0	0		unuse	
3732	0	0	0		unuse	
3733	0	0	0		unuse	
3734	0	0	0		unuse	
3735	0	0	0		unuse	
3736	0	0	0		unuse	
3737	0	0	0		unuse	
3738	0	0	0		unuse	
3739	0	0	0		unuse	
3740	0	0	0		unuse	
3741	0	0	0		unuse	
3742	0	0	0		unuse	
3743	0	0	0		unuse	
3744	0	0	0		unuse	
3745	0	0	0		unuse	
3746	0	0	0		unuse	
3747	0	0	0		unuse	
3748	0	0	0		unuse	
3749	0	0	0		unuse	
3750	0	0	0		unuse	
3751	0	0	0		unuse	
3752	0	0	0		unuse	
3753	0	0	0		unuse	
3754	0	0	0		unuse	
3755	0	0	0		unuse	
3756	0	0	0		unuse	
3757	0	0	0		unuse	
3758	0	0	0		unuse	
3759	0	0	0		unuse	
3760	0	0	0		unuse	
3761	0	0	0		unuse	
3762	0	0	0		unuse	
3763	0	0	0		unuse	
3764	0	0	0		unuse	
3765	0	0	0		unuse	
3766	0	0	0		unuse	
3767	0	0	0		unuse	
3768	0	0	0		unuse	
3769	0	0	0		unuse	
3770	0	0	0		unuse	
3771	0	0	0		unuse	
3772	0	0	0		unuse	
3773	0	0	0		unuse	
3774	0	0	0		unuse	
3775	0	0	0		unuse	
3776	0	0	0		unuse	
3777	0	0	0		unuse	
3778	0	0	0		unuse	
3779	0	0	0		unuse	
3780	0	0	0		unuse	
3781	0	0	0		unuse	
3782	0	0	0		unuse	
3783	0	0	0		unuse	
3784	0	0	0		unuse	
3785	0	0	0		unuse	
3786	0	0	0		unuse	
3787	0	0	0		unuse	
3788	0	0	0		unuse	
3789	0	0	0		unuse	
3790	0	0	0		unuse	
3791	0	0	0		unuse	
3792	0	0	0		unuse	
3793	0	0	0		unuse	
3794	0	0	0		unuse	
3795	0	0	0		unuse	
3796	0	0	0		unuse	
3797	0	0	0		unuse	
3798	0	0	0		unuse	
3799	0	0	0		unuse	
3800	0	0	0		unuse	
3801	0	0	0		unuse	
3802	0	0	0		unuse	
3803	0	0	0		unuse	
3804	0	0	0		unuse	
3805	0	0	0		unuse	
3806	0	0	0		unuse	
3807	0	0	0		unuse	
3808	0	0	0		unuse	
3809	0	3	0		biwudahui_box	
3810	0	0	0		unuse	
3811	0	0	0		unuse	
3812	0	0	0		unuse	
3813	0	0	0		unuse	
3814	0	0	0		unuse	
3815	0	0	0		unuse	
3816	0	0	0		unuse	
3817	0	0	0		unuse	
3818	0	0	0		unuse	
3819	0	0	0		unuse	
3820	0	0	0		unuse	
3821	0	0	0		unuse	
3822	0	0	0		unuse	
3823	0	0	0		unuse	
3824	0	0	0		unuse	
3825	0	0	0		unuse	
3826	0	0	0		unuse	
3827	0	0	0		unuse	
3828	0	0	0		unuse	
3829	0	0	0		unuse	
3830	0	0	0		unuse	
3831	0	0	0		unuse	
3832	0	0	0		unuse	
3833	0	0	0		unuse	
3834	0	0	0		unuse	
3835	0	0	0		unuse	
3836	0	0	0		unuse	
3837	0	0	0		unuse	
3838	0	0	0		unuse	
3839	0	0	0		unuse	
3840	0	0	0		unuse	
3841	0	0	0		unuse	
3842	0	0	0		unuse	
3843	0	0	0		unuse	
3844	0	0	0		unuse	
3845	0	0	0		unuse	
3846	0	0	0		unuse	
3847	0	0	0		unuse	
3848	0	0	0		unuse	
3849	0	0	0		unuse	
3850	0	0	0		unuse	
3851	0	0	0		unuse	
3852	0	0	0		unuse	
3853	0	0	0		unuse	
3854	0	0	0		unuse	
3855	0	0	0		unuse	
3856	0	0	0		unuse	
3857	0	0	0		unuse	
3858	0	0	0		unuse	
3859	0	0	0		unuse	
3860	0	0	0		unuse	
3861	0	0	0		unuse	
3862	0	0	0		unuse	
3863	0	0	0		unuse	
3864	0	0	0		unuse	
3865	0	0	0		unuse	
3866	0	0	0		unuse	
3867	0	0	0		unuse	
3868	0	0	0		unuse	
3869	0	0	0		unuse	
3870	0	0	0		unuse	
3871	0	0	0		unuse	
3872	0	0	0		unuse	
3873	0	0	0		unuse	
3874	0	0	0		unuse	
3875	0	0	0		unuse	
3876	0	0	0		unuse	
3877	0	0	0		unuse	
3878	0	0	0		unuse	
3879	0	0	0		unuse	
3880	0	0	0		unuse	
3881	0	0	0		unuse	
3882	0	0	0		unuse	
3883	0	0	0		unuse	
3884	0	0	0		unuse	
3885	0	0	0		unuse	
3886	0	0	0		unuse	
3887	0	0	0		unuse	
3888	0	0	0		unuse	
3889	0	0	0		unuse	
3890	0	0	0		unuse	
3891	0	0	0		unuse	
3892	0	0	0		unuse	
3893	0	0	0		unuse	
3894	0	0	0		unuse	
3895	0	0	0		unuse	
3896	0	0	0		unuse	
3897	0	0	0		unuse	
3898	0	0	0		unuse	
3899	0	0	0		unuse	
3900	0	0	0		unuse	
3901	0	0	0		unuse	
3902	0	0	0		unuse	
3903	0	0	0		unuse	
3904	0	0	0		unuse	
3905	0	0	0		unuse	
3906	0	0	0		unuse	
3907	0	0	0		unuse	
3908	0	0	0		unuse	
3909	0	0	0		unuse	
3910	0	0	0		unuse	
3911	0	0	0		unuse	
3912	0	0	0		unuse	
3913	0	0	0		unuse	
3914	0	0	0		unuse	
3915	0	0	0		unuse	
3916	0	0	0		unuse	
3917	0	0	0		unuse	
3918	0	0	0		unuse	
3919	0	0	0		unuse	
3920	0	0	0		unuse	
3921	0	0	0		unuse	
3922	0	0	0		unuse	
3923	0	0	0		unuse	
3924	0	0	0		unuse	
3925	0	0	0		unuse	
3926	0	0	0		unuse	
3927	0	0	0		unuse	
