Sè trang bŞ	Tªn trang bŞ	Sè hiÖu thuéc tİnh 1: 	§¼ng cÊp thuéc tİnh 1: 	Sè hiÖu thuéc tİnh 2: 	§¼ng cÊp thuéc tİnh 2: 	Sè hiÖu thuéc tİnh 3: 	§¼ng cÊp thuéc tİnh 3: 	Sè hiÖu thuéc tİnh 4: 	§¼ng cÊp thuéc tİnh 4: 	Sè hiÖu thuéc tİnh 5: 	§¼ng cÊp thuéc tİnh 5: 	M· sè 6 thuéc tİnh 	§»ng cÊp 6 thuéc tİnh	M· sè 7 thuéc tİnh 	§»ng cÊp 7 thuéc tİnh	M· sè 8 thuéc tİnh 	§»ng cÊp 8 thuéc tİnh	Mµu s¾c trang bŞ
32313	Liªu-Uy Hæ T­íng Qu©n	14486	3	14487	1	14488	1	14492	1	14407	1							
32314	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14525	1	14529	1	13626	1							
32315	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14526	1	14529	1	13627	1							
32316	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14526	1	14529	1	13628	1							
32317	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14527	1	14529	1	13629	1							
32318	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14526	1	14529	1	13630	1							
32319	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14526	1	14529	1	13631	1							
32320	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14525	1	14529	1	13632	1							
32321	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14527	1	14529	1	13633	1							
32322	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14526	1	14529	1	14211	1							
32323	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14527	1	14529	1	14218	1							
32324	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14525	1	14529	1	13636	1							
32325	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14527	1	14529	1	13637	1							
32326	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14528	1	14529	1	13638	1							
32327	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14527	1	14529	1	13639	1							
32328	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14526	1	14529	1	14187	1							
32329	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14525	1	14529	1	14188	1							
32330	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14525	1	14529	1	14134	1							
32331	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14526	1	14529	1	14212	1							
32332	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14525	1	14529	1	13641	1							
32333	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14525	1	14529	1	13642	1							
32334	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14525	1	14529	1	14406	1							
32335	Liªu-Uy Hæ Nguyªn So¸i	14523	3	14524	1	14525	1	14529	1	14407	1							
50000	Hµo HiÖp §ao (PhÕ)																	<color=Gold>
50001	Hµo HiÖp Tr­îng (PhÕ)																	<color=Gold>
50002	Hµo HiÖp Thñ (PhÕ)																	<color=Gold>
50003	Hµo HiÖp Ch©m (PhÕ)																	<color=Gold>
50004	Hµo HiÖp KiÕm (PhÕ)																	<color=Gold>
50005	Hµo HiÖp CÇm (PhÕ)																	<color=Gold>
50006	Hµo HiÖp Thñ (PhÕ)																	<color=Gold>
50007	Hµo HiÖp C«n (PhÕ)																	<color=Gold>
50008	Hµo HiÖp KiÕm (PhÕ)																	<color=Gold>
50009	Hµo HiÖp Bót (PhÕ)																	<color=Gold>
50010	Hµo HiÖp Th­¬ng (PhÕ)																	<color=Gold>
50011	Hµo HiÖp Cung (PhÕ)																	<color=Gold>
50012	Hµo HiÖp §ao (PhÕ)																	<color=Gold>
50013	Hµo HiÖp Tr¶o (PhÕ)																	<color=Gold>
50014	Hµo HiÖp KiÕm (PhÕ)																	<color=Gold>
50015	Hµo HiÖp §ao (PhÕ)																	<color=Gold>
50016	Hµo HiÖp Bót (PhÕ)																	<color=Gold>
50017	Hµo HiÖp Tr¶o (PhÕ)																	<color=Gold>
50018	Hµo HiÖp PhiÕn (PhÕ)																	<color=Gold>
50019	Hµo HiÖp §Şch (PhÕ)																	<color=Gold>
50020	Hµo HiÖp §ao																	<color=Fire>
50021	Hµo HiÖp Tr­îng																	<color=Fire>
50022	Hµo HiÖp Thñ																	<color=Fire>
50023	Hµo HiÖp Ch©m																	<color=Fire>
50024	Hµo HiÖp KiÕm																	<color=Fire>
50025	Hµo HiÖp CÇm																	<color=Fire>
50026	Hµo HiÖp Thñ																	<color=Fire>
50027	Hµo HiÖp C«n																	<color=Fire>
50028	Hµo HiÖp KiÕm																	<color=Fire>
50029	Hµo HiÖp Bót																	<color=Fire>
50030	Hµo HiÖp Th­¬ng																	<color=Fire>
50031	Hµo HiÖp Cung																	<color=Fire>
50032	Hµo HiÖp Song §ao																	<color=Fire>
50033	Hµo HiÖp Tr¶o																	<color=Fire>
50034	Hµo HiÖp KiÕm																	<color=Fire>
50035	Hµo HiÖp §ao																	<color=Fire>
50036	Hµo HiÖp Bót																	<color=Fire>
50037	Hµo HiÖp Tr¶o																	<color=Fire>
50038	Hµo HiÖp PhiÕn																	<color=Fire>
50039	Hµo HiÖp §Şch																	<color=Fire>
50040	V« H¹ Hµo HiÖp §ao																	<color=Fire>
50041	V« H¹ Hµo HiÖp Tr­îng																	<color=Fire>
50042	V« H¹ Hµo HiÖp Thñ																	<color=Fire>
50043	V« H¹ Hµo HiÖp Ch©m																	<color=Fire>
50044	V« H¹ Hµo HiÖp KiÕm																	<color=Fire>
50045	V« H¹ Hµo HiÖp CÇm																	<color=Fire>
50046	V« H¹ Hµo HiÖp Thñ																	<color=Fire>
50047	V« H¹ Hµo HiÖp C«n																	<color=Fire>
50048	V« H¹ Hµo HiÖp KiÕm																	<color=Fire>
50049	V« H¹ Hµo HiÖp Bót																	<color=Fire>
50050	V« H¹ Hµo HiÖp Th­¬ng																	<color=Fire>
50051	V« H¹ Hµo HiÖp Cung																	<color=Fire>
50052	V« H¹ Hµo HiÖp Song §ao																	<color=Fire>
50053	V« H¹ Hµo HiÖp Tr¶o																	<color=Fire>
50054	V« H¹ Hµo HiÖp KiÕm																	<color=Fire>
50055	V« H¹ Hµo HiÖp §ao																	<color=Fire>
50056	V« H¹ Hµo HiÖp Bót																	<color=Fire>
50057	V« H¹ Hµo HiÖp Tr¶o																	<color=Fire>
50058	V« H¹ Hµo HiÖp PhiÕn																	<color=Fire>
50059	V« H¹ Hµo HiÖp §Şch																	<color=Fire>
50060	Hµo HiÖp (PhÕ) Trang BŞ																	<color=Fire>
50061	Hµo HiÖp (PhÕ) Trang BŞ																	<color=Fire>
50062	Hµo HiÖp (PhÕ) Trang BŞ																	<color=Fire>
50063	Hµo HiÖp (PhÕ) Trang BŞ																	<color=Fire>
50064	Hµo HiÖp  Trang BŞ																	<color=Fire>
50065	Hµo HiÖp  Trang BŞ																	<color=Fire>
50066	Hµo HiÖp  Trang BŞ																	<color=Fire>
50067	Hµo HiÖp  Trang BŞ																	<color=Fire>
50068	Hµo HiÖp-V« H¹ Trang BŞ																	<color=Fire>
50069	Hµo HiÖp-V« H¹ Trang BŞ																	<color=Fire>
50070	Hµo HiÖp-V« H¹ Trang BŞ																	<color=Fire>
50071	Hµo HiÖp-V« H¹ Trang BŞ																	<color=Fire>
50072	Èm HuyÕt Trang BŞ																	<color=Fire>
50073	Èm HuyÕt Trang BŞ																	<color=Fire>
50074	Èm HuyÕt Trang BŞ																	<color=Fire>
50075	Èm HuyÕt Trang BŞ																	<color=Fire>
50076	Th«ng Thiªn	13721	25	14195	13	14190	1											<color=Fire>
50077	Th«ng Thiªn	13721	25	14195	13	14190	1											<color=Fire>
50078	Th«ng Thiªn	13721	25	14195	13	14190	1											<color=Fire>
50079	Th«ng Thiªn	13721	25	14195	13	14190	1											<color=Fire>
50080	H¾c B¹ch V« Song	14223	1	14224	6													<color=Fire>
50081	H¾c B¹ch V« Song	14223	1	14224	6													<color=Fire>
50082	H¾c B¹ch V« Song	14223	1	14224	6													<color=Fire>
50083	H¾c B¹ch V« Song	14223	1	14224	6													<color=Fire>
50084	Èm HuyÕt §ao																	<color=Fire>
50085	Èm HuyÕt Tr­îng																	<color=Fire>
50086	Èm HuyÕt Thñ																	<color=Fire>
50087	Èm HuyÕt Ch©m																	<color=Fire>
50088	Èm HuyÕt KiÕm																	<color=Fire>
50089	Èm HuyÕt CÇm																	<color=Fire>
50090	Èm HuyÕt Thñ																	<color=Fire>
50091	Èm HuyÕt Cån																	<color=Fire>
50092	Èm HuyÕt KiÕm																	<color=Fire>
50093	Èm HuyÕt Bót																	<color=Fire>
50094	Èm HuyÕt Th­¬ng																	<color=Fire>
50095	Èm HuyÕt Cung																	<color=Fire>
50096	Èm HuyÕt Song §ao																	<color=Fire>
50097	Èm HuyÕt Tr¶o																	<color=Fire>
50098	Èm HuyÕt KiÕm																	<color=Fire>
50099	Èm HuyÕt §ao																	<color=Fire>
50100	Èm HuyÕt Bót																	<color=Fire>
50101	Èm HuyÕt Tr¶o																	<color=Fire>
50102	Èm HuyÕt PhiÕn																	<color=Fire>
50103	Èm HuyÕt §Şch																	<color=Fire>
50104	Th«ng Thiªn §ao																	<color=Fire>
50105	Th«ng Thiªn Tr­îng																	<color=Fire>
50106	Th«ng Thiªn Thñ																	<color=Fire>
50107	Th«ng Thiªn Ch©m																	<color=Fire>
50108	Th«ng Thiªn KiÕm																	<color=Fire>
50109	Th«ng Thiªn CÇm																	<color=Fire>
50110	Th«ng Thiªn Thñ																	<color=Fire>
50111	Th«ng Thiªn Cån																	<color=Fire>
50112	Th«ng Thiªn KiÕm																	<color=Fire>
50113	Th«ng Thiªn Bót																	<color=Fire>
50114	Th«ng Thiªn Th­¬ng																	<color=Fire>
50115	Th«ng Thiªn Cung																	<color=Fire>
50116	Th«ng Thiªn Song §ao																	<color=Fire>
50117	Th«ng Thiªn Tr¶o																	<color=Fire>
50118	Th«ng Thiªn KiÕm																	<color=Fire>
50119	Th«ng Thiªn §ao																	<color=Fire>
50120	Th«ng Thiªn Bót																	<color=Fire>
50121	Th«ng Thiªn Tr¶o																	<color=Fire>
50122	Th«ng Thiªn PhiÕn																	<color=Fire>
50123	Th«ng Thiªn §Şch																	<color=Fire>
50124	Th«ng Thiªn Chñy																	<color=Fire>
50125	Th«ng Thiªn KiÕm																	<color=Fire>
50126	Th«ng Thiªn Giíi-TÊn c«ng	30000	1															<color=Fire>
50127	Th«ng Thiªn Béi-Hç trî	30000	1															<color=Fire>
50128	S¸t Tinh Trang Søc	14590	1															<color=Fire>
50129	S¸t Tinh Trang BŞ																	<color=Fire>
50130	S¸t Tinh Trang BŞ																	<color=Fire>
50131	S¸t Tinh Trang BŞ																	<color=Fire>
50132	S¸t Tinh Trang BŞ																	<color=Fire>
50133	S¸t Tinh-L­u Ly Giíi §ao																	<color=Fire>
50134	S¸t Tinh-L«i ¢m Nang Thñ																	<color=Fire>
50135	S¸t Tinh-Kinh L«i ThiÒn Tr­îng																	<color=Fire>
50136	S¸t Tinh-¢m D­¬ng Xuyªn nh																	<color=Fire>
50137	S¸t Tinh-Tõ Hµn ¢m KiÕm																	<color=Fire>
50138	S¸t Tinh-Cöu Hoµn Bèi CÇm																	<color=Fire>
50139	S¸t Tinh-Quy L©n Hé Thñ																	<color=Fire>
50140	S¸t Tinh-TrÊn Ng¹o C«n																	<color=Fire>
50141	S¸t Tinh-ThuÇn Phong KiÕm																	<color=Fire>
50142	S¸t Tinh-Tinh §Èu ChuyÓn Bót																	<color=Fire>
50143	S¸t Tinh-Ph¸ Qu©n TrËn Th­¬ng																	<color=Fire>
50144	S¸t Tinh-Truy MÖnh Cung																	<color=Fire>
50145	S¸t Tinh-ThiÖp Cèt HuyÕt §ao																	<color=Fire>
50146	S¸t Tinh-LuyÖn Hån HuyÕt Tr¶o																	<color=Fire>
50147	S¸t Tinh-Ngù Thiªn Phong KiÕm																	<color=Fire>
50148	S¸t Tinh-ThÇn DiÖm Thiªn §ao																	<color=Fire>
50149	S¸t Tinh-ThÇn Phong Ph¸n Bót																	<color=Fire>
50150	S¸t Tinh-ThÇn Linh Chó Tr¶o																	<color=Fire>
50151	S¸t Tinh-Linh Lung Chi																	<color=Fire>
50152	S¸t Tinh-Cöu Tiªu S¸o																	<color=Fire>
50153	S¸t Tinh-Ng­ Tµng																	<color=Fire>
50154	S¸t Tinh-ChØ Qua																	<color=Fire>
50155	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	13626	1							<color=Gold>
50156	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	13626	1							<color=Gold>
50157	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14180	1	14217	1	13627	1							<color=Gold>
50158	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14180	1	14217	1	13627	1							<color=Gold>
50159	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14180	1	14217	1	13628	1							<color=Gold>
50160	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14180	1	14217	1	13628	1							<color=Gold>
50161	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	1	14217	1	13629	1							<color=Gold>
50162	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	1	14217	1	13629	1							<color=Gold>
50163	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	1	14217	1	13629	1							<color=Gold>
50164	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	1	14217	1	13629	1							<color=Gold>
50165	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14180	1	14217	1	13630	1							<color=Gold>
50166	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14180	1	14217	1	13630	1							<color=Gold>
50167	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14180	1	14217	1	13631	1							<color=Gold>
50168	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14180	1	14217	1	13631	1							<color=Gold>
50169	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	13632	1							<color=Gold>
50170	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	13632	1							<color=Gold>
50171	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	13632	1							<color=Gold>
50172	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	13632	1							<color=Gold>
50173	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	3	14217	1	13633	1							<color=Gold>
50174	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	3	14217	1	13633	1							<color=Gold>
50175	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	3	14217	1	13633	1							<color=Gold>
50176	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	3	14217	1	13633	1							<color=Gold>
50177	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14180	1	14217	1	14211	1							<color=Gold>
50178	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14180	1	14217	1	14211	1							<color=Gold>
50179	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14180	1	14217	1	14211	1							<color=Gold>
50180	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14180	1	14217	1	14211	1							<color=Gold>
50181	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	3	14217	1	14218	1							<color=Gold>
50182	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	3	14217	1	14218	1							<color=Gold>
50183	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	3	14217	1	14218	1							<color=Gold>
50184	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	3	14217	1	14218	1							<color=Gold>
50185	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	13636	1							<color=Gold>
50186	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	13636	1							<color=Gold>
50187	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	13636	1							<color=Gold>
50188	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	13636	1							<color=Gold>
50189	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	1	14217	1	13637	1							<color=Gold>
50190	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	1	14217	1	13637	1							<color=Gold>
50191	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	1	14217	1	13637	1							<color=Gold>
50192	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	1	14217	1	13637	1							<color=Gold>
50193	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	3	14217	1	13638	1							<color=Gold>
50194	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	3	14217	1	13638	1							<color=Gold>
50195	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	3	14217	1	13638	1							<color=Gold>
50196	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	3	14217	1	13638	1							<color=Gold>
50197	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	1	14217	1	13639	1							<color=Gold>
50198	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	1	14217	1	13639	1							<color=Gold>
50199	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	1	14217	1	13639	1							<color=Gold>
50200	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14179	1	14217	1	13639	1							<color=Gold>
50201	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14180	1	14217	1	14187	1							<color=Gold>
50202	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14180	1	14217	1	14187	1							<color=Gold>
50203	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	14188	1							<color=Gold>
50204	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	14188	1							<color=Gold>
50205	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	14188	1							<color=Gold>
50206	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	14188	1							<color=Gold>
50207	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	14134	1							<color=Gold>
50208	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	14134	1							<color=Gold>
50209	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	14134	1							<color=Gold>
50210	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	14134	1							<color=Gold>
50211	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14180	1	14217	1	14212	1							<color=Gold>
50212	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14180	1	14217	1	14212	1							<color=Gold>
50213	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14180	1	14217	1	14212	1							<color=Gold>
50214	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14180	1	14217	1	14212	1							<color=Gold>
50215	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	13641	1							<color=Gold>
50216	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	13641	1							<color=Gold>
50217	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	13642	1							<color=Gold>
50218	Tèng_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	13642	1							<color=Gold>
50219	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	13626	1							<color=Gold>
50220	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	13626	1							<color=Gold>
50221	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14180	2	14217	2	13627	1							<color=Gold>
50222	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14180	2	14217	2	13627	1							<color=Gold>
50223	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14180	2	14217	2	13628	1							<color=Gold>
50224	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14180	2	14217	2	13628	1							<color=Gold>
50225	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	2	14217	2	13629	1							<color=Gold>
50226	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	2	14217	2	13629	1							<color=Gold>
50227	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	2	14217	2	13629	1							<color=Gold>
50228	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	2	14217	2	13629	1							<color=Gold>
50229	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14180	2	14217	2	13630	1							<color=Gold>
50230	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14180	2	14217	2	13630	1							<color=Gold>
50231	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14180	2	14217	2	13631	1							<color=Gold>
50232	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14180	2	14217	2	13631	1							<color=Gold>
50233	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	13632	1							<color=Gold>
50234	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	13632	1							<color=Gold>
50235	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	13632	1							<color=Gold>
50236	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	13632	1							<color=Gold>
50237	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	5	14217	2	13633	1							<color=Gold>
50238	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	5	14217	2	13633	1							<color=Gold>
50239	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	5	14217	2	13633	1							<color=Gold>
50240	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	5	14217	2	13633	1							<color=Gold>
50241	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14180	2	14217	2	14211	1							<color=Gold>
50242	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14180	2	14217	2	14211	1							<color=Gold>
50243	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14180	2	14217	2	14211	1							<color=Gold>
50244	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14180	2	14217	2	14211	1							<color=Gold>
50245	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	5	14217	2	14218	1							<color=Gold>
50246	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	5	14217	2	14218	1							<color=Gold>
50247	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	5	14217	2	14218	1							<color=Gold>
50248	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	5	14217	2	14218	1							<color=Gold>
50249	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	13636	1							<color=Gold>
50250	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	13636	1							<color=Gold>
50251	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	13636	1							<color=Gold>
50252	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	13636	1							<color=Gold>
50253	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	2	14217	2	13637	1							<color=Gold>
50254	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	2	14217	2	13637	1							<color=Gold>
50255	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	2	14217	2	13637	1							<color=Gold>
50256	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	2	14217	2	13637	1							<color=Gold>
50257	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	5	14217	2	13638	1							<color=Gold>
50258	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	5	14217	2	13638	1							<color=Gold>
50259	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	5	14217	2	13638	1							<color=Gold>
50260	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	5	14217	2	13638	1							<color=Gold>
50261	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	2	14217	2	13639	1							<color=Gold>
50262	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	2	14217	2	13639	1							<color=Gold>
50263	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	2	14217	2	13639	1							<color=Gold>
50264	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14179	2	14217	2	13639	1							<color=Gold>
50265	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14180	2	14217	2	14187	1							<color=Gold>
50266	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14180	2	14217	2	14187	1							<color=Gold>
50267	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	14188	1							<color=Gold>
50268	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	14188	1							<color=Gold>
50269	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	14188	1							<color=Gold>
50270	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	14188	1							<color=Gold>
50271	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	14134	1							<color=Gold>
50272	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	14134	1							<color=Gold>
50273	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	14134	1							<color=Gold>
50274	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	14134	1							<color=Gold>
50275	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14180	2	14217	2	14212	1							<color=Gold>
50276	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14180	2	14217	2	14212	1							<color=Gold>
50277	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14180	2	14217	2	14212	1							<color=Gold>
50278	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14180	2	14217	2	14212	1							<color=Gold>
50279	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	13641	1							<color=Gold>
50280	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	13641	1							<color=Gold>
50281	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	13642	1							<color=Gold>
50282	Tèng_Thanh Long Nguyªn So¸i 	14175	2	14186	1	14178	2	14217	2	13642	1							<color=Gold>
50283	Liªu_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	13626	1							<color=Gold>
50284	Liªu_Thanh Long T­íng Qu©n 	14175	1	14176	1	14178	1	14217	1	13626	1							<color=Gold>
