Loπi lÌn	Loπi phÙ	Loπi h◊nh chi ti’t vÀt ph»m	SË hi÷u thuÈc t›nh 1: 	ßºng c p thuÈc t›nh 1: 	SË hi÷u thuÈc t›nh 2: 	ßºng c p thuÈc t›nh 2: 	SË hi÷u thuÈc t›nh 3: 	ßºng c p thuÈc t›nh 3: 	Mµu sæc trang bﬁ	L≠u ˝
0	102	9622	14213	3	14166	2	412	1		
0	102	9623	14213	3	14166	2	412	1		
0	102	9624	14213	3	14166	2	412	1		
0	102	9625	14213	3	14166	2	412	1		
0	102	9626	14213	3	14167	2	412	1		
0	102	9627	14213	3	14167	2	412	1		
0	102	9628	14213	3	14167	2	412	1		
0	102	9629	14213	3	14167	2	412	1		
0	102	9630	14213	3	14166	2	412	1		
0	102	9631	14213	3	14166	2	412	1		
0	102	9632	14213	3	14167	2	412	1		
0	102	9633	14213	3	14167	2	412	1		
0	102	9634	14213	3	14165	2	412	1		
0	102	9635	14213	3	14165	2	412	1		
0	102	9636	14213	3	14165	2	412	1		
0	102	9637	14213	3	14165	2	412	1		
0	102	9638	14213	3	14167	2	412	1		
0	102	9639	14213	3	14167	2	412	1		
0	102	9640	14213	3	14167	2	412	1		
0	102	9641	14213	3	14167	2	412	1		
0	102	9642	14213	3	14166	2	412	1		
0	102	9643	14213	3	14166	2	412	1		
0	102	9644	14213	3	14166	2	412	1		
0	102	9645	14213	3	14166	2	412	1		
0	102	9646	14213	3	14168	2	412	1		
0	102	9647	14213	3	14168	2	412	1		
0	102	9648	14213	3	14168	2	412	1		
0	102	9649	14213	3	14168	2	412	1		
0	102	9650	14213	3	14165	2	412	1		
0	102	9651	14213	3	14165	2	412	1		
0	102	9652	14213	3	14165	2	412	1		
0	102	9653	14213	3	14165	2	412	1		
0	102	9654	14213	3	14167	2	412	1		
0	102	9655	14213	3	14167	2	412	1		
0	102	9656	14213	3	14167	2	412	1		
0	102	9657	14213	3	14167	2	412	1		
0	102	9658	14213	3	14167	2	412	1		
0	102	9659	14213	3	14167	2	412	1		
0	102	9660	14213	3	14167	2	412	1		
0	102	9661	14213	3	14167	2	412	1		
0	102	9662	14213	3	14166	2	412	1		
0	102	9663	14213	3	14166	2	412	1		
0	102	9664	14213	3	14166	2	412	1		
0	102	9665	14213	3	14166	2	412	1		
0	102	9666	14213	3	14166	2	412	1		
0	102	9667	14213	3	14166	2	412	1		
0	102	9668	14213	3	14165	2	412	1		
0	102	9669	14213	3	14165	2	412	1		
0	102	9670	14213	3	14165	2	412	1		
0	102	9671	14213	3	14165	2	412	1		
0	102	9672	14213	3	14165	2	412	1		
0	102	9673	14213	3	14165	2	412	1		
0	102	9674	14213	3	14165	2	412	1		
0	102	9675	14213	3	14165	2	412	1		
0	102	9676	14213	3	14166	2	412	1		
0	102	9677	14213	3	14166	2	412	1		
0	102	9678	14213	3	14166	2	412	1		
0	102	9679	14213	3	14166	2	412	1		
0	102	9680	14213	3	14165	2	412	1		
0	102	9681	14213	3	14165	2	412	1		
0	102	9682	14213	3	14168	2	412	1		
0	102	9683	14213	3	14168	2	412	1		
0	102	9684	14213	3	14165	2	413	1		
0	102	9685	14213	3	14165	2	413	1		
0	102	9686	14213	3	14166	2	413	1		
0	102	9687	14213	3	14166	2	413	1		
0	102	9688	14213	3	14166	2	413	1		
0	102	9689	14213	3	14166	2	413	1		
0	102	9690	14213	3	14167	2	413	1		
0	102	9691	14213	3	14167	2	413	1		
0	102	9692	14213	3	14167	2	413	1		
0	102	9693	14213	3	14167	2	413	1		
0	102	9694	14213	3	14166	2	413	1		
0	102	9695	14213	3	14166	2	413	1		
0	102	9696	14213	3	14167	2	413	1		
0	102	9697	14213	3	14167	2	413	1		
0	102	9698	14213	3	14165	2	413	1		
0	102	9699	14213	3	14165	2	413	1		
0	102	9700	14213	3	14165	2	413	1		
0	102	9701	14213	3	14165	2	413	1		
0	102	9702	14213	3	14167	2	413	1		
0	102	9703	14213	3	14167	2	413	1		
0	102	9704	14213	3	14167	2	413	1		
0	102	9705	14213	3	14167	2	413	1		
0	102	9706	14213	3	14166	2	413	1		
0	102	9707	14213	3	14166	2	413	1		
0	102	9708	14213	3	14166	2	413	1		
0	102	9709	14213	3	14166	2	413	1		
0	102	9710	14213	3	14168	2	413	1		
0	102	9711	14213	3	14168	2	413	1		
0	102	9712	14213	3	14168	2	413	1		
0	102	9713	14213	3	14168	2	413	1		
0	102	9714	14213	3	14165	2	413	1		
0	102	9715	14213	3	14165	2	413	1		
0	102	9716	14213	3	14165	2	413	1		
0	102	9717	14213	3	14165	2	413	1		
0	102	9718	14213	3	14167	2	413	1		
0	102	9719	14213	3	14167	2	413	1		
0	102	9720	14213	3	14167	2	413	1		
0	102	9721	14213	3	14167	2	413	1		
0	102	9722	14213	3	14167	2	413	1		
0	102	9723	14213	3	14167	2	413	1		
0	102	9724	14213	3	14167	2	413	1		
0	102	9725	14213	3	14167	2	413	1		
0	102	9726	14213	3	14166	2	413	1		
0	102	9727	14213	3	14166	2	413	1		
0	102	9728	14213	3	14166	2	413	1		
0	102	9729	14213	3	14166	2	413	1		
0	102	9730	14213	3	14166	2	413	1		
0	102	9731	14213	3	14166	2	413	1		
0	102	9732	14213	3	14165	2	413	1		
0	102	9733	14213	3	14165	2	413	1		
0	102	9734	14213	3	14165	2	413	1		
0	102	9735	14213	3	14165	2	413	1		
0	102	9736	14213	3	14165	2	413	1		
0	102	9737	14213	3	14165	2	413	1		
0	102	9738	14213	3	14165	2	413	1		
0	102	9739	14213	3	14165	2	413	1		
0	102	9740	14213	3	14166	2	413	1		
0	102	9741	14213	3	14166	2	413	1		
0	102	9742	14213	3	14166	2	413	1		
0	102	9743	14213	3	14166	2	413	1		
0	102	9744	14213	3	14165	2	413	1		
0	102	9745	14213	3	14165	2	413	1		
0	102	9746	14213	3	14168	2	413	1		
0	102	9747	14213	3	14168	2	413	1		
0	102	9748	14213	2	14165	1	14174	1		
0	102	9749	14213	2	14165	1	14174	1		
0	102	9750	14213	2	14166	1	14174	1		
0	102	9751	14213	2	14166	1	14174	1		
0	102	9752	14213	2	14166	1	14174	1		
0	102	9753	14213	2	14166	1	14174	1		
0	102	9754	14213	2	14167	1	14174	1		
0	102	9755	14213	2	14167	1	14174	1		
0	102	9756	14213	2	14167	1	14174	1		
0	102	9757	14213	2	14167	1	14174	1		
0	102	9758	14213	2	14166	1	14174	1		
0	102	9759	14213	2	14166	1	14174	1		
0	102	9760	14213	2	14167	1	14174	1		
0	102	9761	14213	2	14167	1	14174	1		
0	102	9762	14213	2	14165	1	14174	1		
0	102	9763	14213	2	14165	1	14174	1		
0	102	9764	14213	2	14165	1	14174	1		
0	102	9765	14213	2	14165	1	14174	1		
0	102	9766	14213	2	14167	1	14174	1		
0	102	9767	14213	2	14167	1	14174	1		
0	102	9768	14213	2	14167	1	14174	1		
0	102	9769	14213	2	14167	1	14174	1		
0	102	9770	14213	2	14166	1	14174	1		
0	102	9771	14213	2	14166	1	14174	1		
0	102	9772	14213	2	14166	1	14174	1		
0	102	9773	14213	2	14166	1	14174	1		
0	102	9774	14213	2	14168	1	14174	1		
0	102	9775	14213	2	14168	1	14174	1		
0	102	9776	14213	2	14168	1	14174	1		
0	102	9777	14213	2	14168	1	14174	1		
0	102	9778	14213	2	14165	1	14174	1		
0	102	9779	14213	2	14165	1	14174	1		
0	102	9780	14213	2	14165	1	14174	1		
0	102	9781	14213	2	14165	1	14174	1		
0	102	9782	14213	2	14167	1	14174	1		
0	102	9783	14213	2	14167	1	14174	1		
0	102	9784	14213	2	14167	1	14174	1		
0	102	9785	14213	2	14167	1	14174	1		
0	102	9786	14213	2	14167	1	14174	1		
0	102	9787	14213	2	14167	1	14174	1		
0	102	9788	14213	2	14167	1	14174	1		
0	102	9789	14213	2	14167	1	14174	1		
0	102	9790	14213	2	14166	1	14174	1		
0	102	9791	14213	2	14166	1	14174	1		
0	102	9792	14213	2	14166	1	14174	1		
0	102	9793	14213	2	14166	1	14174	1		
0	102	9794	14213	2	14166	1	14174	1		
0	102	9795	14213	2	14166	1	14174	1		
0	102	9796	14213	2	14165	1	14174	1		
0	102	9797	14213	2	14165	1	14174	1		
0	102	9798	14213	2	14165	1	14174	1		
0	102	9799	14213	2	14165	1	14174	1		
0	102	9800	14213	2	14165	1	14174	1		
0	102	9801	14213	2	14165	1	14174	1		
0	102	9802	14213	2	14165	1	14174	1		
0	102	9803	14213	2	14165	1	14174	1		
0	102	9804	14213	2	14166	1	14174	1		
0	102	9805	14213	2	14166	1	14174	1		
0	102	9806	14213	2	14166	1	14174	1		
0	102	9807	14213	2	14166	1	14174	1		
0	102	9808	14213	2	14165	1	14174	1		
0	102	9809	14213	2	14165	1	14174	1		
0	102	9810	14213	2	14168	1	14174	1		
0	102	9811	14213	2	14168	1	14174	1		
0	102	9812	14213	2	14165	1	13066	4		
0	102	9813	14213	2	14165	1	13066	4		
0	102	9814	14213	2	14166	1	13066	4		
0	102	9815	14213	2	14166	1	13066	4		
0	102	9816	14213	2	14166	1	13066	4		
0	102	9817	14213	2	14166	1	13066	4		
0	102	9818	14213	2	14167	1	13066	4		
0	102	9819	14213	2	14167	1	13066	4		
0	102	9820	14213	2	14167	1	13066	4		
0	102	9821	14213	2	14167	1	13066	4		
0	102	9822	14213	2	14166	1	13066	4		
0	102	9823	14213	2	14166	1	13066	4		
0	102	9824	14213	2	14167	1	13066	4		
0	102	9825	14213	2	14167	1	13066	4		
0	102	9826	14213	2	14165	1	13066	4		
0	102	9827	14213	2	14165	1	13066	4		
0	102	9828	14213	2	14165	1	13066	4		
0	102	9829	14213	2	14165	1	13066	4		
0	102	9830	14213	2	14167	1	13066	4		
0	102	9831	14213	2	14167	1	13066	4		
0	102	9832	14213	2	14167	1	13066	4		
0	102	9833	14213	2	14167	1	13066	4		
0	102	9834	14213	2	14166	1	13066	4		
0	102	9835	14213	2	14166	1	13066	4		
0	102	9836	14213	2	14166	1	13066	4		
0	102	9837	14213	2	14166	1	13066	4		
0	102	9838	14213	2	14168	1	13066	4		
0	102	9839	14213	2	14168	1	13066	4		
0	102	9840	14213	2	14168	1	13066	4		
0	102	9841	14213	2	14168	1	13066	4		
0	102	9842	14213	2	14165	1	13066	4		
0	102	9843	14213	2	14165	1	13066	4		
0	102	9844	14213	2	14165	1	13066	4		
0	102	9845	14213	2	14165	1	13066	4		
0	102	9846	14213	2	14167	1	13066	4		
0	102	9847	14213	2	14167	1	13066	4		
0	102	9848	14213	2	14167	1	13066	4		
0	102	9849	14213	2	14167	1	13066	4		
0	102	9850	14213	2	14167	1	13066	4		
0	102	9851	14213	2	14167	1	13066	4		
0	102	9852	14213	2	14167	1	13066	4		
0	102	9853	14213	2	14167	1	13066	4		
0	102	9854	14213	2	14166	1	13066	4		
0	102	9855	14213	2	14166	1	13066	4		
0	102	9856	14213	2	14166	1	13066	4		
0	102	9857	14213	2	14166	1	13066	4		
0	102	9858	14213	2	14166	1	13066	4		
0	102	9859	14213	2	14166	1	13066	4		
0	102	9860	14213	2	14165	1	13066	4		
0	102	9861	14213	2	14165	1	13066	4		
0	102	9862	14213	2	14165	1	13066	4		
0	102	9863	14213	2	14165	1	13066	4		
0	102	9864	14213	2	14165	1	13066	4		
0	102	9865	14213	2	14165	1	13066	4		
0	102	9866	14213	2	14165	1	13066	4		
0	102	9867	14213	2	14165	1	13066	4		
0	102	9868	14213	2	14166	1	13066	4		
0	102	9869	14213	2	14166	1	13066	4		
0	102	9870	14213	2	14166	1	13066	4		
0	102	9871	14213	2	14166	1	13066	4		
0	102	9872	14213	2	14165	1	13066	4		
0	102	9873	14213	2	14165	1	13066	4		
0	102	9874	14213	2	14168	1	13066	4		
0	102	9875	14213	2	14168	1	13066	4		
0	102	9876	14213	2	14165	1	13067	4		
0	102	9877	14213	2	14165	1	13067	4		
0	102	9878	14213	2	14166	1	13067	4		
0	102	9879	14213	2	14166	1	13067	4		
0	102	9880	14213	2	14166	1	13067	4		
0	102	9881	14213	2	14166	1	13067	4		
0	102	9882	14213	2	14167	1	13067	4		
0	102	9883	14213	2	14167	1	13067	4		
0	102	9884	14213	2	14167	1	13067	4		
0	102	9885	14213	2	14167	1	13067	4		
0	102	9886	14213	2	14166	1	13067	4		
0	102	9887	14213	2	14166	1	13067	4		
0	102	9888	14213	2	14167	1	13067	4		
0	102	9889	14213	2	14167	1	13067	4		
0	102	9890	14213	2	14165	1	13067	4		
0	102	9891	14213	2	14165	1	13067	4		
0	102	9892	14213	2	14165	1	13067	4		
0	102	9893	14213	2	14165	1	13067	4		
0	102	9894	14213	2	14167	1	13067	4		
0	102	9895	14213	2	14167	1	13067	4		
0	102	9896	14213	2	14167	1	13067	4		
0	102	9897	14213	2	14167	1	13067	4		
0	102	9898	14213	2	14166	1	13067	4		
0	102	9899	14213	2	14166	1	13067	4		
0	102	9900	14213	2	14166	1	13067	4		
0	102	9901	14213	2	14166	1	13067	4		
0	102	9902	14213	2	14168	1	13067	4		
0	102	9903	14213	2	14168	1	13067	4		
0	102	9904	14213	2	14168	1	13067	4		
0	102	9905	14213	2	14168	1	13067	4		
0	102	9906	14213	2	14165	1	13067	4		
0	102	9907	14213	2	14165	1	13067	4		
0	102	9908	14213	2	14165	1	13067	4		
0	102	9909	14213	2	14165	1	13067	4		
0	102	9910	14213	2	14167	1	13067	4		
0	102	9911	14213	2	14167	1	13067	4		
0	102	9912	14213	2	14167	1	13067	4		
0	102	9913	14213	2	14167	1	13067	4		
0	102	9914	14213	2	14167	1	13067	4		
0	102	9915	14213	2	14167	1	13067	4		
0	102	9916	14213	2	14167	1	13067	4		
0	102	9917	14213	2	14167	1	13067	4		
0	102	9918	14213	2	14166	1	13067	4		
0	102	9919	14213	2	14166	1	13067	4		
0	102	9920	14213	2	14166	1	13067	4		
0	102	9921	14213	2	14166	1	13067	4		
0	102	9922	14213	2	14166	1	13067	4		
0	102	9923	14213	2	14166	1	13067	4		
0	102	9924	14213	2	14165	1	13067	4		
0	102	9925	14213	2	14165	1	13067	4		
0	102	9926	14213	2	14165	1	13067	4		
0	102	9927	14213	2	14165	1	13067	4		
0	102	9928	14213	2	14165	1	13067	4		
0	102	9929	14213	2	14165	1	13067	4		
0	102	9930	14213	2	14165	1	13067	4		
0	102	9931	14213	2	14165	1	13067	4		
0	102	9932	14213	2	14166	1	13067	4		
0	102	9933	14213	2	14166	1	13067	4		
0	102	9934	14213	2	14166	1	13067	4		
0	102	9935	14213	2	14166	1	13067	4		
0	102	9936	14213	2	14165	1	13067	4		
0	102	9937	14213	2	14165	1	13067	4		
0	102	9938	14213	2	14168	1	13067	4		
0	102	9939	14213	2	14168	1	13067	4		
0	102	9940	14213	3	14165	2	418	2		
0	102	9941	14213	3	14165	2	418	2		
0	102	9942	14213	3	14166	2	418	2		
0	102	9943	14213	3	14166	2	418	2		
0	102	9944	14213	3	14166	2	418	2		
0	102	9945	14213	3	14166	2	418	2		
0	102	9946	14213	3	14167	2	418	2		
0	102	9947	14213	3	14167	2	418	2		
0	102	9948	14213	3	14167	2	418	2		
0	102	9949	14213	3	14167	2	418	2		
0	102	9950	14213	3	14166	2	418	2		
0	102	9951	14213	3	14166	2	418	2		
0	102	9952	14213	3	14167	2	418	2		
0	102	9953	14213	3	14167	2	418	2		
0	102	9954	14213	3	14165	2	418	2		
0	102	9955	14213	3	14165	2	418	2		
0	102	9956	14213	3	14165	2	418	2		
0	102	9957	14213	3	14165	2	418	2		
0	102	9958	14213	3	14167	2	418	2		
0	102	9959	14213	3	14167	2	418	2		
0	102	9960	14213	3	14167	2	418	2		
0	102	9961	14213	3	14167	2	418	2		
0	102	9962	14213	3	14166	2	418	2		
0	102	9963	14213	3	14166	2	418	2		
0	102	9964	14213	3	14166	2	418	2		
0	102	9965	14213	3	14166	2	418	2		
0	102	9966	14213	3	14168	2	418	2		
0	102	9967	14213	3	14168	2	418	2		
0	102	9968	14213	3	14168	2	418	2		
0	102	9969	14213	3	14168	2	418	2		
0	102	9970	14213	3	14165	2	418	2		
0	102	9971	14213	3	14165	2	418	2		
0	102	9972	14213	3	14165	2	418	2		
0	102	9973	14213	3	14165	2	418	2		
0	102	9974	14213	3	14167	2	418	2		
0	102	9975	14213	3	14167	2	418	2		
0	102	9976	14213	3	14167	2	418	2		
0	102	9977	14213	3	14167	2	418	2		
0	102	9978	14213	3	14167	2	418	2		
0	102	9979	14213	3	14167	2	418	2		
0	102	9980	14213	3	14167	2	418	2		
0	102	9981	14213	3	14167	2	418	2		
0	102	9982	14213	3	14166	2	418	2		
0	102	9983	14213	3	14166	2	418	2		
0	102	9984	14213	3	14166	2	418	2		
0	102	9985	14213	3	14166	2	418	2		
0	102	9986	14213	3	14166	2	418	2		
0	102	9987	14213	3	14166	2	418	2		
0	102	9988	14213	3	14165	2	418	2		
0	102	9989	14213	3	14165	2	418	2		
0	102	9990	14213	3	14165	2	418	2		
0	102	9991	14213	3	14165	2	418	2		
0	102	9992	14213	3	14165	2	418	2		
0	102	9993	14213	3	14165	2	418	2		
0	102	9994	14213	3	14165	2	418	2		
0	102	9995	14213	3	14165	2	418	2		
0	102	9996	14213	3	14166	2	418	2		
0	102	9997	14213	3	14166	2	418	2		
0	102	9998	14213	3	14166	2	418	2		
0	102	9999	14213	3	14166	2	418	2		
0	102	10000	14213	3	14165	2	418	2		
0	102	10001	14213	3	14165	2	418	2		
0	102	10002	14213	3	14168	2	418	2		
0	102	10003	14213	3	14168	2	418	2		
0	102	10004	14213	3	14165	2	417	5		
0	102	10005	14213	3	14165	2	417	5		
0	102	10006	14213	3	14166	2	417	5		
0	102	10007	14213	3	14166	2	417	5		
0	102	10008	14213	3	14166	2	417	5		
0	102	10009	14213	3	14166	2	417	5		
0	102	10010	14213	3	14167	2	417	5		
0	102	10011	14213	3	14167	2	417	5		
0	102	10012	14213	3	14167	2	417	5		
0	102	10013	14213	3	14167	2	417	5		
0	102	10014	14213	3	14166	2	417	5		
0	102	10015	14213	3	14166	2	417	5		
0	102	10016	14213	3	14167	2	417	5		
0	102	10017	14213	3	14167	2	417	5		
0	102	10018	14213	3	14165	2	417	5		
0	102	10019	14213	3	14165	2	417	5		
0	102	10020	14213	3	14165	2	417	5		
0	102	10021	14213	3	14165	2	417	5		
0	102	10022	14213	3	14167	2	417	5		
0	102	10023	14213	3	14167	2	417	5		
0	102	10024	14213	3	14167	2	417	5		
0	102	10025	14213	3	14167	2	417	5		
0	102	10026	14213	3	14166	2	417	5		
0	102	10027	14213	3	14166	2	417	5		
0	102	10028	14213	3	14166	2	417	5		
0	102	10029	14213	3	14166	2	417	5		
0	102	10030	14213	3	14168	2	417	5		
0	102	10031	14213	3	14168	2	417	5		
0	102	10032	14213	3	14168	2	417	5		
0	102	10033	14213	3	14168	2	417	5		
0	102	10034	14213	3	14165	2	417	5		
0	102	10035	14213	3	14165	2	417	5		
0	102	10036	14213	3	14165	2	417	5		
0	102	10037	14213	3	14165	2	417	5		
0	102	10038	14213	3	14167	2	417	5		
0	102	10039	14213	3	14167	2	417	5		
0	102	10040	14213	3	14167	2	417	5		
0	102	10041	14213	3	14167	2	417	5		
0	102	10042	14213	3	14167	2	417	5		
0	102	10043	14213	3	14167	2	417	5		
0	102	10044	14213	3	14167	2	417	5		
0	102	10045	14213	3	14167	2	417	5		
0	102	10046	14213	3	14166	2	417	5		
0	102	10047	14213	3	14166	2	417	5		
0	102	10048	14213	3	14166	2	417	5		
0	102	10049	14213	3	14166	2	417	5		
0	102	10050	14213	3	14166	2	417	5		
0	102	10051	14213	3	14166	2	417	5		
0	102	10052	14213	3	14165	2	417	5		
0	102	10053	14213	3	14165	2	417	5		
0	102	10054	14213	3	14165	2	417	5		
0	102	10055	14213	3	14165	2	417	5		
0	102	10056	14213	3	14165	2	417	5		
0	102	10057	14213	3	14165	2	417	5		
0	102	10058	14213	3	14165	2	417	5		
0	102	10059	14213	3	14165	2	417	5		
0	102	10060	14213	3	14166	2	417	5		
0	102	10061	14213	3	14166	2	417	5		
0	102	10062	14213	3	14166	2	417	5		
0	102	10063	14213	3	14166	2	417	5		
0	102	10064	14213	3	14165	2	417	5		
0	102	10065	14213	3	14165	2	417	5		
0	102	10066	14213	3	14168	2	417	5		
0	102	10067	14213	3	14168	2	417	5		
0	102	10068	14213	3	14165	2	412	1		
0	102	10069	14213	3	14165	2	412	1		
0	102	10070	14213	3	14166	2	412	1		
0	102	10071	14213	3	14166	2	412	1		
0	102	10072	14213	3	14166	2	412	1		
0	102	10073	14213	3	14166	2	412	1		
0	102	10074	14213	3	14167	2	412	1		
0	102	10075	14213	3	14167	2	412	1		
0	102	10076	14213	3	14167	2	412	1		
0	102	10077	14213	3	14167	2	412	1		
0	102	10078	14213	3	14166	2	412	1		
0	102	10079	14213	3	14166	2	412	1		
0	102	10080	14213	3	14167	2	412	1		
0	102	10081	14213	3	14167	2	412	1		
0	102	10082	14213	3	14165	2	412	1		
0	102	10083	14213	3	14165	2	412	1		
0	102	10084	14213	3	14165	2	412	1		
0	102	10085	14213	3	14165	2	412	1		
0	102	10086	14213	3	14167	2	412	1		
0	102	10087	14213	3	14167	2	412	1		
0	102	10088	14213	3	14167	2	412	1		
0	102	10089	14213	3	14167	2	412	1		
0	102	10090	14213	3	14166	2	412	1		
0	102	10091	14213	3	14166	2	412	1		
0	102	10092	14213	3	14166	2	412	1		
0	102	10093	14213	3	14166	2	412	1		
0	102	10094	14213	3	14168	2	412	1		
0	102	10095	14213	3	14168	2	412	1		
0	102	10096	14213	3	14168	2	412	1		
0	102	10097	14213	3	14168	2	412	1		
0	102	10098	14213	3	14165	2	412	1		
0	102	10099	14213	3	14165	2	412	1		
0	102	10100	14213	3	14165	2	412	1		
0	102	10101	14213	3	14165	2	412	1		
0	102	10102	14213	3	14167	2	412	1		
0	102	10103	14213	3	14167	2	412	1		
0	102	10104	14213	3	14167	2	412	1		
0	102	10105	14213	3	14167	2	412	1		
0	102	10106	14213	3	14167	2	412	1		
0	102	10107	14213	3	14167	2	412	1		
0	102	10108	14213	3	14167	2	412	1		
0	102	10109	14213	3	14167	2	412	1		
0	102	10110	14213	3	14166	2	412	1		
0	102	10111	14213	3	14166	2	412	1		
0	102	10112	14213	3	14166	2	412	1		
0	102	10113	14213	3	14166	2	412	1		
0	102	10114	14213	3	14166	2	412	1		
0	102	10115	14213	3	14166	2	412	1		
0	102	10116	14213	3	14165	2	412	1		
0	102	10117	14213	3	14165	2	412	1		
0	102	10118	14213	3	14165	2	412	1		
0	102	10119	14213	3	14165	2	412	1		
0	102	10120	14213	3	14165	2	412	1		
0	102	10121	14213	3	14165	2	412	1		
0	102	10122	14213	3	14165	2	412	1		
0	102	10123	14213	3	14165	2	412	1		
0	102	10124	14213	3	14166	2	412	1		
0	102	10125	14213	3	14166	2	412	1		
0	102	10126	14213	3	14166	2	412	1		
0	102	10127	14213	3	14166	2	412	1		
0	102	10128	14213	3	14165	2	412	1		
0	102	10129	14213	3	14165	2	412	1		
0	102	10130	14213	3	14168	2	412	1		
0	102	10131	14213	3	14168	2	412	1		
0	102	10132	14213	3	14165	2	413	1		
0	102	10133	14213	3	14165	2	413	1		
0	102	10134	14213	3	14166	2	413	1		
0	102	10135	14213	3	14166	2	413	1		
0	102	10136	14213	3	14166	2	413	1		
0	102	10137	14213	3	14166	2	413	1		
0	102	10138	14213	3	14167	2	413	1		
0	102	10139	14213	3	14167	2	413	1		
0	102	10140	14213	3	14167	2	413	1		
0	102	10141	14213	3	14167	2	413	1		
0	102	10142	14213	3	14166	2	413	1		
0	102	10143	14213	3	14166	2	413	1		
0	102	10144	14213	3	14167	2	413	1		
0	102	10145	14213	3	14167	2	413	1		
0	102	10146	14213	3	14165	2	413	1		
0	102	10147	14213	3	14165	2	413	1		
0	102	10148	14213	3	14165	2	413	1		
0	102	10149	14213	3	14165	2	413	1		
0	102	10150	14213	3	14167	2	413	1		
0	102	10151	14213	3	14167	2	413	1		
0	102	10152	14213	3	14167	2	413	1		
0	102	10153	14213	3	14167	2	413	1		
0	102	10154	14213	3	14166	2	413	1		
0	102	10155	14213	3	14166	2	413	1		
0	102	10156	14213	3	14166	2	413	1		
0	102	10157	14213	3	14166	2	413	1		
0	102	10158	14213	3	14168	2	413	1		
0	102	10159	14213	3	14168	2	413	1		
0	102	10160	14213	3	14168	2	413	1		
0	102	10161	14213	3	14168	2	413	1		
0	102	10162	14213	3	14165	2	413	1		
0	102	10163	14213	3	14165	2	413	1		
0	102	10164	14213	3	14165	2	413	1		
0	102	10165	14213	3	14165	2	413	1		
0	102	10166	14213	3	14167	2	413	1		
0	102	10167	14213	3	14167	2	413	1		
0	102	10168	14213	3	14167	2	413	1		
0	102	10169	14213	3	14167	2	413	1		
0	102	10170	14213	3	14167	2	413	1		
0	102	10171	14213	3	14167	2	413	1		
0	102	10172	14213	3	14167	2	413	1		
0	102	10173	14213	3	14167	2	413	1		
0	102	10174	14213	3	14166	2	413	1		
0	102	10175	14213	3	14166	2	413	1		
0	102	10176	14213	3	14166	2	413	1		
0	102	10177	14213	3	14166	2	413	1		
0	102	10178	14213	3	14166	2	413	1		
0	102	10179	14213	3	14166	2	413	1		
0	102	10180	14213	3	14165	2	413	1		
0	102	10181	14213	3	14165	2	413	1		
0	102	10182	14213	3	14165	2	413	1		
0	102	10183	14213	3	14165	2	413	1		
0	102	10184	14213	3	14165	2	413	1		
0	102	10185	14213	3	14165	2	413	1		
0	102	10186	14213	3	14165	2	413	1		
0	102	10187	14213	3	14165	2	413	1		
0	102	10188	14213	3	14166	2	413	1		
0	102	10189	14213	3	14166	2	413	1		
0	102	10190	14213	3	14166	2	413	1		
0	102	10191	14213	3	14166	2	413	1		
0	102	10192	14213	3	14165	2	413	1		
0	102	10193	14213	3	14165	2	413	1		
0	102	10194	14213	3	14168	2	413	1		
0	102	10195	14213	3	14168	2	413	1		
0	103	20556	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20557	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20558	14450	1	14530	1	14452	1	<color=Gold>	
0	103	20559	14450	1	14530	1	14452	1	<color=Gold>	
0	103	20560	14450	1	14530	1	14452	1	<color=Gold>	
0	103	20561	14450	1	14530	1	14452	1	<color=Gold>	
0	103	20562	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20563	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20564	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20565	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20566	14450	1	14530	1	14452	1	<color=Gold>	
0	103	20567	14450	1	14530	1	14452	1	<color=Gold>	
0	103	20568	14450	1	14530	1	14452	1	<color=Gold>	
0	103	20569	14450	1	14530	1	14452	1	<color=Gold>	
0	103	20570	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20571	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20572	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20573	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20574	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20575	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20576	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20577	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20578	14450	1	14530	1	14452	1	<color=Gold>	
0	103	20579	14450	1	14530	1	14452	1	<color=Gold>	
0	103	20580	14450	1	14530	1	14452	1	<color=Gold>	
0	103	20581	14450	1	14530	1	14452	1	<color=Gold>	
0	103	20582	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20583	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20584	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20585	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20586	14450	1	14451	1	14452	1	<color=Gold>	
0	103	20587	14450	1	14451	1	14452	1	<color=Gold>	
