desc	group_id	rate	award_name	award_type	item_g	item_d	item_p	num	neet_body	need_route	bind	expire_hours	msg_type	runtime_stat_id	script	func
	80	40000	Da Ma Lang	3	2	1	30672	1								
	80	40000	Da §Þa Long	3	2	1	30673	1								
	80	10000	Nhãm ®Çu Linh §å (NgÉu nhiªn)	1				84								
	80	10000	Nhãm ¸o Linh §å (NgÉu nhiªn)	1				85								
	80	10000	Nhãm QuÇn Linh §å (t­¬ng øng)	1				86								
TY_IB1	81	100000	C©y B¸t Nh· nhá	3	2	0	504	1				168				
	81	100000	C©y B¸t Nh·	3	2	0	398	1				168				
	81	100000	C©y Tø Linh	3	2	1	30269	1				168				
	81	100000	B¹ch C©u Hoµn	3	2	1	270	1				168				
	81	100000	§¹i B¹ch C©u hoµn	3	2	1	1007	1				168				
	81	50000	B¹ch C©u Tiªn ®¬n	3	2	1	1008	1				168				
	81	50000	§¹i Nh©n s©m	3	2	0	553	1				168				
	81	180000	Hu©n ch­¬ng anh hïng	3	2	1	30499	1								
	81	70000	Hu©n ch­¬ng anh hïng	3	2	1	30499	2								
	81	8000	Hu©n ch­¬ng anh hïng	3	2	1	30499	4								
	81	2000	Hu©n ch­¬ng anh hïng	3	2	1	30499	10								
	81	50000	Th¸i NhÊt LÖnh	3	2	1	30687	1			4		1			
	81	20000	Viªm Linh Ti	3	2	1	30671	1								
	81	20000	Da Ma Lang	3	2	1	30672	1								
	81	20000	Da §Þa Long	3	2	1	30673	1								
	81	10000	Nãn Linh §å (ThÓ h×nh ngÉu nhiªn)	1				84								
	81	10000	¸o Linh §å (ThÓ h×nh ngÉu nhiªn)	1				85								
	81	10000	QuÇn Linh §å (ThÓ h×nh ngÉu nhiªn)	1				86								
TY_free2	82	50000	C©y B¸t Nh· nhá	3	2	0	504	1			4	168				
	82	50000	C©y B¸t Nh·	3	2	0	398	1			4	168				
	82	50000	C©y Tø Linh	3	2	1	30269	1			4	168				
	82	50000	TruyÒn C«ng §¬n	3	2	1	30313	1			4	168				
	82	50000	Tu Ch©n YÕu QuyÕt	3	2	0	554	1			4	168				
	82	30000	Thiªn Lý TruyÒn ¢m Phï ChØ	3	2	1	3508	1			4					
	82	40000	Tø Linh Quy Nguyªn §¬n	3	2	1	30352	1			4	168				
	82	40000	Båi Nguyªn §¬n	3	2	1	30351	1			4	168				
	82	40000	B¨ng Tinh Th¹ch	3	2	1	30554	1			4					
	82	40000	B¹ch C©u Hoµn	3	2	1	270	1			4	168				
	82	30000	TÈy T©m Th¹ch Kho¸ng	3	2	1	30536	1								
	82	30000	LuyÖn L« ThiÕt Kho¸ng	3	2	1	30537	1								
	82	40000	Vá G­¬m Cò	3	2	1	30694	1								
	82	40000	ThiÕt Tinh cÊp 1	3	2	1	30533	1			4					
	82	40000	ThiÕt Tinh cÊp 2	3	2	1	30534	1			4					
	82	30000	ThiÕt Tinh cÊp 3	3	2	1	30535	1			4					
	82	130000	Hu©n ch­¬ng anh hïng	3	2	1	30499	1								
	82	60000	Hu©n ch­¬ng anh hïng	3	2	1	30499	2								
	82	8000	Hu©n ch­¬ng anh hïng	3	2	1	30499	4								
	82	2000	Hu©n ch­¬ng anh hïng	3	2	1	30499	10								
	82	40000	Viªm Linh Ti	3	2	1	30671	1								
	82	40000	Da Ma Lang	3	2	1	30672	1								
	82	40000	Da §Þa Long	3	2	1	30673	1								
	82	10000	Nhãm Nãn Linh §å (t­¬ng øng)	1				84								
	82	10000	Nhãm ¸o Linh §å (t­¬ng øng)	1				85								
	82	10000	Nhãm QuÇn Linh §å (t­¬ng øng)	1				86								
TY_IB2	83	100000	C©y B¸t Nh· nhá	3	2	0	504	1				168				
	83	100000	C©y B¸t Nh·	3	2	0	398	1				168				
	83	100000	C©y Tø Linh	3	2	1	30269	1				168				
	83	100000	B¹ch C©u Hoµn	3	2	1	270	1				168				
	83	100000	§¹i B¹ch C©u hoµn	3	2	1	1007	1				168				
	83	50000	B¹ch C©u Tiªn ®¬n	3	2	1	1008	1				168				
	83	50000	§¹i Nh©n s©m	3	2	0	553	1				168				
	83	180000	Hu©n ch­¬ng anh hïng	3	2	1	30499	1								
	83	70000	Hu©n ch­¬ng anh hïng	3	2	1	30499	2								
	83	8000	Hu©n ch­¬ng anh hïng	3	2	1	30499	4								
	83	2000	Hu©n ch­¬ng anh hïng	3	2	1	30499	10								
	83	50000	Th¸i NhÊt LÖnh	3	2	1	30687	1			4		1			
	83	20000	Viªm Linh Ti	3	2	1	30671	1								
	83	20000	Da Ma Lang	3	2	1	30672	1								
	83	20000	Da §Þa Long	3	2	1	30673	1								
	83	10000	Nãn Linh §å (ThÓ h×nh ngÉu nhiªn)	1				84								
	83	10000	¸o Linh §å (ThÓ h×nh ngÉu nhiªn)	1				85								
	83	10000	QuÇn Linh §å (ThÓ h×nh ngÉu nhiªn)	1				86								
lingtu_tou	84	250000	Linh §å M·o	3	0	103	30235	1								
	84	250000	Linh §å M·o	3	0	103	30236	1								
	84	250000	Linh §å M·o	3	0	103	30237	1								
	84	250000	Linh §å M·o	3	0	103	30238	1								
lingtu_yi	85	250000	Linh §å Y	3	0	100	30235	1								
	85	250000	Linh §å Y	3	0	100	30236	1								
	85	250000	Linh §å Y	3	0	100	30237	1								
	85	250000	Linh §å Y	3	0	100	30238	1								
lingtu_ku	86	83333	Linh §å Trang (th­¬ng)	3	0	101	30235	1								
	86	83333	Linh §å Trang (th­¬ng)	3	0	101	30236	1								
	86	83333	Linh §å Trang (th­¬ng)	3	0	101	30237	1								
	86	83333	Linh §å Trang (th­¬ng)	3	0	101	30238	1								
	86	83333	Linh §å Trang (ngo¹i)	3	0	101	30239	1								
	86	83333	Linh §å Trang (ngo¹i)	3	0	101	30240	1								
	86	83333	Linh §å Trang (ngo¹i)	3	0	101	30241	1								
	86	83333	Linh §å Trang (ngo¹i)	3	0	101	30242	1								
	86	83334	Linh §å Trang (néi)	3	0	101	30243	1								
	86	83334	Linh §å Trang (néi)	3	0	101	30244	1								
	86	83334	Linh §å Trang (néi)	3	0	101	30245	1								
	86	83334	Linh §å Trang (néi)	3	0	101	30246	1								
tree_cherry3	87		exp	4				500000								
tree_peach3	88		exp	4				500000								
tree_pepper3	89		exp	4				500000								
tree_metasequoia3	90		exp	4				500000								
tree_PurpleSandalwood2	91		exp	4				1000000								
	91		L«i Viªm Th¹ch	3	2	1	30683	1			0					
	91		§é cèng hiÕn thÕ lùc	15				10								
tree_YellowSandalwood2	92		exp	4				1000000								
	92		§é cèng hiÕn thÕ lùc	15				10								
	92		L«i Viªm Th¹ch	3	2	1	30683	1			0					
tree_wisteria2	93		exp	4				1000000								
	93		L«i Viªm Th¹ch	3	2	1	30683	1			0					
	93		§é cèng hiÕn thÕ lùc	15				10								
tree_ginkgo2	94		exp	4				1000000								
	94		L«i Viªm Th¹ch	3	2	1	30683	1			4					
	94		§é cèng hiÕn thÕ lùc	15				10								
tree_fig1	95		exp	4				2000000			0					
	95		Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	95		§é cèng hiÕn thÕ lùc	15				20								
tree_bodhi1	96		exp	4				2000000								
	96		Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	96		§é cèng hiÕn thÕ lùc	15				20								
tree_mature3	97	850000	B¨ng T©m Ngäc Ph¸ch_Tam phÈm	3	2	95	910	1			4					
	97	150000	Tó Tr¹ch Ngäc Ph¸ch_NhÞ phÈm	3	2	95	911	1			4					
tree_mature2	98	850000	Tó Tr¹ch Ngäc Ph¸ch_NhÞ phÈm	3	2	95	911	1			4					
	98	150000	MÆc Tµ Ngäc Ph¸ch_NhÊt phÈm	3	2	95	912	1			4					
tree_mature1	99	850000	MÆc Tµ Ngäc Ph¸ch_NhÊt phÈm	3	2	95	912	1			4					
	99	150000	H­ Kh«ng Ngäc Ph¸ch_§Æc biÖt	3	2	95	913	1			4					
JadeSoul3	100		exp	4				2000000								
	100		M¶nh §¸ Kü N¨ng	3	2	1	10011	1			4					
JadeSoul2	101		exp	4				3000000								
	101		Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	101		M¶nh §¸ Kü N¨ng	3	2	1	10011	2			4					
JadeSoul1	102		exp	4				4000000								
	102		Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	102		M¶nh §¸ Kü N¨ng	3	2	1	10011	4			4					
JadeSoul0	103		exp	4				8000000								
	103		Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	103		M¶nh §¸ Kü N¨ng	3	2	1	10011	8			4					
	103		Vâ L©m Minh Th­ BiÓu D­¬ng	3	2	95	936	1			0					
tree_mission	104		exp	4				3000000								
	104		Danh väng thÕ lùc 	14				10								
	104		M¶nh §¸ Kü N¨ng	3	2	1	10011	10			4					
	104		Hµo HiÖp LÖnh	3	2	95	2084	1			4					
tree_steal	105		exp	4				3000000								
	105		Danh väng thÕ lùc 	14				10								
	105		Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	105		M¶nh §¸ Kü N¨ng	3	2	1	10011	10			4					
hunter_a	106		exp	4				2000000								
	106		Danh väng thÕ lùc 	14				10								
	106		M¶nh §¸ Kü N¨ng	3	2	1	10011	1			4					
hunter_b	107		exp	4				3500000								
	107		Danh väng thÕ lùc 	14				10								
	107		M¶nh §¸ Kü N¨ng	3	2	1	10011	2			4					
	107		L«i Viªm Th¹ch	3	2	1	30683	1			0					
hunter_c	108		exp	4				5000000								
	108		Danh väng thÕ lùc 	14				20								
	108		L«i Viªm Th¹ch	3	2	1	30683	2			0					
	108		M¶nh §¸ Kü N¨ng	3	2	1	10011	5			4					
	108		XÎng Kho B¸u	3	2	95	927	1			4					
hunter_d	109		exp	4				10000000								
	109		Danh väng thÕ lùc 	14				20								
	109		Hµo HiÖp LÖnh	3	2	95	2084	2			4					
	109		L«i Viªm Th¹ch	3	2	1	30683	1			0					
	109		M¶nh §¸ Kü N¨ng	3	2	1	10011	10			4					
	109		XÎng Kho B¸u	3	2	95	927	1			0					
StealingBooks_a	110		exp	4				10000000								
	110		Danh väng thÕ lùc 	14				20								
	110		M¶nh §¸ Kü N¨ng	3	2	1	10011	10			4					
	110		Hµo HiÖp LÖnh	3	2	95	2084	4			4					
	110		§é cèng hiÕn thÕ lùc	15				40								
StealingBooks_b	111		exp	4				5000000								
	111		Danh väng thÕ lùc 	14				20								
	111		M¶nh §¸ Kü N¨ng	3	2	1	10011	8			4					
	111		Hµo HiÖp LÖnh	3	2	95	2084	3			4					
	111		§é cèng hiÕn thÕ lùc	15				40								
StealingBooks_c	112		exp	4				4000000								
	112		Danh väng thÕ lùc 	14				20								
	112		M¶nh §¸ Kü N¨ng	3	2	1	10011	6			4					
	112		Hµo HiÖp LÖnh	3	2	95	2084	2			4					
	112		§é cèng hiÕn thÕ lùc	15				30								
StealingBooks_d	113		exp	4				3000000								
	113		Danh väng thÕ lùc 	14				20								
	113		M¶nh §¸ Kü N¨ng	3	2	1	10011	4			4					
	113		Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	113		§é cèng hiÕn thÕ lùc	15				30								
StealingBooks_e	114		exp	4				2000000								
	114		Danh väng thÕ lùc 	14				10								
	114		M¶nh §¸ Kü N¨ng	3	2	1	10011	3			4					
	114		§é cèng hiÕn thÕ lùc	15				20								
StealingBooks_f	115		exp	4				1000000								
	115		Danh väng thÕ lùc 	14				10								
	115		M¶nh §¸ Kü N¨ng	3	2	1	10011	2			4					
StealingBooks_g	116		exp	4				500000								
	116		Danh väng thÕ lùc 	14				10								
	116		M¶nh §¸ Kü N¨ng	3	2	1	10011	1			4					
StealingBooks_h	117	500000	T©m Kinh MËt TruyÒn Tµng KiÕm cÊp 99	3	2	95	823	1								
	117	500000	B¸ch HiÓu Sinh BÝ Ph¸p cÊp 99	3	2	95	824	1								
treasure_a	118		exp	4				500000								
	118		L«i Viªm Th¹ch	3	2	1	30683	1			0					
treasure_b	119		exp	4				1000000								
	119		L«i Viªm Th¹ch	3	2	1	30683	2			0					
	119		§æi Tiªu LÖnh	3	2	95	918	1			0					
treasure_c	120		§æi Tiªu LÖnh	3	2	95	918	1			0					
	120		L«i Viªm Th¹ch	3	2	1	30683	4			0					
	120		exp	4				2000000								
	120		Hµo HiÖp LÖnh	3	2	95	2084	1			4					
treasure_d	121		exp	4				500000								
	121		L«i Viªm Th¹ch	3	2	1	30683	1			0					
treasure_e	122		exp	4				1000000								
	122		L«i Viªm Th¹ch	3	2	1	30683	2			0					
	122		§æi Tiªu LÖnh	3	2	95	918	1			0					
treasure_f	123		§æi Tiªu LÖnh	3	2	95	918	2			0					
	123		Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	123		L«i Viªm Th¹ch	3	2	1	30683	4			0					
treasure_g	124		Thiªn Kiªu LÖnh	3	2	97	236	2			0	168				
	124		exp	4				4000000								
	124		Håi Tiªn §¬n	3	2	1	30847	1			0					
	124		§æi Tiªu LÖnh	3	2	95	918	3			0					
	124		Hµo HiÖp LÖnh	3	2	95	2084	1			4					
treasure_mission1	125		exp	4				1000000								
	125		Danh väng thÕ lùc 	14				10								
	125		PhÇn th­ëng ngÈu nhiªn	1				126								
	125		PhÇn th­ëng ngÈu nhiªn	1				145								
	125		PhÇn th­ëng ngÈu nhiªn	1				146								
	125		PhÇn th­ëng ngÈu nhiªn	1				147								
treasure_mission2a	126		§é cèng hiÕn thÕ lùc	15				20								
treasure_mission2b	145	500000	L«i Viªm Th¹ch	3	2	1	30683	2			0					
	145	500000	Kh«ng	0				1								
treasure_mission2c	146	500000	Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	146	500000	Kh«ng	0				1								
treasure_mission2d	147	500000	M¶nh §¸ Kü N¨ng	3	2	1	10011	5			4					
	147	500000	Kh«ng	0				1								
preach_roast	127		exp	4				100000								
preach_relic	128	700000	exp	4				1000000								
	128	50000	Kim L¨ng Töu	3	2	95	822	1			4					
	128	50000	Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	128	40000	T©m Kinh MËt TruyÒn Tµng KiÕm cÊp 99	3	2	95	823	1								
	128	10000	B¸ch HiÓu Sinh BÝ Ph¸p cÊp 99	3	2	95	824	1			0					
	128	30000	M¶nh §¸ Kü N¨ng	3	2	1	10011	1			4					
	128	40000	Ch©u B¸u T©y H¹	3	2	95	928	1			0					
	128	40000	T¬ Lôa §¹i Lý	3	2	95	929	1			0					
	128	40000	Da L«ng Thæ Phån	3	2	95	930	1			0					
preach_HeartSutra99	129		exp	4				4000000								
	129		T©m Kinh Tµng KiÕm CÊp 99-PhÇn th­ëng 2	1				161								
	129		T©m Kinh Tµng KiÕm CÊp 99-PhÇn th­ëng 3	1				162								
preach_arcane99	130		exp	4				8000000								
	130		B¸ch HiÓu Sinh BÝ Ph¸p CÊp 99-PhÇn th­ëng 2	1				163								
	130		B¸ch HiÓu Sinh BÝ Ph¸p CÊp 99-PhÇn th­ëng 3	1				164								
npc_legion_disappear	131		exp	4				8000000								
	131		Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	131		§é cèng hiÕn thÕ lùc	15				20								
npc_legion_package	132		Thiªn Kiªu LÖnh	3	2	97	236	3			0	168				
	132		Hµo HiÖp LÖnh	3	2	95	2084	5			4					
	132		Vâ L©m Minh TÝn VËt	3	2	95	935	10			0					
npc_legion_bosskill	133		exp	4				8000000								
	133		Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	133		§é cèng hiÕn thÕ lùc	15				20								
npc_legion_bosspackage	134		Thiªn Kiªu LÖnh	3	2	97	236	3			0	168				
	134		Vâ L©m Minh TÝn VËt	3	2	95	935	10			0					
	134		Hµo HiÖp LÖnh	3	2	95	2084	5			4					
ChargeDart_a	135		exp	4				1000000								
	135		TiÒn vâ l©m	5				40000								
	135		Danh väng thÕ lùc 	14				10								
	135		§æi Tiªu LÖnh	3	2	95	918	1			0					
ChargeDart_b	136		exp	4				2000000								
	136		TiÒn vâ l©m	5				80000								
	136		Danh väng thÕ lùc 	14				15								
	136		§æi Tiªu LÖnh	3	2	95	918	2								
ChargeDart_c	137		exp	4				3500000								
	137		TiÒn vâ l©m	5				120000								
	137		Danh väng thÕ lùc 	14				20								
	137		M¶nh §¸ Kü N¨ng	3	2	1	10011	5			4					
	137		§æi Tiªu LÖnh	3	2	95	918	3			0					
ChargeDart_d	138		exp	4				6000000								
	138		TiÒn vâ l©m	5				240000								
	138		Danh väng thÕ lùc 	14				25								
	138		M¶nh §¸ Kü N¨ng	3	2	1	10011	10			4					
	138		Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	138		§æi Tiªu LÖnh	3	2	95	918	4			0					
ChargeDart_e	139		exp	4				10000000								
	139		TiÒn vâ l©m	5				500000								
	139		Danh väng thÕ lùc 	14				30								
	139		M¶nh §¸ Kü N¨ng	3	2	1	10011	20			4					
	139		Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	139		Thiªn Kiªu LÖnh	3	2	97	236	1			0	168				
	139		§æi Tiªu LÖnh	3	2	95	918	5			0					
robbery_a	140		exp	4				500000								
	140		TiÒn vâ l©m	5				20000								
	140		Danh väng thÕ lùc 	14				15								
	140		§æi Tiªu LÖnh	3	2	95	918	1			0					
robbery_b	141		exp	4				1000000								
	141		TiÒn vâ l©m	5				40000								
	141		Danh väng thÕ lùc 	14				15								
	141		§æi Tiªu LÖnh	3	2	95	918	2			0					
robbery_c	142		exp	4				1750000								
	142		TiÒn vâ l©m	5				80000								
	142		Danh väng thÕ lùc 	14				15								
	142		§æi Tiªu LÖnh	3	2	95	918	3			0					
	142		M¶nh §¸ Kü N¨ng	3	2	1	10011	5			4					
robbery_d	143		exp	4				3000000								
	143		TiÒn vâ l©m	5				150000								
	143		Danh väng thÕ lùc 	14				15								
	143		§æi Tiªu LÖnh	3	2	95	918	4			0					
	143		M¶nh §¸ Kü N¨ng	3	2	1	10011	10			4					
	143		Hµo HiÖp LÖnh	3	2	95	2084	1			4					
robbery_e	144		exp	4				5000000								
	144		TiÒn vâ l©m	5				250000								
	144		Danh väng thÕ lùc 	14				15								
	144		§æi Tiªu LÖnh	3	2	95	918	5			0					
	144		M¶nh §¸ Kü N¨ng	3	2	1	10011	15			4					
	144		Thiªn Kiªu LÖnh	3	2	97	236	1			0	168				
	144		Hµo HiÖp LÖnh	3	2	95	2084	1			4					
TreePlanting	148		Kinh nghiÖm	4				3000000								
	148		Danh väng thÕ lùc 	14				10								
	148		Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	148		M¶nh §¸ Kü N¨ng	3	2	1	10011	10			4					
TreePlanting_share	149	400000	Kinh nghiÖm	4				3000000			4					
	149	350000	M¶nh §¸ Kü N¨ng	3	2	1	10011	2			4					
	149	100000	Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	149	50000	Ch©u B¸u T©y H¹	3	2	95	928	1			0					
	149	50000	T¬ Lôa §¹i Lý	3	2	95	929	1			0					
	149	50000	Da L«ng Thæ Phån	3	2	95	930	1			0					
preach_HeartSutra99_2	161	200000	Kim L¨ng Töu	3	2	95	822	1			0					
	161	200000	§æi Tiªu LÖnh	3	2	95	918	1			4					
	161	200000	L«i Viªm Th¹ch	3	2	1	30683	1			0					
	161	200000	M¶nh §¸ Kü N¨ng	3	2	1	10011	1			0					
	161	200000	Vâ L©m Minh TÝn VËt	3	2	95	935	1			0					
preach_HeartSutra99_3	162	330000	Ch©u B¸u T©y H¹	3	2	95	928	2			0					
	162	330000	T¬ Lôa §¹i Lý	3	2	95	929	2			0					
	162	330000	Da L«ng Thæ Phån	3	2	95	930	2			0					
	162	10000	Vâ L©m Minh TÝn VËt	3	2	95	935	15			0					
preach_arcane99_2	163	200000	Kim L¨ng Töu	3	2	95	822	2			4					
	163	200000	§æi Tiªu LÖnh	3	2	95	918	2			4					
	163	200000	Hµo HiÖp LÖnh	3	2	95	2084	1			4					
	163	200000	M¶nh §¸ Kü N¨ng	3	2	1	10011	6			0					
	163	200000	Vâ L©m Minh Th­ BiÓu D­¬ng	3	2	95	936	1			0					
preach_arcane99_3	164	330000	Ch©u B¸u T©y H¹	3	2	95	928	3			0					
	164	330000	T¬ Lôa §¹i Lý	3	2	95	929	3			0					
	164	330000	Da L«ng Thæ Phån	3	2	95	930	3			0					
	164	10000	Vâ L©m Minh Th­ BiÓu D­¬ng	3	2	95	936	1			0					
Faction_Reputation_2000	165		Kim L¨ng Töu	3	2	95	822	1			0					
	165		Sinh Sinh Hãa T¸n	3	1	0	16	99			4					
	165		H¾c Ngäc §o¹n Tôc Cao	3	1	0	6	99			4					
	165		V¹n VËt Quy Nguyªn §¬n	3	1	0	11	99			4					
Faction_Reputation_6000	166		V« Hoa Tö_Lo¹i 1	3	2	95	908	1			4					
	166		Tiªu KiÕp t¸n	3	2	0	141	3			0					
Faction_Reputation_12000	167		Bå §Ò Tö_Lo¹i 1	3	2	95	909	1			4					
	167		XÎng Kho B¸u	3	2	95	927	3			4					
	167		Hµo HiÖp LÖnh	3	2	95	2084	10			4					
Faction_Reputation_20000	168		Linh ThiÕt	3	2	1	30681	10			0					
	168		Th¸i H­ Hãa H×nh §¬n	3	2	95	914	2			4					
	168		Hµo HiÖp LÖnh	3	2	95	2084	20			4					
Faction_Reputation_40000	169		§¸ Kü N¨ng CÊp 6	3	2	23	6	1			4					
	169		Hµo HiÖp LÖnh	3	2	95	2084	30			4					
	169		PhiÕu §æi MËt TÞch Siªu CÊp	3	2	1	30879	1			4					
Contribute_Point_900	170		exp	4				10000000								
	170		§æi Tiªu LÖnh	3	2	95	918	10			4					
Contribute_Point_1200	171		exp	4				20000000								
	171		L«i Viªm Th¹ch	3	2	1	30683	1			0					
Contribute_Point_1500	172		exp	4				30000000								
	172		Hoµng §µn Tiªn Chñng_Lo¹i 2	3	2	95	905	1			4					
	172		Kim L¨ng Töu	3	2	95	822	1			0					
Contribute_Point_2100	173		exp	4				50000000								
	173		Hµo HiÖp LÖnh	3	2	95	2084	5			4					
	173		M¶nh §¸ Kü N¨ng	3	2	1	10011	20			4					
Contribute_Point_5000	174		exp	4				80000000								
	174		Hµo HiÖp LÖnh	3	2	95	2084	10			4					
	174		M¶nh §¸ Kü N¨ng	3	2	1	10011	100			4					
