LineId	Name	GroupID	AttrId	AttrLv	Rate	AttrWorth	ConflictGroupID	
3085	Thuéc tÝnh më khãa NhuÖ Nha 7 sao 3-1;2----------------------------------------------							
3086	Giíi h¹n cao nhÊt ngo¹i c«ng vò khÝ - Xanh lam	334	14691	1	2250	1000	749	
3087	Giíi h¹n thÊp nhÊt ngo¹i c«ng vò khÝ - Xanh lam	334	14692	1	2250	1000	750	
3088	Tû lÖ ngo¹i c«ng - Xanh lam	334	14695	1	1500	1000	751	
3089	§iÓm tæng c«ng kÝch ngo¹i c«ng - Xanh lam	334	14693	1	1500	1000	752	
3090	Giíi h¹n cao nhÊt ngo¹i c«ng vò khÝ - TÝm	334	14725	1	450	1000	749	
3091	Giíi h¹n thÊp nhÊt ngo¹i c«ng vò khÝ - TÝm	334	14726	1	450	1000	750	
3092	Tû lÖ ngo¹i c«ng - TÝm	334	14729	1	300	1000	751	
3093	§iÓm tæng c«ng kÝch ngo¹i c«ng - TÝm	334	14727	1	300	1000	752	
3094	Giíi h¹n cao nhÊt ngo¹i c«ng vò khÝ - vµng 	334	14759	1	300	1000	749	
3095	Giíi h¹n thÊp nhÊt ngo¹i c«ng vò khÝ - Vµng	334	14760	1	300	1000	750	
3096	Tû lÖ ngo¹i c«ng - Vµng	334	14763	1	200	1000	751	
3097	§iÓm tæng c«ng kÝch ngo¹i c«ng - Vµng	334	14761	1	200	1000	752	
3098	Thuéc tÝnh më khãa NhuÖ Nha 7 sao 3-3----------------------------------------------							
3099	Tèc ®é ch¹y - Xanh lam	335	14701	1	3000	1000	753	
3100	Ph¸t huy Vâ c«ng- Xanh lam	335	14703	1	750	1000	754	
3101	Gi¶m nöa chÞu th­¬ng - Xanh lam	335	14704	1	2625	1000	755	
3102	X¸c suÊt chuÈn x¸c - Xanh lam	335	14705	1	1125	1000	756	
3103	Tèc ®é ch¹y -TÝm	335	14735	1	600	1000	753	
3104	Ph¸t huy Vâ c«ng - TÝm	335	14737	1	150	1000	754	
3105	Gi¶m nöa chÞu th­¬ng - TÝm	335	14738	1	525	1000	755	
3106	X¸c suÊt chuÈn x¸c - TÝm	335	14739	1	225	1000	756	
3107	Tèc ®é ch¹y - Vµng	335	14769	1	400	1000	753	
3108	Ph¸t huy Vâ c«ng - Vµng	335	14771	1	100	1000	754	
3109	Gi¶m nöa chÞu th­¬ng - Vµng	335	14772	1	350	1000	755	
3110	X¸c suÊt chuÈn x¸c - Vµng	335	14773	1	150	1000	756	
3111	Thuéc tÝnh tr­ëng thµnh Méng S¸t 7 sao 1----------------------------------------------							
3112	Néi c«ng - Xanh lam	336	14640	1	3750	1000	757	
3113	C¨n cèt - Xanh lam	336	14639	1	3750	1000	758	
3114	Néi c«ng - TÝm	336	14655	1	750	1000	757	
3115	C¨n cèt - TÝm	336	14654	1	750	1000	758	
3116	Néi c«ng - Vµng	336	14670	1	500	1000	757	
3117	C¨n cèt - Vµng	336	14669	1	500	1000	758	
3118	Thuéc tÝnh tr­ëng thµnh Méng S¸t 7 sao 2----------------------------------------------							
3119	Søc m¹nh - Xanh lam	337	14638	1	2250	1000	759	
3120	Th©n ph¸p - Xanh lam	337	14637	1	1500	1000	760	
3121	§éng s¸t - Xanh lam	337	14636	1	1500	1000	761	
3122	§iÓm sinh lùc- Xanh lam	337	14641	1	1500	1000	762	
3123	Tû lÖ ®iÓm sinh lùc - Xanh lam	337	14642	1	750	1000	763	
3124	Søc m¹nh - TÝm	337	14653	1	450	1000	759	
3125	Th©n ph¸p - TÝm	337	14652	1	300	1000	760	
3126	§éng s¸t - TÝm	337	14651	1	300	1000	761	
3127	§iÓm sinh lùc - TÝm	337	14656	1	300	1000	762	
3128	Tû lÖ ®iÓm sinh lùc -TÝm 	337	14657	1	150	1000	763	
3129	Søc m¹nh - Vµng	337	14668	1	300	1000	759	
3130	Th©n ph¸p - Vµng	337	14667	1	200	1000	760	
3131	§éng s¸t - Vµng	337	14666	1	200	1000	761	
3132	§iÓm sinh lùc - Vµng	337	14671	1	200	1000	762	
3133	Tû lÖ ®iÓm sinh lùc - Vµng	337	14672	1	100	1000	763	
3134	Thuéc tÝnh tr­ëng thµnh Méng S¸t 7 sao 3----------------------------------------------							
3135	B¹o kÝch - Xanh lam	338	14643	1	750	1000	764	
3136	§iÓm ngo¹i c«ng - Xanh lam	338	14645	1	2250	1000	765	
3137	§iÓm néi c«ng - Xanh lam	338	14646	1	2250	1000	766	
3138	§iÓm néi ngo¹i c«ng - Xanh lam	338	14647	1	1500	1000	767	
3139	T¨ng ®iÓm sinh lùc - Xanh lam	338	14641	1	750	1000	768	
3140	B¹o kÝch - TÝm	338	14658	1	150	1000	764	
3141	§iÓm ngo¹i c«ng -TÝm	338	14660	1	450	1000	765	
3142	§iÓm néi c«ng -TÝm	338	14661	1	450	1000	766	
3143	§iÓm néi ngo¹i c«ng - TÝm	338	14662	1	300	1000	767	
3144	T¨ng ®iÓm sinh lùc - TÝm	338	14656	1	150	1000	768	
3145	B¹o kÝch - Vµng	338	14673	1	100	1000	764	
3146	§iÓm ngo¹i c«ng - Vµng	338	14675	1	300	1000	765	
3147	§iÓm néi c«ng - Vµng	338	14676	1	300	1000	766	
3148	§iÓm néi ngo¹i c«ng - Vµng	338	14677	1	200	1000	767	
3149	T¨ng ®iÓm sinh lùc - Vµng	338	14671	1	100	1000	768	
3150	Thuéc tÝnh më khãa Méng S¸t 7 sao 1----------------------------------------------							
3151	Phßng béc - Xanh lam	339	14708	1	2250	1000	769	
3152	Gi¶m béc - Xanh lam	339	14709	1	2250	1000	770	
3153	Hé gi¸p ngo¹i phßng - Xanh lam	339	14710	1	750	1000	771	
3154	Hé gi¸p néi phßng - Xanh lam	339	14711	1	750	1000	772	
3155	Hé gi¸p néi ngo¹i phßng - Xanh lam	339	14712	1	750	1000	773	
3156	§iÓm sinh lùc- Xanh lam	339	14713	1	750	1000	774	
3157	Phßng béc - TÝm	339	14742	1	450	1000	769	
3158	Gi¶m béc - TÝm	339	14743	1	450	1000	770	
3159	Hé gi¸p ngo¹i phßng - TÝm	339	14744	1	150	1000	771	
3160	Hé gi¸p néi phßng - TÝm	339	14745	1	150	1000	772	
3161	Hé gi¸p néi ngo¹i phßng - TÝm	339	14746	1	150	1000	773	
3162	§iÓm sinh lùc - TÝm	339	14747	1	150	1000	774	
3163	Phßng béc - Vµng	339	14776	1	300	1000	769	
3164	Gi¶m béc - Vµng	339	14777	1	300	1000	770	
3165	Hé gi¸p ngo¹i phßng - Vµng	339	14778	1	100	1000	771	
3166	Hé gi¸p néi phßng - Vµng	339	14779	1	100	1000	772	
3167	Hé gi¸p néi ngo¹i phßng - Vµng	339	14780	1	100	1000	773	
3168	§iÓm sinh lùc - Vµng	339	14781	1	100	1000	774	
3169	Thuéc tÝnh më khãa Méng S¸t 7 sao 2----------------------------------------------							
3170	Néi c«ng - Xanh lam	340	14683	1	3000	1000	775	
3171	Th©n ph¸p - Xanh lam	340	14682	1	2250	1000	776	
3172	§éng s¸t - Xanh lam	340	14684	1	2250	1000	777	
3173	Néi c«ng - TÝm	340	14717	1	600	1000	775	
3174	Th©n ph¸p - TÝm	340	14716	1	450	1000	776	
3175	§éng s¸t - TÝm	340	14718	1	450	1000	777	
3176	Néi c«ng - Vµng	340	14751	1	400	1000	775	
3177	Th©n ph¸p - Vµng	340	14750	1	300	1000	776	
3178	§éng s¸t - Vµng	340	14752	1	300	1000	777	
3179	Thuéc tÝnh më khãa Méng S¸t 7 sao 3-1;2----------------------------------------------							
3180	Giíi h¹n cao nhÊt néi c«ng vò khÝ- xanh lam	341	14689	1	2250	1000	778	
3181	Giíi h¹n thÊp nhÊt néi c«ng vò khÝ- xanh lam	341	14690	1	2250	1000	779	
3182	Tû lÖ néi c«ng - Xanh lam	341	14696	1	1500	1000	780	
3183	§iÓm tæng c«ng kÝch néi c«ng - Xanh lam	341	14694	1	1500	1000	781	
3184	Giíi h¹n cao nhÊt néi c«ng vò khÝ - TÝm	341	14723	1	450	1000	778	
3185	Giíi h¹n néi c«ng vò khÝ - TÝm	341	14724	1	450	1000	779	
3186	Tû lÖ néi c«ng- TÝm	341	14730	1	300	1000	780	
3187	§iÓm tæng c«ng kÝch néi c«ng - TÝm	341	14728	1	300	1000	781	
3188	Giíi h¹n cao nhÊt néi c«ng vò khÝ - Vµng	341	14757	1	300	1000	778	
3189	Giíi h¹n thÊp nhÊt néi c«ng vò khÝ - Vµng	341	14758	1	300	1000	779	
3190	Tû lÖ néi c«ng-vµng	341	14764	1	200	1000	780	
3191	§iÓm tæng c«ng kÝch néi c«ng- vµng	341	14762	1	200	1000	781	
3192	Thuéc tÝnh më khãa Méng S¸t 7 sao 3-3----------------------------------------------							
3193	Tèc ®é ch¹y - Xanh lam	342	14701	1	2625	1000	782	
3194	Ph¸t huy Vâ c«ng- Xanh lam	342	14703	1	375	1000	783	
3195	Gi¶m nöa chÞu th­¬ng - Xanh lam	342	14704	1	2250	1000	784	
3196	X¸c suÊt chuÈn x¸c - Xanh lam	342	14705	1	750	1000	785	
3197	Rót ng¾n ®éng t¸c bÞ th­¬ng- Xanh lam	342	14714	1	1500	1000	786	
3198	Tèc ®é ch¹y -TÝm	342	14735	1	525	1000	782	
3199	Ph¸t huy Vâ c«ng - TÝm	342	14737	1	75	1000	783	
3200	Gi¶m nöa chÞu th­¬ng - TÝm	342	14738	1	450	1000	784	
3201	X¸c suÊt chuÈn x¸c - TÝm	342	14739	1	150	1000	785	
3202	Rót ng¾n ®éng t¸c bÞ th­¬ng- TÝm	342	14748	1	300	1000	786	
3203	Tèc ®é ch¹y - Vµng	342	14769	1	350	1000	782	
3204	Ph¸t huy Vâ c«ng - Vµng	342	14771	1	50	1000	783	
3205	Gi¶m nöa chÞu th­¬ng - Vµng	342	14772	1	300	1000	784	
3206	X¸c suÊt chuÈn x¸c - Vµng	342	14773	1	100	1000	785	
3207	Rót ng¾n ®éng t¸c bÞ th­¬ng- Vµng	342	14782	1	200	1000	786	
3208	Thuéc tÝnh §Çu Ph¸ Hån -------------------------------------------------							
3209	Thuéc TÝnh Cè §Þnh	343	14965	1	10000	3000	787	
3210	Thuéc tÝnh A¸o Ph¸ Hån -------------------------------------------------							
3211	Thuéc TÝnh Cè §Þnh	344	14966	1	10000	3000	788	
3212	Thuéc tÝnh QuÇn Ph¸ Hån -------------------------------------------------							
3213	Thuéc TÝnh Cè §Þnh	345	14967	1	10000	3000	789	
3214	Phßng Cô Ph¸ Hån-Tù Chän Thuéc TÝnh 1 -------------------------------------------------							
3215	S¸t Th­¬ng Cæ	346	14968	1	10000	1000	790	
3216	S¸t th­¬ng	346	14969	1	10000	1000	791	
3217	Ngo¹i c«ng %	346	14970	1	10000	1000	792	
3218	Néi kÝch %	346	14971	1	10000	1000	793	
3219	Søc m¹nh	346	14972	1	10000	1000	794	
3220	Néi lùc 	346	14973	1	10000	1000	795	
3221	G©n cèt	346	14974	1	10000	1000	796	
3222	Th©n ph¸p	346	14975	1	10000	1000	797	
3223	Linh ho¹t	346	14976	1	10000	1000	798	
3224	Phßng Cô Ph¸ Hån-Tù Chän Thuéc TÝnh 2 -------------------------------------------------							
3225	Sinh mÖnh %	347	14977	1	10000	1000	799	
3226	Néi lùc %	347	14978	1	10000	1000	800	
3227	Ngo¹i Phßng (%)	347	14979	1	10000	1000	801	
3228	Néi Phßng (%)	347	14980	1	10000	1000	802	
3229	Néi Ngo¹i Phßng (%)	347	14981	1	10000	1000	803	
3230	Phßng Cô Ph¸ Hån-Tù Chän Thuéc TÝnh 3 -------------------------------------------------							
3231	NÐ tr¸nh tÊt c¶ tr¹ng th¸i phô	348	14982	1	10000	1000	804	
3232	Khi bÞ tÊn c«ng sÏ t¨ng di chuyÓn b¶n th©n	348	14983	1	10000	1000	805	
3233	§iÓm sinh lùc	348	14984	1	10000	1000	806	
3234	Phßng thñ b¹o kÝch	348	14985	1	10000	1000	807	
3235	Thuéc tÝnh Trang Søc Ph¸ Hån -------------------------------------------------							
3236	Thuéc TÝnh Cè §Þnh	349	14986	1	10000	3000	808	
3237	Trang Søc Ph¸ Hån-Tù Chän Thuéc TÝnh 1 -------------------------------------------------							
3238	S¸t Th­¬ng Cæ	350	14988	1	10000	1000	809	
3239	S¸t th­¬ng	350	14989	1	10000	1000	810	
3240	Néi Ngo¹i C«ng	350	14990	1	10000	1000	811	
3241	Søc m¹nh	350	14991	1	10000	1000	812	
3242	Néi lùc 	350	14992	1	10000	1000	813	
3243	G©n cèt	350	14993	1	10000	1000	814	
3244	Th©n ph¸p	350	14994	1	10000	1000	815	
3245	Linh ho¹t	350	14995	1	10000	1000	816	
3246	Trang Søc Ph¸ Hån-Tù Chän Thuéc TÝnh 2 -------------------------------------------------							
3247	Sinh mÖnh %	351	14996	1	10000	1000	817	
3248	Néi lùc %	351	14997	1	10000	1000	818	
3249	Ngo¹i Phßng (%)	351	14998	1	10000	1000	819	
3250	Néi Phßng (%)	351	14999	1	10000	1000	820	
3251	Néi Ngo¹i Phßng (%)	351	15000	1	10000	1000	821	
3252	Trang Søc Ph¸ Hån-Tù Chän Thuéc TÝnh 3 -------------------------------------------------							
3253	Dïng kü n¨ng cã x¸c suÊt kh«ng cÇn chê	352	496	1	10000	1000	822	
3254	Tû lÖ xuÊt chiªu %	352	15001	1	10000	1000	823	
3255	MËt tÞch céng thªm t¨ng	352	15002	1	10000	1000	824	
3256	ST Thµnh NL	352	15003	1	10000	1000	825	
3257	Thä th­¬ng gi¶m	352	15004	1	10000	1000	826	
3258	D­îc hiÖu kÐo dµi	352	15005	1	10000	1000	827	
3259	Kü n¨ng gi¶m hao néi lùc	352	15006	1	10000	1000	828	
3260	§iÓm B¹o KÝch	352	15007	1	10000	1000	829	
3261	Vò KhÝ Ph¸ Hån-Tù Chän Vò KhÝ Néi C«ng -------------------------------------------------							
3262	Néi C«ng	353	15009	1	10000	2000	830	
3263	Vò KhÝ Ph¸ Hån-Tù Chän Vò KhÝ §µn -------------------------------------------------							
3264	Th©n ph¸p	354	15010	1	10000	2000	831	
3265	Linh ho¹t	354	15011	1	10000	2000	832	
3266	Vò KhÝ Ph¸ Hån-Tù Chän Vò KhÝ Ngo¹i C«ng -------------------------------------------------							
3267	Ngo¹i C«ng	355	15012	1	10000	2000	833	
3268	Vò KhÝ Ph¸ Hån-Tù Chän Vò KhÝ S¸t Th­¬ng -------------------------------------------------							
3269	Th©n ph¸p	356	15013	1	10000	2000	834	
3270	Linh ho¹t	356	15014	1	10000	2000	835	
3271	Vò KhÝ Ph¸ Hån-Thuéc TÝnh Cè §Þnh -------------------------------------------------							
3272	B¹o th­¬ng	357	15008	1	10000	1000	836	
3273	Vò KhÝ Ph¸ Hån-Tù Chän Th«ng Dông 1 -------------------------------------------------							
3274	Søc m¹nh	358	15015	1	10000	1000	837	
3275	Néi lùc 	358	15016	1	10000	1000	838	
3276	G©n cèt	358	15017	1	10000	1000	839	
3277	Th©n ph¸p	358	15018	1	10000	1000	840	
3278	Linh ho¹t	358	15019	1	10000	1000	841	
3279	Kh¸ng tÊt c¶	358	15020	1	10000	1000	842	
3280	Vò KhÝ Ph¸ Hån-Tù Chän Th«ng Dông 2 -------------------------------------------------							
3281	Cæ §éc	359	15021	1	10000	1000	843	
3282	S¸t th­¬ng	359	15022	1	10000	1000	844	
3283	§iÓm B¹o KÝch	359	15023	1	10000	1000	845	
3284	§iÓm sè ph¸ ®Þch	359	15024	1	10000	1000	846	
3285	Vò KhÝ Ph¸ Hån-Tù Chän Th«ng Dông 3 -------------------------------------------------							
3286	Gi¶m Ngo¹i Phßng (%)	360	15025	1	10000	1000	847	
3287	Gi¶m Néi Phßng (%)	360	15026	1	10000	1000	848	
3288	Gi¶m Néi Ngo¹i Phßng (%)	360	15027	1	10000	1000	849	
3289	§Çu ChiÕn KhÝ S¸t ThÇn (Cè §Þnh)							
3290	Thi triÓn%	361	15028	1	10000	2000	850	
3291	Néi ngo¹i c«ng %; Sinh lùc	362	15029	1	10000	2000	851	
3292	Néi ngo¹i phßng	363	15030	1	10000	2000	852	
3293	A¸o ChiÕn KhÝ S¸t ThÇn (Cè §Þnh)							
3294	D­îc hiÖu %	364	15031	1	10000	2000	853	
3295	Néi ngo¹i c«ng %; Sinh lùc	365	15029	1	10000	2000	854	
3296	Néi ngo¹i phßng	366	15030	1	10000	2000	855	
3297	QuÇn ChiÕn KhÝ S¸t ThÇn (Cè §Þnh)							
3298	Gi¶m thä th­¬ng %	367	15032	1	10000	2000	856	
3299	Néi ngo¹i c«ng %; Sinh lùc	368	15029	1	10000	2000	857	
3300	Néi ngo¹i phßng	369	15030	1	10000	2000	858	
3301	ChiÕn KhÝ S¸t ThÇn (NgÉu Nhiªn)							
3302	Néi c«ng 	370	15036	1	2000	1000	859	
3303	Th©n ph¸p	370	15037	1	2000	1000	860	
3304	Linh ho¹t	370	15038	1	2000	1000	861	
3305	G©n cèt	370	15039	1	2000	1000	862	
3306	Søc m¹nh	370	15035	1	2000	1000	863	
3307	7 Sao  Thuéc tÝnh tr­ëng thµnh Tinh Huy 1----------------------------------------------							
3308	§éng s¸t - Xanh lam	371	15040	1	3750	1000	864	
3309	Th©n ph¸p - Xanh lam	371	15041	1	3750	1000	865	
3310	§éng s¸t - TÝm	371	15055	1	750	1000	864	
3311	Th©n ph¸p - TÝm	371	15056	1	750	1000	865	
3312	§éng s¸t - Vµng	371	15070	1	500	1000	864	
3313	Th©n ph¸p - Vµng	371	15071	1	500	1000	865	
3314	7 Sao  Thuéc tÝnh tr­ëng thµnh Tinh Huy 2----------------------------------------------							
3315	Néi c«ng - Xanh lam	372	15044	1	2250	1000	866	
3316	Søc m¹nh - Xanh lam	372	15042	1	1500	1000	867	
3317	C¨n cèt - Xanh lam	372	15043	1	1500	1000	868	
3318	T¨ng ®iÓm sinh lùc - Xanh lam	372	15045	1	1500	1000	869	
3319	T¨ng tû lÖ ®iÓm sinh lùc - Xanh lam	372	15046	1	750	1000	870	
3320	Néi c«ng - TÝm	372	15059	1	450	1000	866	
3321	Søc m¹nh - TÝm	372	15057	1	300	1000	867	
3322	C¨n cèt - TÝm	372	15058	1	300	1000	868	
3323	T¨ng ®iÓm sinh lùc - TÝm	372	15060	1	300	1000	869	
3324	T¨ng tû lÖ ®iÓm sinh lùc - TÝm	372	15061	1	150	1000	870	
3325	Néi c«ng - Vµng	372	15074	1	300	1000	866	
3326	Søc m¹nh - Vµng	372	15072	1	200	1000	867	
3327	C¨n cèt - Vµng	372	15073	1	200	1000	868	
3328	T¨ng ®iÓm sinh lùc - Vµng	372	15075	1	200	1000	869	
3329	T¨ng tû lÖ ®iÓm sinh lùc - Vµng	372	15076	1	100	1000	870	
3330	7 Sao  Thuéc tÝnh tr­ëng thµnh Tinh Huy 3----------------------------------------------							
3331	B¹o kÝch - Xanh lam	373	15047	1	750	1000	871	
3332	T¨ng ®iÓm sè ngo¹i c«ng - Xanh lam	373	15049	1	2250	1000	872	
3333	T¨ng ®iÓm sè néi c«ng - Xanh lam	373	15050	1	2250	1000	873	
3334	T¨ng ®iÓm sè néi ngo¹i - Xanh lam	373	15051	1	1500	1000	874	
3335	Toµn thuéc tÝnh - Xanh lam	373	15052	1	750	1000	875	
3336	B¹o kÝch - TÝm	373	15062	1	150	1000	871	
3337	T¨ng ®iÓm sè ngo¹i c«ng - TÝm	373	15064	1	450	1000	872	
3338	T¨ng ®iÓm sè néi c«ng - TÝm	373	15065	1	450	1000	873	
3339	T¨ng ®iÓm sè néi ngo¹i - TÝm	373	15066	1	300	1000	874	
3340	Toµn thuéc tÝnh - TÝm	373	15067	1	150	1000	875	
3341	B¹o kÝch - Vµng	373	15077	1	100	1000	871	
3342	T¨ng ®iÓm sè ngo¹i c«ng - Vµng	373	15079	1	300	1000	872	
3343	T¨ng ®iÓm sè néi c«ng - Vµng	373	15080	1	300	1000	873	
3344	T¨ng ®iÓm sè néi ngo¹i - Vµng	373	15081	1	200	1000	874	
3345	Toµn thuéc tÝnh - Vµng	373	15082	1	100	1000	875	
3346	7 Sao  Thuéc tÝnh më khãa Tinh Huy 1----------------------------------------------							
3347	Phßng béc - Xanh lam	374	15110	1	2250	1000	876	
3348	Gi¶m béc - Xanh lam	374	15111	1	2250	1000	877	
3349	Hé gi¸p ngo¹i phßng - Xanh lam	374	15112	1	750	1000	878	
3350	Hé gi¸p néi phßng - Xanh lam	374	15113	1	750	1000	879	
3351	Hé gi¸p néi ngo¹i phßng - Xanh lam	374	15114	1	750	1000	880	
3352	§iÓm sinh lùc- Xanh lam	374	15115	1	750	1000	881	
3353	Phßng béc - TÝm	374	15142	1	450	1000	876	
3354	Gi¶m béc - TÝm	374	15143	1	450	1000	877	
3355	Hé gi¸p ngo¹i phßng - TÝm	374	15144	1	150	1000	878	
3356	Hé gi¸p néi phßng - TÝm	374	15145	1	150	1000	879	
3357	Hé gi¸p néi ngo¹i phßng - TÝm	374	15146	1	150	1000	880	
3358	§iÓm sinh lùc - TÝm	374	15147	1	150	1000	881	
3359	Phßng béc - Vµng	374	15174	1	300	1000	876	
3360	Gi¶m béc - Vµng	374	15175	1	300	1000	877	
3361	Hé gi¸p ngo¹i phßng - Vµng	374	15176	1	100	1000	878	
3362	Hé gi¸p néi phßng - Vµng	374	15177	1	100	1000	879	
3363	Hé gi¸p néi ngo¹i phßng - Vµng	374	15178	1	100	1000	880	
3364	§iÓm sinh lùc - Vµng	374	15179	1	100	1000	881	
3365	7 Sao  Thuéc tÝnh më khãa Tinh Huy 2----------------------------------------------							
3366	§éng s¸t - Xanh lam	375	15088	1	3750	1000	882	
3367	Th©n ph¸p - Xanh lam	375	15086	1	3750	1000	883	
3368	§éng s¸t - TÝm	375	15120	1	750	1000	882	
3369	Th©n ph¸p - TÝm	375	15118	1	750	1000	883	
3370	§éng s¸t - Vµng	375	15152	1	500	1000	882	
3371	Th©n ph¸p - Vµng	375	15150	1	500	1000	883	
3372	7 Sao  Thuéc tÝnh më khãa Tinh Huy 3-1----------------------------------------------							
3373	T¨ng s¸t th­¬ng - Xanh lam	376	15090	1	3885	1000	884	
3374	Ngo¹i c«ng %-Lam	376	15097	1	900	1000	885	
3375	Néi c«ng %-Lam	376	15098	1	900	1000	886	
3376	Tû lÖ kh¸ng tr¹ng th¸i bÊt th­êng-Lam	376	15181	1	375	1000	887	
3377	T¨ng s¸t th­¬ng - TÝm	376	15122	1	1665	1000	884	
3378	Ngo¹i c«ng %-TÝm	376	15129	1	600	1000	885	
3379	Néi c«ng %-TÝm	376	15130	1	600	1000	886	
3380	Tû lÖ kh¸ng tr¹ng th¸i bÊt th­êng-TÝm	376	15182	1	75	1000	887	
3381	T¨ng s¸t th­¬ng - Vµng	376	15154	1	300	1000	884	
3382	Ngo¹i c«ng %-Vµng	376	15161	1	300	1000	885	
3383	Néi c«ng %-Vµng	376	15162	1	350	1000	886	
3384	Tû lÖ kh¸ng tr¹ng th¸i bÊt th­êng-Kim	376	15183	1	50	1000	887	
3385	7 Sao  Thuéc tÝnh më khãa Tinh Huy 3-2----------------------------------------------							
3386	T¨ng s¸t th­¬ng - Xanh lam	377	15090	1	2250	1000	888	
3387	Ngo¹i c«ng %-Lam	377	15097	1	2250	1000	889	
3388	Néi c«ng %-Lam	377	15098	1	3000	1000	890	
3389	T¨ng s¸t th­¬ng - TÝm	377	15122	1	450	1000	888	
3390	Ngo¹i c«ng %-TÝm	377	15129	1	450	1000	889	
3391	Néi c«ng %-TÝm	377	15130	1	600	1000	890	
3392	T¨ng s¸t th­¬ng - Vµng	377	15154	1	300	1000	888	
3393	Ngo¹i c«ng %-Vµng	377	15161	1	300	1000	889	
3394	Néi c«ng %-Vµng	377	15162	1	400	1000	890	
3395	7 Sao  Thuéc tÝnh më khãa Tinh Huy 3-3----------------------------------------------							
3396	Tèc ®é ch¹y - Xanh lam	378	15103	1	3000	1000	891	
3397	Ph¸t huy Vâ c«ng- Xanh lam	378	15105	1	375	1000	892	
3398	Gi¶m nöa chÞu th­¬ng - Xanh lam	378	15106	1	1500	1000	893	
3399	X¸c suÊt chuÈn x¸c - Xanh lam	378	15107	1	1125	1000	894	
3400	Toµn thuéc tÝnh - Xanh lam	378	15108	1	1500	1000	895	
3401	Tèc ®é ch¹y -TÝm	378	15135	1	600	1000	891	
3402	Ph¸t huy Vâ c«ng - TÝm	378	15137	1	75	1000	892	
3403	Gi¶m nöa chÞu th­¬ng - TÝm	378	15138	1	300	1000	893	
3404	X¸c suÊt chuÈn x¸c - TÝm	378	15139	1	225	1000	894	
3405	Toµn thuéc tÝnh - TÝm	378	15140	1	300	1000	895	
3406	Tèc ®é ch¹y - Vµng	378	15167	1	400	1000	891	
3407	Ph¸t huy Vâ c«ng - Vµng	378	15169	1	50	1000	892	
3408	Gi¶m nöa chÞu th­¬ng - Vµng	378	15170	1	200	1000	893	
3409	X¸c suÊt chuÈn x¸c - Vµng	378	15171	1	150	1000	894	
3410	Toµn thuéc tÝnh - Vµng	378	15172	1	200	1000	895	
3411	7 Sao  Thuéc tÝnh tr­ëng thµnh Háa S¸t 1----------------------------------------------							
3412	Søc m¹nh - Xanh lam	379	15042	1	3750	1000	896	
3413	C¨n cèt - Xanh lam	379	15043	1	3750	1000	897	
3414	Søc m¹nh - TÝm	379	15057	1	750	1000	896	
3415	C¨n cèt - TÝm	379	15058	1	750	1000	897	
3416	Søc m¹nh - Vµng	379	15072	1	500	1000	896	
3417	C¨n cèt - Vµng	379	15073	1	500	1000	897	
3418	7 Sao  Thuéc tÝnh tr­ëng thµnh Háa S¸t 2----------------------------------------------							
3419	Néi c«ng - Xanh lam	380	15044	1	2250	1000	898	
3420	Th©n ph¸p - Xanh lam	380	15041	1	1500	1000	899	
3421	§éng s¸t - Xanh lam	380	15040	1	1500	1000	900	
3422	§iÓm sinh lùc- Xanh lam	380	15045	1	1500	1000	901	
3423	Tû lÖ ®iÓm sinh lùc - Xanh lam	380	15046	1	750	1000	902	
3424	Néi c«ng - TÝm	380	15059	1	450	1000	898	
3425	Th©n ph¸p - TÝm	380	15056	1	300	1000	899	
3426	§éng s¸t - TÝm	380	15055	1	300	1000	900	
3427	§iÓm sinh lùc - TÝm	380	15060	1	300	1000	901	
3428	Tû lÖ ®iÓm sinh lùc -TÝm 	380	15061	1	150	1000	902	
3429	Néi c«ng - Vµng	380	15074	1	300	1000	898	
3430	Th©n ph¸p - Vµng	380	15071	1	200	1000	899	
3431	§éng s¸t - Vµng	380	15070	1	200	1000	900	
3432	§iÓm sinh lùc - Vµng	380	15075	1	200	1000	901	
3433	Tû lÖ ®iÓm sinh lùc - Vµng	380	15076	1	100	1000	902	
3434	7 Sao  Thuéc tÝnh tr­ëng thµnh Háa S¸t 3----------------------------------------------							
3435	B¹o kÝch - Xanh lam	381	15047	1	750	1000	903	
3436	§iÓm ngo¹i c«ng - Xanh lam	381	15049	1	2250	1000	904	
3437	§iÓm néi c«ng - Xanh lam	381	15050	1	2250	1000	905	
3438	§iÓm néi ngo¹i c«ng - Xanh lam	381	15051	1	1500	1000	906	
3439	T¨ng ®iÓm sinh lùc - Xanh lam	381	15045	1	750	1000	907	
3440	B¹o kÝch - TÝm	381	15062	1	150	1000	903	
3441	§iÓm ngo¹i c«ng -TÝm	381	15064	1	450	1000	904	
3442	§iÓm néi c«ng -TÝm	381	15065	1	450	1000	905	
3443	§iÓm néi ngo¹i c«ng - TÝm	381	15066	1	300	1000	906	
3444	T¨ng ®iÓm sinh lùc - TÝm	381	15060	1	150	1000	907	
3445	B¹o kÝch - Vµng	381	15077	1	100	1000	903	
3446	§iÓm ngo¹i c«ng - Vµng	381	15079	1	300	1000	904	
3447	§iÓm néi c«ng - Vµng	381	15080	1	300	1000	905	
3448	§iÓm néi ngo¹i c«ng - Vµng	381	15081	1	200	1000	906	
